Time,Subsystem 94,Subsystem 106
1,0.000000,0.000000
2,0.000000,0.000000
3,0.000000,0.000000
4,0.000000,0.000000
5,0.000000,0.000000
6,0.000000,0.000000
7,0.000000,0.000000
8,0.000000,0.000000
9,0.000000,0.000000
10,0.000000,0.000000
11,0.000000,0.000000
12,0.000000,0.000000
13,0.000000,0.000000
14,0.000000,0.000000
15,0.000000,0.000000
16,0.000000,0.000000
17,0.000000,0.000000
18,0.000000,0.000000
19,0.000000,0.000000
20,0.000000,0.000000
21,0.000000,0.000000
22,0.000000,0.000000
23,0.000324,0.000000
24,0.000324,0.000000
25,0.000972,0.000000
26,0.001296,0.000000
27,0.001620,0.000000
28,0.001944,0.000324
29,0.002269,0.000324
30,0.002917,0.000648
31,0.002917,0.000648
32,0.004213,0.000324
33,0.005509,0.000324
34,0.005833,0.000648
35,0.007130,0.000648
36,0.008102,0.000648
37,0.009074,0.000972
38,0.010370,0.000972
39,0.011019,0.000972
40,0.011991,0.000972
41,0.012639,0.000972
42,0.013287,0.001296
43,0.014259,0.001296
44,0.014907,0.001620
45,0.015556,0.001620
46,0.015880,0.001944
47,0.016528,0.001620
48,0.017176,0.001944
49,0.017500,0.001620
50,0.017824,0.001944
51,0.018148,0.001620
52,0.017824,0.001944
53,0.017824,0.001620
54,0.018148,0.001944
55,0.019769,0.001620
56,0.022361,0.002269
57,0.030787,0.002593
58,0.041481,0.002917
59,0.053472,0.003565
60,0.067731,0.004537
61,0.085880,0.004537
62,0.105648,0.005185
63,0.126065,0.006157
64,0.148426,0.006481
65,0.171111,0.007130
66,0.194120,0.008102
67,0.214213,0.008426
68,0.233981,0.008750
69,0.255694,0.010046
70,0.277083,0.010370
71,0.298796,0.011343
72,0.314028,0.012315
73,0.330880,0.012315
74,0.349028,0.012639
75,0.363935,0.013287
76,0.375926,0.013611
77,0.390509,0.013935
78,0.403796,0.014259
79,0.415139,0.014907
80,0.424213,0.015231
81,0.432639,0.015556
82,0.441713,0.015880
83,0.452083,0.016852
84,0.454028,0.020741
85,0.461806,0.021065
86,0.473796,0.021389
87,0.484491,0.021713
88,0.495544,0.021729
89,0.505993,0.022056
90,0.517030,0.022396
91,0.524307,0.023711
92,0.534283,0.023742
93,0.546296,0.023807
94,0.559172,0.023881
95,0.573091,0.024311
96,0.585092,0.025077
97,0.595167,0.025464
98,0.603203,0.025443
99,0.607958,0.025640
100,0.610923,0.025408
101,0.612045,0.025410
102,0.612494,0.025365
103,0.612728,0.025287
104,0.612787,0.025176
105,0.612761,0.025062
106,0.612689,0.024945
107,0.612680,0.024836
108,0.612677,0.024727
109,0.612553,0.024607
110,0.612454,0.024503
111,0.611650,0.024166
112,0.506649,0.019786
113,0.418704,0.016528
114,0.346759,0.013935
115,0.287454,0.011667
116,0.235602,0.009722
117,0.196713,0.008426
118,0.162361,0.006806
119,0.130926,0.005509
120,0.115046,0.005185
121,0.092685,0.004213
122,0.085556,0.003565
123,0.071944,0.003241
124,0.058333,0.002917
125,0.055741,0.002593
126,0.045370,0.002269
127,0.047963,0.002269
128,0.045694,0.002593
129,0.044074,0.002917
130,0.045046,0.003241
131,0.046019,0.003889
132,0.047963,0.004213
133,0.049907,0.004537
134,0.051852,0.004861
135,0.053148,0.005509
136,0.054444,0.005509
137,0.050231,0.011667
138,0.040509,0.023009
139,0.032731,0.032083
140,0.038241,0.027222
141,0.043426,0.023009
142,0.046991,0.020093
143,0.049259,0.017176
144,0.052500,0.014907
145,0.054120,0.013611
146,0.055093,0.011991
147,0.056713,0.010694
148,0.057685,0.010046
149,0.058009,0.009074
150,0.057685,0.008426
151,0.057361,0.007778
152,0.057685,0.007454
153,0.056713,0.007130
154,0.056389,0.006806
155,0.055741,0.006481
156,0.055093,0.006157
157,0.052824,0.006157
158,0.052176,0.005833
159,0.042778,0.013611
160,0.034676,0.018796
161,0.028194,0.023657
162,0.023009,0.026250
163,0.018796,0.029167
164,0.015231,0.030787
165,0.012315,0.031759
166,0.010046,0.031435
167,0.010046,0.037593
168,0.010046,0.043426
169,0.010046,0.049259
170,0.010046,0.054444
171,0.010046,0.059306
172,0.010046,0.064167
173,0.010046,0.068704
174,0.010046,0.072917
175,0.010046,0.077778
176,0.010046,0.083935
177,0.010046,0.091713
178,0.011667,0.096898
179,0.022361,0.097222
180,0.034352,0.097546
181,0.042454,0.098194
182,0.052824,0.098194
183,0.070324,0.098843
184,0.086852,0.099815
185,0.105648,0.100139
186,0.123796,0.100139
187,0.142269,0.100463
188,0.157176,0.101111
189,0.173380,0.102083
190,0.192176,0.102407
191,0.209676,0.103380
192,0.221667,0.103704
193,0.233333,0.104028
194,0.250185,0.105324
195,0.250185,0.121852
196,0.250185,0.134491
197,0.250185,0.143241
198,0.250185,0.156852
199,0.250185,0.167546
200,0.250185,0.177269
201,0.250185,0.181157
202,0.250185,0.188935
203,0.250185,0.191204
204,0.250185,0.197685
205,0.250185,0.199954
206,0.250185,0.206435
207,0.250185,0.214537
208,0.250185,0.221991
209,0.250185,0.230093
210,0.250185,0.238194
211,0.250185,0.247917
212,0.250185,0.257315
213,0.250366,0.267230
214,0.250402,0.277647
215,0.250570,0.287256
216,0.250943,0.298320
217,0.251379,0.309486
218,0.252385,0.321301
219,0.253397,0.333049
220,0.254875,0.345497
221,0.200926,0.282917
222,0.162037,0.237870
223,0.130602,0.201898
224,0.105324,0.173380
225,0.084907,0.150370
226,0.068704,0.132546
227,0.055741,0.117963
228,0.045370,0.106296
229,0.037593,0.096898
230,0.031111,0.089120
231,0.025926,0.082963
232,0.025926,0.078102
233,0.019444,0.073565
234,0.019444,0.063843
235,0.012963,0.059954
236,0.012963,0.051204
237,0.012963,0.048611
238,0.006481,0.043102
239,0.006481,0.035000
240,0.006481,0.038565
241,0.006481,0.031111
242,0.006806,0.035648
243,0.009398,0.029167
244,0.007778,0.023657
245,0.006481,0.025926
246,0.007778,0.025926
247,0.006481,0.019444
248,0.007778,0.032407
249,0.006481,0.030139
