Time,Subsystem 122,Subsystem 132
1,0.000000,0.000000
2,0.000000,0.000000
3,0.000000,0.000000
4,0.000000,0.000000
5,0.000000,0.000000
6,0.000000,0.000000
7,0.000000,0.000000
8,0.000000,0.000000
9,0.000000,0.000000
10,0.000000,0.000000
11,0.000000,0.000000
12,0.000000,0.000000
13,0.000000,0.000000
14,0.000000,0.000000
15,0.000000,0.000000
16,0.000000,0.000000
17,0.000000,0.000000
18,0.000000,0.000000
19,0.000000,0.000000
20,0.000000,0.000000
21,0.000000,0.000000
22,0.000000,0.000000
23,0.000000,0.000000
24,0.000000,0.000000
25,0.000000,0.000000
26,0.000000,0.000000
27,0.000000,0.000000
28,0.000000,0.000000
29,0.000000,0.000000
30,0.000000,0.000000
31,0.000000,0.000000
32,0.000000,0.000810
33,0.000000,0.000810
34,0.000000,0.000810
35,0.000000,0.000810
36,0.000000,0.001620
37,0.000000,0.001620
38,0.000000,0.001620
39,0.000000,0.002431
40,0.000000,0.002431
41,0.000000,0.003241
42,0.000000,0.003241
43,0.000000,0.004051
44,0.000000,0.004051
45,0.000000,0.005131
46,0.000000,0.005131
47,0.000000,0.005941
48,0.000000,0.005941
49,0.000000,0.006752
50,0.000000,0.007562
51,0.000000,0.008372
52,0.000000,0.009182
53,0.000000,0.009992
54,0.000000,0.010802
55,0.000000,0.011613
56,0.000000,0.012153
57,0.000000,0.012963
58,0.000000,0.013773
59,0.000000,0.014583
60,0.000000,0.015664
61,0.000000,0.017014
62,0.000000,0.018094
63,0.000000,0.019444
64,0.000000,0.020795
65,0.000000,0.022415
66,0.000000,0.024306
67,0.000000,0.026196
68,0.000270,0.028086
69,0.000270,0.030517
70,0.000270,0.033218
71,0.000270,0.036458
72,0.001890,0.037539
73,0.004321,0.038349
74,0.006752,0.039429
75,0.009992,0.039969
76,0.013233,0.040779
77,0.015664,0.042670
78,0.020255,0.042670
79,0.021335,0.043480
80,0.021335,0.043480
81,0.032137,0.043480
82,0.032137,0.043480
83,0.043210,0.043480
84,0.043480,0.043480
85,0.041860,0.036458
86,0.038619,0.031867
87,0.032407,0.026736
88,0.037269,0.023495
89,0.033488,0.021605
90,0.031327,0.018364
91,0.029437,0.016204
92,0.028086,0.013773
93,0.025926,0.012423
94,0.024035,0.011343
95,0.023765,0.009722
96,0.022685,0.009182
97,0.022685,0.008102
98,0.022685,0.008102
99,0.021605,0.008912
100,0.021605,0.009182
101,0.016204,0.009722
102,0.016204,0.009722
103,0.016204,0.009722
104,0.010802,0.009722
105,0.010802,0.009992
106,0.010802,0.009722
107,0.010802,0.009722
108,0.005401,0.009722
109,0.005401,0.009722
110,0.005401,0.009722
111,0.005401,0.009722
112,0.005401,0.009722
113,0.005401,0.009722
114,0.005401,0.009722
115,0.000000,0.009722
116,0.000000,0.009722
117,0.000000,0.010532
118,0.000000,0.011343
119,0.000000,0.012153
120,0.000000,0.012963
121,0.000000,0.013773
122,0.000000,0.014583
123,0.000000,0.015394
124,0.000000,0.016204
125,0.000000,0.017014
126,0.000000,0.017824
127,0.000000,0.018634
128,0.000000,0.019444
129,0.000000,0.021065
130,0.000000,0.022685
131,0.000000,0.024306
132,0.000000,0.025926
133,0.000000,0.027546
134,0.000000,0.029167
135,0.000000,0.030787
136,0.000000,0.032407
137,0.000000,0.034838
138,0.000000,0.037269
139,0.000000,0.039699
140,0.000000,0.042130
141,0.000000,0.045370
142,0.000000,0.048881
143,0.000000,0.052932
144,0.000000,0.056983
145,0.000000,0.061304
146,0.000000,0.066435
147,0.000000,0.068326
148,0.005671,0.068326
149,0.011073,0.068866
150,0.016474,0.069946
151,0.021875,0.071566
152,0.027276,0.073187
153,0.027276,0.081019
154,0.027546,0.089390
155,0.029977,0.096412
156,0.029977,0.105324
157,0.035378,0.109915
158,0.036458,0.119367
159,0.041860,0.124228
160,0.045100,0.131790
161,0.051582,0.136381
162,0.056983,0.139352
163,0.057253,0.145833
164,0.066165,0.149884
165,0.073997,0.155285
166,0.082099,0.160687
167,0.091011,0.165278
168,0.098843,0.171489
169,0.108565,0.176620
170,0.119367,0.179321
171,0.134221,0.180941
172,0.144753,0.185802
173,0.156366,0.189853
174,0.171489,0.192824
175,0.187423,0.196335
176,0.199576,0.201196
177,0.217670,0.203627
178,0.238465,0.206327
179,0.259259,0.208488
180,0.280404,0.211519
181,0.301457,0.214747
182,0.328554,0.215250
183,0.358121,0.217786
184,0.391157,0.221691
185,0.417823,0.218993
186,0.430865,0.211911
187,0.438358,0.202203
188,0.444763,0.193708
189,0.452129,0.185145
190,0.459017,0.177832
191,0.465338,0.171536
192,0.470961,0.165743
193,0.475599,0.161105
194,0.480847,0.155857
195,0.485713,0.150991
196,0.489295,0.147408
197,0.493953,0.142750
198,0.495681,0.141022
199,0.499563,0.137139
200,0.503758,0.132944
201,0.506737,0.129966
202,0.510145,0.126557
203,0.512609,0.124092
204,0.515152,0.121549
205,0.517396,0.119305
206,0.518482,0.118220
207,0.521498,0.115203
208,0.523282,0.113392
209,0.527120,0.110204
210,0.530071,0.107690
211,0.528897,0.106085
212,0.500534,0.095231
213,0.431402,0.078607
214,0.378611,0.065895
215,0.332716,0.056173
216,0.292477,0.049151
217,0.258989,0.041590
218,0.225772,0.035918
219,0.196605,0.031057
220,0.174730,0.027006
221,0.154205,0.023495
222,0.132600,0.020795
223,0.119907,0.017554
224,0.107485,0.015664
225,0.092361,0.013233
226,0.082909,0.012153
227,0.070756,0.011073
228,0.064815,0.009452
229,0.059414,0.008102
230,0.052932,0.008102
231,0.045370,0.007292
232,0.044290,0.006481
233,0.037809,0.005671
234,0.037809,0.006752
235,0.032407,0.008102
236,0.030247,0.009722
237,0.030247,0.011343
238,0.030247,0.012963
239,0.030247,0.014583
240,0.030247,0.016204
241,0.030247,0.017824
242,0.030247,0.018634
243,0.030247,0.019444
244,0.030247,0.020255
245,0.030247,0.021065
246,0.030247,0.021875
247,0.030247,0.022685
248,0.030247,0.023495
249,0.030247,0.025116
