Time,Subsystem 68,Subsystem 70
1,0.000000,0.000000
2,0.000000,0.000000
3,0.000000,0.000000
4,0.000000,0.000000
5,0.000000,0.000000
6,0.000000,0.000000
7,0.000000,0.000000
8,0.000000,0.000000
9,0.000360,0.000000
10,0.000360,0.000000
11,0.000720,0.000000
12,0.000720,0.000000
13,0.000720,0.000000
14,0.001080,0.000000
15,0.001080,0.000000
16,0.001440,0.000000
17,0.001800,0.000000
18,0.002160,0.000000
19,0.002521,0.000000
20,0.003241,0.000000
21,0.003961,0.000000
22,0.004321,0.000000
23,0.004681,0.000000
24,0.005401,0.000000
25,0.005761,0.000000
26,0.006121,0.000000
27,0.006121,0.000720
28,0.006842,0.000720
29,0.006842,0.001440
30,0.007562,0.001440
31,0.008282,0.000720
32,0.008282,0.000720
33,0.009362,0.000720
34,0.010442,0.000720
35,0.010802,0.000720
36,0.010442,0.000720
37,0.011163,0.000720
38,0.010442,0.002881
39,0.010442,0.002881
40,0.009362,0.005041
41,0.009002,0.006481
42,0.010442,0.007202
43,0.010082,0.006481
44,0.013323,0.007202
45,0.014763,0.010082
46,0.019084,0.010082
47,0.021245,0.012243
48,0.023765,0.014403
49,0.027726,0.015123
50,0.029887,0.018004
51,0.032767,0.020165
52,0.036008,0.021965
53,0.038529,0.024846
54,0.041409,0.027366
55,0.043930,0.030247
56,0.048971,0.030967
57,0.052572,0.033128
58,0.053652,0.038169
59,0.058333,0.039609
60,0.061934,0.042130
61,0.065175,0.045010
62,0.068416,0.047531
63,0.070216,0.051132
64,0.074177,0.052212
65,0.076698,0.054372
66,0.062294,0.043570
67,0.050051,0.036368
68,0.042490,0.029527
69,0.034568,0.026286
70,0.030967,0.021245
71,0.025566,0.019084
72,0.022325,0.015844
73,0.020165,0.013323
74,0.017284,0.011883
75,0.016204,0.009722
76,0.015484,0.008282
77,0.016564,0.007562
78,0.019084,0.008642
79,0.024486,0.008642
80,0.035648,0.009722
81,0.047891,0.009002
82,0.064815,0.012243
83,0.085700,0.011883
84,0.096142,0.016204
85,0.119547,0.021965
86,0.145833,0.023765
87,0.164198,0.028447
88,0.188323,0.029167
89,0.204167,0.032767
90,0.221091,0.036008
91,0.235134,0.038169
92,0.246656,0.039969
93,0.255298,0.041409
94,0.260700,0.042490
95,0.266821,0.039969
96,0.257819,0.041409
97,0.253498,0.043210
98,0.255658,0.043930
99,0.257819,0.041409
100,0.257099,0.039609
101,0.250977,0.040689
102,0.242335,0.042850
103,0.229372,0.036728
104,0.222891,0.036368
105,0.215689,0.034928
106,0.210648,0.034208
107,0.202006,0.034208
108,0.198405,0.030247
109,0.229372,0.039249
110,0.263220,0.043210
111,0.292747,0.049691
112,0.326955,0.052212
113,0.357202,0.056173
114,0.380967,0.061934
115,0.414455,0.061934
116,0.443261,0.061934
117,0.475505,0.062003
118,0.497834,0.062255
119,0.531642,0.063024
120,0.563422,0.063169
121,0.583162,0.061582
122,0.589146,0.059822
123,0.591988,0.058083
124,0.593601,0.056153
125,0.594293,0.054477
126,0.594896,0.053221
127,0.595789,0.051926
128,0.596630,0.050930
129,0.597419,0.049996
130,0.598340,0.049032
131,0.602242,0.048016
132,0.533667,0.042538
133,0.427058,0.043930
134,0.343879,0.048251
135,0.280864,0.049331
136,0.229733,0.051492
137,0.189763,0.052212
138,0.158436,0.053652
139,0.133230,0.055093
140,0.114146,0.055093
141,0.099023,0.054733
142,0.085340,0.056173
143,0.075617,0.054733
144,0.068056,0.054733
145,0.061574,0.053652
146,0.056893,0.052932
147,0.052932,0.051852
148,0.048251,0.051852
149,0.045370,0.050412
150,0.042490,0.049331
151,0.043570,0.044650
152,0.044650,0.040329
153,0.043930,0.037809
154,0.043570,0.034928
155,0.042490,0.033128
156,0.041770,0.031327
157,0.042130,0.028086
158,0.041049,0.026646
159,0.041049,0.024486
160,0.040329,0.023045
161,0.038889,0.022325
162,0.037809,0.021605
163,0.036368,0.021245
164,0.035648,0.020525
165,0.034568,0.019805
166,0.034208,0.019084
167,0.033488,0.018364
168,0.032407,0.017644
169,0.032407,0.016924
170,0.034208,0.013683
171,0.033488,0.013323
172,0.032407,0.012963
173,0.032047,0.012963
174,0.037809,0.016204
175,0.042850,0.020165
176,0.048611,0.023405
177,0.056893,0.023405
178,0.065535,0.023405
179,0.073817,0.023405
180,0.082099,0.023405
181,0.088940,0.024126
182,0.091821,0.028447
183,0.096502,0.030607
184,0.101183,0.030607
185,0.105144,0.032767
186,0.109105,0.032767
187,0.111986,0.034928
188,0.114146,0.037088
189,0.118107,0.037088
190,0.119547,0.037088
191,0.119907,0.039249
192,0.122788,0.039249
193,0.123868,0.040329
194,0.125669,0.040329
195,0.127469,0.040329
196,0.101903,0.031687
197,0.080658,0.027006
198,0.066255,0.023405
199,0.058693,0.018364
200,0.058333,0.015123
201,0.064455,0.012963
202,0.077058,0.010802
203,0.093621,0.008642
204,0.103704,0.008642
205,0.133951,0.006481
206,0.158436,0.006481
207,0.170679,0.006842
208,0.192644,0.009362
209,0.208128,0.012243
210,0.231893,0.010082
211,0.245576,0.010082
212,0.269342,0.007562
213,0.280864,0.007562
214,0.298508,0.005041
215,0.309671,0.008282
216,0.313272,0.013323
217,0.320473,0.018364
218,0.319753,0.022685
219,0.314712,0.027726
220,0.314352,0.035288
221,0.317953,0.032767
222,0.314352,0.035288
223,0.307150,0.035288
224,0.300669,0.032767
225,0.282665,0.035288
226,0.275823,0.032767
227,0.263940,0.035288
228,0.247377,0.032767
229,0.234774,0.032767
230,0.228292,0.032767
231,0.218570,0.035288
232,0.204527,0.032767
233,0.200566,0.030247
234,0.188323,0.032767
235,0.174640,0.037809
236,0.167798,0.035288
237,0.147634,0.032767
238,0.141872,0.032767
239,0.166358,0.035288
240,0.180041,0.035288
241,0.194084,0.035288
242,0.207047,0.040329
243,0.222171,0.042850
244,0.226492,0.045370
245,0.243776,0.045370
246,0.259619,0.045370
247,0.272222,0.045370
248,0.284465,0.045370
249,0.296708,0.045370
