Time,Subsystem 122,Subsystem 130,Subsystem 132
1,0.000000,0.000000,0.000000
2,0.000180,0.000900,0.000000
3,0.000900,0.000900,0.000000
4,0.000900,0.000900,0.000000
5,0.001800,0.006662,0.000000
6,0.002701,0.008462,0.001080
7,0.003061,0.013143,0.001080
8,0.004501,0.016024,0.002160
9,0.005401,0.020885,0.002160
10,0.006301,0.023585,0.003241
11,0.007202,0.029347,0.003241
12,0.008102,0.031147,0.004321
13,0.009182,0.037809,0.005401
14,0.010802,0.044470,0.005401
15,0.012063,0.050952,0.006481
16,0.013503,0.053832,0.007562
17,0.014763,0.061394,0.008642
18,0.016384,0.068056,0.009722
19,0.018004,0.074717,0.010802
20,0.019805,0.082279,0.010802
21,0.021605,0.088940,0.011883
22,0.023405,0.096502,0.012963
23,0.025206,0.104064,0.014043
24,0.027006,0.111626,0.015123
25,0.028807,0.119187,0.016204
26,0.030607,0.126749,0.017284
27,0.032407,0.134311,0.018364
28,0.034208,0.141872,0.019444
29,0.036008,0.149434,0.020525
30,0.037809,0.156996,0.021605
31,0.039609,0.164558,0.022685
32,0.041409,0.172119,0.023765
33,0.043210,0.179681,0.024846
34,0.045010,0.187243,0.025926
35,0.046811,0.194805,0.027006
36,0.048611,0.202366,0.028086
37,0.050412,0.209928,0.029167
38,0.052212,0.217490,0.030247
39,0.054012,0.225051,0.031327
40,0.055813,0.232613,0.032407
41,0.057613,0.240175,0.033488
42,0.059414,0.247737,0.034568
43,0.061214,0.255298,0.035648
44,0.063014,0.262860,0.036728
45,0.064815,0.270422,0.037809
46,0.066615,0.277984,0.038889
47,0.068416,0.285545,0.039969
48,0.070216,0.293107,0.041049
49,0.072016,0.300669,0.042130
50,0.073817,0.308230,0.043210
51,0.081379,0.310031,0.044290
52,0.088940,0.311831,0.045370
53,0.096502,0.313632,0.046451
54,0.104064,0.315432,0.047531
55,0.111626,0.317233,0.048611
56,0.119187,0.319033,0.049691
57,0.126787,0.320930,0.050787
58,0.134347,0.322722,0.051866
59,0.141908,0.324585,0.052945
60,0.149501,0.326443,0.054037
61,0.157216,0.328605,0.055170
62,0.164965,0.330825,0.056292
63,0.172997,0.333756,0.057502
64,0.180877,0.336289,0.058736
65,0.183148,0.345398,0.059978
66,0.185751,0.354526,0.061304
67,0.188610,0.363724,0.062779
68,0.190801,0.370769,0.063990
69,0.192315,0.375805,0.064956
70,0.193012,0.379126,0.065681
71,0.193044,0.381405,0.066156
72,0.192490,0.382854,0.066417
73,0.191578,0.384046,0.066546
74,0.190486,0.385233,0.066604
75,0.189291,0.386394,0.066616
76,0.188084,0.387504,0.066609
77,0.186919,0.388587,0.066602
78,0.185724,0.389677,0.066574
79,0.184575,0.390673,0.066550
80,0.183384,0.391688,0.066504
81,0.182245,0.392762,0.066464
82,0.181201,0.393650,0.066447
83,0.180194,0.394547,0.066434
84,0.179235,0.395443,0.066427
85,0.178475,0.396200,0.067097
86,0.177052,0.397115,0.067704
87,0.166665,0.387128,0.065035
88,0.147844,0.345992,0.058457
89,0.133449,0.315343,0.054028
90,0.120808,0.288786,0.049691
91,0.109645,0.265201,0.046451
92,0.099743,0.244136,0.043210
93,0.090921,0.225412,0.039969
94,0.082999,0.208668,0.037809
95,0.075977,0.193724,0.035648
96,0.069676,0.180401,0.033488
97,0.064095,0.168519,0.031327
98,0.059053,0.157896,0.029167
99,0.054552,0.148534,0.028086
100,0.050592,0.140072,0.027006
101,0.046991,0.132510,0.025926
102,0.043750,0.125849,0.024846
103,0.040869,0.119907,0.023765
104,0.038349,0.114686,0.022685
105,0.036008,0.110005,0.021605
106,0.034028,0.105684,0.020525
107,0.032227,0.101903,0.019444
108,0.030607,0.098483,0.019444
109,0.029167,0.095422,0.019444
110,0.027906,0.092721,0.019444
111,0.026826,0.090381,0.019444
112,0.025746,0.088220,0.019444
113,0.024846,0.086420,0.019444
114,0.024126,0.084799,0.019444
115,0.023405,0.083359,0.019444
116,0.022685,0.081919,0.019444
117,0.024486,0.089480,0.020525
118,0.026286,0.097042,0.021605
119,0.028086,0.104604,0.022685
120,0.029887,0.112166,0.023765
121,0.031687,0.119727,0.024846
122,0.033488,0.127289,0.025926
123,0.035288,0.134851,0.027006
124,0.037088,0.142413,0.028086
125,0.038889,0.149974,0.029167
126,0.040689,0.157536,0.030247
127,0.042490,0.165098,0.031327
128,0.044290,0.172659,0.032407
129,0.046091,0.180221,0.033488
130,0.047891,0.187783,0.034568
131,0.049691,0.195345,0.035648
132,0.051492,0.202906,0.036728
