Time,Subsystem 57,Subsystem 79,Subsystem 83
1,0.000000,0.000000,0.000000
2,0.001080,0.000360,0.000000
3,0.001800,0.000540,0.000000
4,0.001620,0.000540,0.000000
5,0.001620,0.007022,0.003061
6,0.004861,0.006662,0.004861
7,0.004501,0.012603,0.005221
8,0.007562,0.012783,0.008642
9,0.006842,0.018724,0.009002
10,0.009542,0.018904,0.012063
11,0.008642,0.024846,0.014403
12,0.011163,0.025026,0.015123
13,0.011703,0.030967,0.018184
14,0.012243,0.037629,0.018004
15,0.014403,0.037269,0.019985
16,0.015664,0.043570,0.022865
17,0.016384,0.049691,0.025566
18,0.018184,0.055813,0.025926
19,0.018184,0.062114,0.028266
20,0.019805,0.062474,0.028447
21,0.021245,0.062834,0.030067
22,0.022505,0.063194,0.031867
23,0.023585,0.063555,0.033488
24,0.024486,0.063735,0.034928
25,0.025386,0.063915,0.036188
26,0.026106,0.064095,0.037269
27,0.026826,0.064275,0.038169
28,0.027366,0.064455,0.039249
29,0.027906,0.064635,0.039969
30,0.028447,0.064815,0.040689
31,0.028807,0.064995,0.041229
32,0.029167,0.065175,0.041950
33,0.029527,0.065175,0.042310
34,0.029887,0.065175,0.042670
35,0.030247,0.065175,0.043030
36,0.030427,0.065175,0.043390
37,0.030607,0.065175,0.043750
38,0.030787,0.065175,0.044110
39,0.030967,0.065175,0.044470
40,0.031147,0.065175,0.044830
41,0.031327,0.065175,0.045190
42,0.031507,0.065175,0.045190
43,0.034928,0.072197,0.050051
44,0.038349,0.079218,0.054913
45,0.041770,0.086240,0.059774
46,0.045190,0.093261,0.064635
47,0.048611,0.100283,0.069496
48,0.052032,0.107305,0.074357
49,0.055453,0.114326,0.079218
50,0.058873,0.121348,0.084079
51,0.062294,0.128369,0.088940
52,0.065715,0.135391,0.093801
53,0.069136,0.142413,0.098663
54,0.072557,0.149434,0.103524
55,0.075977,0.156456,0.108385
56,0.079398,0.163477,0.113246
57,0.082819,0.170499,0.118107
58,0.086240,0.177521,0.122968
59,0.089660,0.184542,0.127829
60,0.093081,0.191564,0.132690
61,0.096502,0.198585,0.137551
62,0.099923,0.205607,0.142413
63,0.103344,0.212629,0.147274
64,0.106764,0.219650,0.152135
65,0.110185,0.226672,0.156996
66,0.113606,0.233693,0.161857
67,0.117054,0.240772,0.166757
68,0.120590,0.247936,0.171717
69,0.124130,0.255227,0.176677
70,0.128006,0.263092,0.182106
71,0.132219,0.271684,0.187748
72,0.136695,0.280900,0.193917
73,0.140296,0.288549,0.199678
74,0.142637,0.294275,0.204311
75,0.143788,0.297319,0.207305
76,0.144181,0.298511,0.208786
77,0.144287,0.298914,0.209322
78,0.144291,0.298870,0.209255
79,0.144241,0.298689,0.209006
80,0.144200,0.298508,0.208779
81,0.144095,0.298134,0.208263
82,0.144005,0.297825,0.207896
83,0.143926,0.297609,0.207646
84,0.143916,0.297569,0.207607
85,0.143890,0.297484,0.207514
86,0.143882,0.297450,0.207469
87,0.143885,0.297448,0.207467
88,0.143888,0.297447,0.207465
89,0.143890,0.297446,0.207464
90,0.143893,0.297445,0.207462
91,0.143896,0.297444,0.207460
92,0.143898,0.297443,0.207459
93,0.143901,0.297442,0.207457
94,0.143903,0.297441,0.207456
95,0.143905,0.297440,0.207454
96,0.143907,0.297439,0.207453
97,0.143910,0.297439,0.207452
98,0.143912,0.297438,0.207450
99,0.143914,0.297437,0.207449
100,0.143916,0.297436,0.207448
101,0.143917,0.297436,0.207447
102,0.143919,0.297435,0.207446
103,0.143921,0.297434,0.207445
104,0.143923,0.297433,0.207444
105,0.143925,0.297433,0.207443
106,0.143926,0.297432,0.207442
107,0.143928,0.297432,0.207441
108,0.143929,0.297431,0.207440
109,0.143931,0.297430,0.207439
110,0.143932,0.297430,0.207438
111,0.143934,0.297429,0.207437
112,0.143935,0.297429,0.207436
113,0.143936,0.297428,0.207435
114,0.143938,0.297428,0.207434
115,0.143939,0.297427,0.207434
116,0.143940,0.297427,0.207433
117,0.143942,0.297426,0.207432
118,0.143943,0.297426,0.207431
119,0.143944,0.297425,0.207431
120,0.143945,0.297425,0.207430
121,0.144007,0.297428,0.207363
122,0.144053,0.297389,0.207356
123,0.144126,0.297391,0.207280
124,0.144182,0.297346,0.207269
125,0.144244,0.297297,0.207256
126,0.144339,0.297294,0.207162
127,0.144417,0.297236,0.207141
128,0.144534,0.297230,0.207029
129,0.144635,0.297160,0.206998
130,0.144816,0.297240,0.206963
131,0.145162,0.297772,0.207634
132,0.145392,0.298515,0.208685
133,0.143274,0.292460,0.202331
134,0.130166,0.264546,0.182616
135,0.118674,0.241491,0.167117
136,0.109285,0.222531,0.154115
137,0.101003,0.205607,0.142413
138,0.093621,0.190484,0.131970
139,0.086960,0.176980,0.122608
140,0.081019,0.164918,0.114326
141,0.075797,0.154295,0.106944
142,0.071116,0.144753,0.100283
143,0.066975,0.136291,0.094522
144,0.063194,0.128729,0.089300
145,0.059954,0.121888,0.084799
146,0.057073,0.115766,0.080838
147,0.054372,0.110365,0.077058
148,0.052032,0.105504,0.073637
149,0.049871,0.104964,0.070576
150,0.048431,0.104244,0.068416
151,0.046991,0.104244,0.066435
152,0.045730,0.104244,0.064635
153,0.044650,0.104244,0.063194
154,0.043750,0.104244,0.061934
155,0.042850,0.104244,0.060494
156,0.042130,0.104244,0.059414
157,0.041409,0.097942,0.064815
158,0.040869,0.091821,0.069496
159,0.040329,0.085700,0.073637
160,0.039789,0.079578,0.077238
