Time,Subsystem 9,Subsystem 12,Subsystem 13
1,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000
3,0.001080,0.000000,0.000180
4,0.001080,0.000000,0.000180
5,0.003421,0.000000,0.000180
6,0.003421,0.000180,0.001440
7,0.004501,0.000180,0.001620
8,0.006842,0.000180,0.001620
9,0.007922,0.000360,0.003061
10,0.010262,0.000360,0.004321
11,0.013683,0.000540,0.004501
12,0.014763,0.000720,0.005941
13,0.017104,0.000900,0.007202
14,0.020525,0.000900,0.007382
15,0.021605,0.001080,0.008822
16,0.023945,0.001260,0.010082
17,0.027366,0.001260,0.011523
18,0.030787,0.001440,0.011703
19,0.031867,0.001620,0.013143
20,0.035288,0.001800,0.014583
21,0.038709,0.001980,0.016024
22,0.042130,0.002160,0.017464
23,0.045550,0.002341,0.018904
24,0.048971,0.002521,0.020345
25,0.052392,0.002701,0.021785
26,0.055813,0.002881,0.023225
27,0.059234,0.003061,0.024666
28,0.062654,0.003241,0.026106
29,0.066075,0.003421,0.027546
30,0.069496,0.003601,0.028987
31,0.072917,0.003781,0.030427
32,0.076337,0.003961,0.031867
33,0.079758,0.004141,0.033308
34,0.083179,0.004321,0.034748
35,0.086600,0.004501,0.036188
36,0.090021,0.004681,0.037629
37,0.093441,0.004861,0.039069
38,0.096862,0.005041,0.040509
39,0.100283,0.005221,0.041950
40,0.103704,0.005401,0.043390
41,0.107124,0.005581,0.044830
42,0.110545,0.005761,0.046271
43,0.113966,0.005941,0.047711
44,0.117387,0.006121,0.049151
45,0.120808,0.006301,0.050592
46,0.124228,0.006481,0.052032
47,0.127649,0.006662,0.053472
48,0.131070,0.006842,0.054913
49,0.134491,0.007022,0.056353
50,0.137912,0.007202,0.057793
51,0.141332,0.007382,0.059234
52,0.144753,0.007562,0.060674
53,0.148174,0.007742,0.062114
54,0.151595,0.007922,0.063555
55,0.155015,0.008102,0.064995
56,0.158436,0.008282,0.066435
57,0.161857,0.008462,0.067876
58,0.165278,0.008642,0.069316
59,0.168699,0.008822,0.070756
60,0.172119,0.009002,0.072197
61,0.175540,0.009182,0.073637
62,0.178961,0.009362,0.075077
63,0.182382,0.009542,0.076517
64,0.185802,0.009722,0.077958
65,0.189223,0.009902,0.079398
66,0.192644,0.010082,0.080838
67,0.196065,0.010262,0.082279
68,0.199486,0.010442,0.083719
69,0.202906,0.010622,0.085159
70,0.206327,0.010802,0.086600
71,0.209748,0.010983,0.088040
72,0.213169,0.011163,0.089480
73,0.216590,0.011343,0.090921
74,0.220010,0.011523,0.092361
75,0.223431,0.011703,0.093801
76,0.226852,0.011883,0.095242
77,0.230273,0.012063,0.096682
78,0.233693,0.012243,0.098122
79,0.237114,0.012423,0.099563
80,0.240535,0.012603,0.101003
81,0.243956,0.012783,0.102443
82,0.247377,0.012963,0.103884
83,0.250797,0.013143,0.105324
84,0.254218,0.013323,0.106764
85,0.230273,0.012243,0.096682
86,0.209748,0.011163,0.087680
87,0.191564,0.010262,0.079758
88,0.174460,0.009362,0.072737
89,0.159697,0.008642,0.066435
90,0.146013,0.007922,0.060854
91,0.134491,0.007382,0.055813
92,0.124228,0.006842,0.051312
93,0.115226,0.006301,0.047351
94,0.107124,0.005941,0.043750
95,0.099203,0.005581,0.040509
96,0.092361,0.005221,0.037629
97,0.086600,0.004861,0.035108
98,0.081019,0.004681,0.032767
99,0.076337,0.004501,0.030787
100,0.071836,0.004321,0.028987
101,0.068416,0.004141,0.027366
102,0.064995,0.003961,0.025926
103,0.061574,0.003781,0.024666
104,0.059234,0.003601,0.023585
105,0.057073,0.003421,0.022505
106,0.054733,0.003241,0.021605
107,0.052392,0.003241,0.020885
108,0.050231,0.003241,0.020345
109,0.048971,0.003241,0.020345
110,0.047891,0.003241,0.020345
111,0.046811,0.003241,0.020345
112,0.045550,0.003241,0.020345
113,0.044470,0.003241,0.020345
114,0.043390,0.003241,0.020345
115,0.042130,0.003241,0.020345
116,0.041049,0.003241,0.020345
117,0.044470,0.003421,0.021785
118,0.047891,0.003601,0.023225
119,0.051312,0.003781,0.024666
120,0.054733,0.003961,0.026106
121,0.058153,0.004141,0.027546
122,0.061574,0.004321,0.028987
123,0.064995,0.004501,0.030427
124,0.068416,0.004681,0.031867
125,0.071836,0.004861,0.033308
126,0.075257,0.005041,0.034748
127,0.078678,0.005221,0.036188
128,0.082099,0.005401,0.037629
129,0.085520,0.005581,0.039069
130,0.088940,0.005761,0.040509
131,0.092361,0.005941,0.041950
132,0.095782,0.006121,0.043390
133,0.099203,0.006301,0.044830
134,0.102623,0.006481,0.046271
135,0.106044,0.006662,0.047711
136,0.109465,0.006842,0.049151
137,0.112886,0.007022,0.050592
138,0.116307,0.007202,0.052032
139,0.119727,0.007382,0.053472
140,0.123148,0.007562,0.054913
141,0.126569,0.007742,0.056353
142,0.129990,0.007922,0.057793
143,0.133410,0.008102,0.059234
144,0.136831,0.008282,0.060674
145,0.140252,0.008462,0.062114
146,0.143673,0.008642,0.063555
147,0.147094,0.008822,0.064995
148,0.150514,0.009002,0.066435
149,0.153935,0.009182,0.067876
150,0.157356,0.009362,0.069316
151,0.160777,0.009542,0.070756
152,0.164198,0.009722,0.072197
153,0.167618,0.009902,0.073637
154,0.171039,0.010082,0.075077
155,0.174460,0.010262,0.076517
156,0.177881,0.010442,0.077958
157,0.181301,0.010622,0.079398
158,0.184722,0.010802,0.080838
159,0.188143,0.010983,0.082279
160,0.191564,0.011163,0.083719
161,0.194985,0.011343,0.085159
162,0.198405,0.011523,0.086600
163,0.201826,0.011703,0.088040
164,0.205247,0.011883,0.089480
165,0.208668,0.012063,0.090921
166,0.212088,0.012243,0.092361
167,0.215509,0.012423,0.093801
168,0.218930,0.012603,0.095242
169,0.222351,0.012783,0.096682
170,0.225772,0.012963,0.098122
171,0.229192,0.013143,0.099563
172,0.232613,0.013323,0.101003
173,0.236034,0.013503,0.102443
174,0.239455,0.013683,0.103884
175,0.242876,0.013863,0.105324
176,0.246296,0.014043,0.106764
177,0.249717,0.014223,0.108205
178,0.253138,0.014403,0.109645
179,0.256559,0.014583,0.111085
180,0.259979,0.014763,0.112526
181,0.263400,0.014943,0.113966
182,0.266821,0.015123,0.115406
183,0.270242,0.015303,0.116847
184,0.273663,0.015484,0.118287
185,0.277083,0.015664,0.119727
186,0.280504,0.015844,0.121168
187,0.283925,0.016024,0.122608
188,0.287346,0.016204,0.124048
189,0.290766,0.016384,0.125489
190,0.294187,0.016564,0.126929
191,0.297608,0.016744,0.128369
192,0.301029,0.016924,0.129810
193,0.304450,0.017104,0.131250
194,0.307870,0.017284,0.132690
195,0.311291,0.017464,0.134131
196,0.314712,0.017644,0.135571
197,0.318133,0.017824,0.137011
198,0.321553,0.018004,0.138452
199,0.324974,0.018184,0.139892
200,0.328395,0.018364,0.141332
201,0.331816,0.018544,0.142773
202,0.335237,0.018724,0.144213
203,0.338657,0.018904,0.145653
204,0.342078,0.019084,0.147094
205,0.308951,0.017284,0.132690
206,0.279424,0.015664,0.119907
207,0.253138,0.014223,0.108565
208,0.230273,0.012963,0.098302
209,0.209748,0.011883,0.089300
210,0.191564,0.010802,0.081199
211,0.174460,0.009902,0.073997
212,0.159697,0.009182,0.067515
213,0.146013,0.008462,0.061754
214,0.134491,0.007742,0.056533
