Time,Subsystem 38,Subsystem 40
1,0.000000,0.000000
2,0.000000,0.000000
3,0.000000,0.000000
4,0.000000,0.000000
5,0.000000,0.000000
6,0.000000,0.000000
7,0.000000,0.000000
8,0.000000,0.000000
9,0.000000,0.000000
10,0.000000,0.000000
11,0.000000,0.000000
12,0.000000,0.000000
13,0.000000,0.000000
14,0.000309,0.000000
15,0.000309,0.000000
16,0.000617,0.000000
17,0.000617,0.000000
18,0.000926,0.000000
19,0.001235,0.000000
20,0.001235,0.000000
21,0.001852,0.000000
22,0.002160,0.000000
23,0.002469,0.000000
24,0.003395,0.000000
25,0.003395,0.000000
26,0.003704,0.000000
27,0.004321,0.000000
28,0.005247,0.000000
29,0.005864,0.000000
30,0.005556,0.000000
31,0.006790,0.000000
32,0.007407,0.000000
33,0.008025,0.000000
34,0.008642,0.000000
35,0.007716,0.000000
36,0.008642,0.000000
37,0.009568,0.000000
38,0.009877,0.000000
39,0.011111,0.000000
40,0.010802,0.000000
41,0.012037,0.000000
42,0.012346,0.000000
43,0.013580,0.000000
44,0.014815,0.000000
45,0.015741,0.000000
46,0.016975,0.000000
47,0.018519,0.000000
48,0.020679,0.000000
49,0.017901,0.000000
50,0.022531,0.000000
51,0.025000,0.000000
52,0.026235,0.000000
53,0.031173,0.000000
54,0.035802,0.000000
55,0.039815,0.000000
56,0.045988,0.000000
57,0.050309,0.000000
58,0.054012,0.000000
59,0.056173,0.000000
60,0.058333,0.000000
61,0.060802,0.000000
62,0.062037,0.000000
63,0.063272,0.000000
64,0.064815,0.000000
65,0.065432,0.000000
66,0.064198,0.000000
67,0.065123,0.000000
68,0.065741,0.000000
69,0.066358,0.000000
70,0.061420,0.000000
71,0.074074,0.000000
72,0.085802,0.000000
73,0.097531,0.000000
74,0.110185,0.000000
75,0.122222,0.000000
76,0.134568,0.000000
77,0.146914,0.000000
78,0.157716,0.000000
79,0.171914,0.000000
80,0.184877,0.000000
81,0.198148,0.000000
82,0.212654,0.000617
83,0.229012,0.001235
84,0.246914,0.001852
85,0.267284,0.001852
86,0.286420,0.003704
87,0.306173,0.005556
88,0.325617,0.008025
89,0.345062,0.010494
90,0.364815,0.012346
91,0.384259,0.013580
92,0.403704,0.015432
93,0.422222,0.016667
94,0.437963,0.019136
95,0.457716,0.021605
96,0.472840,0.024074
97,0.492593,0.025309
98,0.511541,0.027172
99,0.531200,0.028424
100,0.551971,0.029141
101,0.575624,0.029402
102,0.595542,0.032115
103,0.610132,0.033855
104,0.615954,0.035092
105,0.616991,0.036097
106,0.616846,0.036382
107,0.616230,0.036693
108,0.616701,0.036447
109,0.617005,0.036236
110,0.617274,0.036056
111,0.615761,0.037485
112,0.613862,0.039423
113,0.612996,0.040276
114,0.612079,0.041147
115,0.612183,0.041018
116,0.611298,0.041861
117,0.611328,0.041783
118,0.610973,0.042136
119,0.611508,0.041605
120,0.611160,0.041951
121,0.610575,0.042665
122,0.608884,0.042416
123,0.505980,0.036442
124,0.422840,0.031481
125,0.355247,0.025926
126,0.299691,0.022222
127,0.259568,0.018519
128,0.222531,0.017284
129,0.195988,0.014198
130,0.175000,0.012346
131,0.159568,0.011728
132,0.150309,0.009877
133,0.143827,0.008642
134,0.141049,0.007407
135,0.139815,0.006790
136,0.140123,0.005556
137,0.141358,0.004938
138,0.141358,0.004321
139,0.143519,0.003704
140,0.140741,0.003704
141,0.139198,0.003704
142,0.144136,0.003395
143,0.147222,0.002778
144,0.148148,0.002469
145,0.147840,0.002160
146,0.148148,0.001852
147,0.150000,0.001852
148,0.150617,0.001852
149,0.150000,0.002469
150,0.149074,0.002778
151,0.148765,0.003086
152,0.145062,0.005247
153,0.143827,0.004938
154,0.143210,0.005247
155,0.141975,0.005556
156,0.140123,0.005556
157,0.139198,0.005247
158,0.137346,0.005247
159,0.136111,0.004630
160,0.135185,0.004012
161,0.133951,0.003704
162,0.133025,0.003086
163,0.132099,0.003086
164,0.130864,0.003086
165,0.130247,0.002778
166,0.129938,0.002469
167,0.128086,0.002469
168,0.126235,0.002469
169,0.125926,0.002469
170,0.125617,0.002469
171,0.125309,0.002160
172,0.123457,0.002778
173,0.122840,0.002469
174,0.122222,0.002469
175,0.121605,0.002160
176,0.120988,0.002160
177,0.120062,0.001852
178,0.117901,0.001852
179,0.112346,0.001543
180,0.112037,0.001543
181,0.111111,0.001852
182,0.110185,0.001852
183,0.108951,0.001543
184,0.106481,0.002778
185,0.105247,0.002160
186,0.103704,0.001852
187,0.100926,0.003086
188,0.098765,0.004012
189,0.096605,0.004630
190,0.094753,0.005556
191,0.111111,0.006173
192,0.127469,0.006790
193,0.144753,0.006790
194,0.161728,0.007099
195,0.179321,0.007099
196,0.196605,0.007716
197,0.212963,0.008642
198,0.231790,0.008642
199,0.250926,0.008951
200,0.270062,0.009568
201,0.287963,0.009877
202,0.307407,0.011111
203,0.329938,0.011111
204,0.354630,0.011420
205,0.379321,0.013272
206,0.407099,0.013272
207,0.434568,0.013889
208,0.458951,0.017593
209,0.483025,0.018827
210,0.507407,0.021296
211,0.532681,0.023791
212,0.559869,0.026414
213,0.591541,0.029875
214,0.614586,0.031564
215,0.619969,0.032937
216,0.619183,0.033977
217,0.618450,0.034622
218,0.616057,0.037251
219,0.616710,0.036594
220,0.614774,0.038538
221,0.613773,0.039454
222,0.613317,0.039858
223,0.612848,0.040273
224,0.612870,0.040251
225,0.613316,0.039808
226,0.612358,0.040760
227,0.611845,0.041270
228,0.610911,0.042198
229,0.610417,0.042689
230,0.610311,0.042794
231,0.610600,0.042507
232,0.610855,0.042254
233,0.611089,0.042021
234,0.611667,0.041447
235,0.610315,0.042790
236,0.609351,0.043748
237,0.608772,0.044323
238,0.608907,0.044189
239,0.609039,0.044058
240,0.609480,0.043619
241,0.609149,0.043948
242,0.609365,0.043733
243,0.609060,0.044164
244,0.608517,0.044740
245,0.532541,0.038981
246,0.443519,0.032099
247,0.372531,0.026543
248,0.320679,0.022222
249,0.279321,0.018519
