Time,Subsystem 61,Subsystem 64
1,0.000000,0.000000
2,0.000540,0.000270
3,0.001350,0.000810
4,0.001080,0.000810
5,0.006211,0.001350
6,0.008372,0.001350
7,0.008912,0.001890
8,0.011343,0.001620
9,0.011073,0.002431
10,0.014313,0.002160
11,0.017284,0.002431
12,0.020255,0.002971
13,0.018364,0.003511
14,0.020795,0.003781
15,0.022145,0.004051
16,0.023225,0.004321
17,0.024306,0.004591
18,0.025116,0.004861
19,0.025656,0.005131
20,0.026196,0.005131
21,0.026736,0.005131
22,0.027006,0.005131
23,0.027276,0.005131
24,0.027546,0.005131
25,0.027816,0.005131
26,0.028086,0.005131
27,0.028356,0.005131
28,0.028356,0.005131
29,0.028356,0.005131
30,0.028356,0.005131
31,0.028356,0.005131
32,0.028356,0.005131
33,0.028356,0.005131
34,0.028356,0.005131
35,0.028356,0.005131
36,0.028356,0.005131
37,0.028356,0.005131
38,0.028356,0.005131
39,0.028356,0.005131
40,0.028356,0.005131
41,0.028356,0.005131
42,0.028356,0.005131
43,0.028356,0.005131
44,0.028356,0.005131
45,0.028356,0.005131
46,0.028356,0.005131
47,0.028356,0.005131
48,0.028356,0.005131
49,0.028356,0.005131
50,0.028356,0.005131
51,0.028356,0.005131
52,0.028356,0.005131
53,0.028356,0.005131
54,0.028356,0.005131
55,0.028356,0.005131
56,0.028356,0.005131
57,0.028356,0.005131
58,0.028356,0.005131
59,0.028356,0.005131
60,0.028356,0.005131
61,0.028356,0.005131
62,0.028356,0.005131
63,0.028356,0.005131
64,0.028356,0.005131
65,0.028356,0.005131
66,0.028356,0.005131
67,0.028356,0.005131
68,0.028356,0.005131
69,0.028356,0.005131
70,0.028356,0.005131
71,0.028356,0.005131
72,0.028356,0.005131
73,0.028356,0.005131
74,0.028356,0.005131
75,0.028356,0.005131
76,0.028356,0.005131
77,0.028356,0.005131
78,0.028356,0.005131
79,0.028356,0.005131
80,0.028356,0.005131
81,0.028356,0.005131
82,0.028356,0.005131
83,0.028356,0.005131
84,0.028897,0.005131
85,0.029437,0.005131
86,0.029977,0.005131
87,0.030247,0.005131
88,0.030247,0.005131
89,0.029977,0.005131
90,0.029977,0.005131
91,0.029977,0.005131
92,0.029977,0.005131
93,0.029977,0.005131
94,0.029977,0.005131
95,0.029977,0.005131
96,0.029977,0.005131
97,0.029977,0.005131
98,0.029977,0.005131
99,0.029977,0.005131
100,0.029977,0.005131
101,0.030517,0.005131
102,0.030247,0.005671
103,0.029977,0.006211
104,0.029977,0.006752
105,0.029977,0.007022
106,0.029977,0.007292
107,0.029977,0.007562
108,0.029977,0.007832
109,0.029977,0.008102
110,0.029977,0.008372
111,0.029977,0.008372
112,0.029977,0.008372
113,0.029977,0.008372
114,0.029977,0.008372
115,0.029977,0.008372
116,0.029977,0.008372
117,0.029977,0.008372
118,0.029977,0.008372
119,0.029977,0.008372
120,0.029977,0.008372
121,0.029977,0.008372
122,0.029977,0.008372
123,0.029977,0.008372
124,0.029977,0.008372
125,0.029977,0.008372
126,0.029977,0.008372
127,0.029977,0.008372
128,0.029977,0.008372
129,0.029977,0.008372
130,0.029977,0.008372
131,0.029977,0.008372
132,0.029977,0.008372
133,0.030517,0.007832
134,0.030787,0.007562
135,0.031057,0.007292
136,0.030787,0.007022
137,0.030517,0.006752
138,0.030247,0.006481
139,0.029977,0.007022
140,0.029977,0.007292
141,0.029977,0.007562
142,0.029977,0.007832
143,0.029977,0.008102
144,0.029977,0.008372
145,0.029977,0.008372
146,0.029977,0.008372
147,0.029977,0.008372
148,0.029977,0.008372
149,0.029977,0.008372
150,0.029977,0.008372
151,0.029977,0.008372
152,0.029977,0.008372
