Time,Subsystem 100,Subsystem 116
1,0.000000,0.000000
2,0.000000,0.000720
3,0.014043,0.002160
4,0.032047,0.004681
5,0.045730,0.006842
6,0.051852,0.008642
7,0.064455,0.009722
8,0.081019,0.012603
9,0.090741,0.015123
10,0.101543,0.016924
11,0.111986,0.017284
12,0.106584,0.019084
13,0.116307,0.020525
14,0.123868,0.021605
15,0.129630,0.022685
16,0.134311,0.023405
17,0.137912,0.023765
18,0.140792,0.024126
19,0.142953,0.024486
20,0.144753,0.024846
21,0.146193,0.025206
22,0.147274,0.025206
23,0.147994,0.025206
24,0.148714,0.025206
25,0.149074,0.025206
26,0.149434,0.025206
27,0.149794,0.025206
28,0.150154,0.025206
29,0.150154,0.025206
30,0.150154,0.025206
31,0.150154,0.025206
32,0.150154,0.025206
33,0.150154,0.025206
34,0.150154,0.025206
35,0.150154,0.025206
36,0.150154,0.025206
37,0.150154,0.025206
38,0.150154,0.025206
39,0.150154,0.025206
40,0.150154,0.025206
41,0.150154,0.025206
42,0.150154,0.025206
43,0.150154,0.025206
44,0.150154,0.025206
45,0.150154,0.025206
46,0.150154,0.025206
47,0.150154,0.025206
48,0.150154,0.025206
49,0.150154,0.025206
50,0.150154,0.025206
51,0.150154,0.025206
52,0.150154,0.025206
53,0.150154,0.025206
54,0.150154,0.025206
55,0.150154,0.025206
56,0.150154,0.025206
57,0.150154,0.025206
58,0.150154,0.025206
59,0.150154,0.025206
60,0.150154,0.025206
61,0.150154,0.025206
62,0.150154,0.025206
63,0.150154,0.025206
64,0.150154,0.025206
65,0.150154,0.025206
66,0.150154,0.025206
67,0.150154,0.025206
68,0.150154,0.025206
69,0.150154,0.025206
70,0.150154,0.025206
71,0.150154,0.025206
72,0.150154,0.025206
73,0.150154,0.025206
74,0.150154,0.025206
75,0.150154,0.025206
76,0.150154,0.025206
77,0.150154,0.025206
78,0.150154,0.025206
79,0.182562,0.030607
80,0.214969,0.036008
81,0.247377,0.041409
82,0.279784,0.046811
83,0.312191,0.052212
84,0.344599,0.057613
85,0.377006,0.063014
86,0.409414,0.068416
