Time,Subsystem 27,Subsystem 42,Subsystem 43
1,0.000000,0.000000,0.000000
2,0.000000,0.000108,0.000000
3,0.000000,0.000108,0.000000
4,0.000000,0.000108,0.000000
5,0.001188,0.000108,0.000000
6,0.001404,0.000324,0.000000
7,0.001296,0.000432,0.000648
8,0.001296,0.000432,0.000648
9,0.002593,0.000648,0.000648
10,0.002485,0.000648,0.001296
11,0.003565,0.000648,0.001296
12,0.003781,0.000972,0.001944
13,0.004753,0.000864,0.001944
14,0.004969,0.001188,0.002593
15,0.006049,0.001296,0.001944
16,0.006049,0.001404,0.002593
17,0.007346,0.001512,0.002593
18,0.007130,0.001620,0.003241
19,0.008534,0.001728,0.002593
20,0.008318,0.001728,0.003241
21,0.009722,0.001836,0.003241
22,0.010694,0.001836,0.003889
23,0.010910,0.002052,0.003889
24,0.011019,0.002160,0.003889
25,0.011883,0.002485,0.004537
26,0.013287,0.002377,0.004537
27,0.012099,0.002593,0.005185
28,0.013287,0.002701,0.005833
29,0.014475,0.002917,0.005185
30,0.015664,0.003133,0.005833
31,0.016744,0.003349,0.005941
32,0.018040,0.003457,0.006481
33,0.019228,0.003565,0.007130
34,0.019444,0.003673,0.007130
35,0.019552,0.003781,0.007886
36,0.019769,0.003889,0.007778
37,0.019985,0.003997,0.008426
38,0.020201,0.004105,0.008426
39,0.020309,0.003997,0.009182
40,0.020417,0.004105,0.009074
41,0.020525,0.004213,0.009722
42,0.019444,0.004321,0.009830
43,0.019660,0.004429,0.010370
44,0.019877,0.004537,0.010478
45,0.020093,0.004645,0.010478
46,0.020201,0.004753,0.010586
47,0.020309,0.004861,0.010586
48,0.020417,0.004969,0.010694
49,0.020525,0.005077,0.010694
50,0.020633,0.005077,0.010802
51,0.020741,0.005077,0.010802
52,0.020849,0.005077,0.010910
53,0.020957,0.005077,0.011019
54,0.021065,0.005077,0.011127
55,0.021173,0.005077,0.011235
56,0.021281,0.005077,0.011343
57,0.022685,0.005401,0.012099
58,0.024090,0.005725,0.012855
59,0.025494,0.006049,0.013611
60,0.027006,0.006373,0.014259
61,0.028410,0.006698,0.015015
62,0.029815,0.007022,0.015772
63,0.031219,0.007346,0.016528
64,0.032623,0.007670,0.017392
65,0.034028,0.007994,0.018148
66,0.035432,0.008318,0.019012
67,0.036836,0.008642,0.019877
68,0.038349,0.008966,0.020633
69,0.039753,0.009290,0.021389
70,0.041157,0.009614,0.022361
71,0.042670,0.009938,0.023117
72,0.044074,0.010262,0.023981
73,0.045478,0.010586,0.024846
74,0.046883,0.010910,0.025494
75,0.048827,0.011127,0.026142
76,0.050231,0.011559,0.027006
77,0.052176,0.011775,0.027762
78,0.053580,0.012207,0.028519
79,0.055525,0.012531,0.029167
80,0.056929,0.012855,0.029815
81,0.058873,0.013071,0.030679
82,0.060494,0.013395,0.031759
83,0.061898,0.013827,0.032623
84,0.063302,0.014151,0.033272
85,0.064707,0.014475,0.034136
86,0.066651,0.014799,0.035000
87,0.068164,0.015123,0.035648
88,0.069568,0.015448,0.036296
89,0.070972,0.016744,0.037052
90,0.072377,0.018040,0.037809
91,0.073781,0.019336,0.038565
92,0.075293,0.020633,0.039321
93,0.076698,0.020957,0.040185
94,0.078102,0.022253,0.041049
95,0.080046,0.022577,0.041914
96,0.081991,0.022901,0.042778
97,0.083503,0.024198,0.043642
98,0.084907,0.025494,0.044506
99,0.086852,0.025818,0.045370
100,0.088364,0.027114,0.046235
101,0.090957,0.027438,0.047207
102,0.092469,0.028735,0.048179
103,0.093873,0.030031,0.049259
104,0.095818,0.031327,0.049907
105,0.097870,0.031651,0.050988
106,0.099923,0.032948,0.051852
107,0.101975,0.034244,0.052932
108,0.104028,0.035540,0.053796
109,0.106080,0.036836,0.054660
110,0.108133,0.038025,0.055525
111,0.110185,0.039321,0.056605
112,0.112346,0.040725,0.057685
113,0.114290,0.042022,0.058549
114,0.116343,0.043318,0.059414
115,0.118395,0.044614,0.060494
116,0.120448,0.046883,0.061358
117,0.124012,0.047207,0.062546
118,0.128009,0.047747,0.063519
119,0.131574,0.048071,0.064707
120,0.135031,0.048395,0.066543
121,0.130494,0.045910,0.063194
