Time,Subsystem 57,Subsystem 79,Subsystem 81
1,0.000000,0.000000,0.000000
2,0.000000,0.000216,0.000000
3,0.000000,0.000216,0.000000
4,0.000000,0.001728,0.000000
5,0.000000,0.001728,0.000000
6,0.000000,0.003457,0.001944
7,0.000000,0.003457,0.003889
8,0.000000,0.005185,0.003889
9,0.000000,0.005401,0.005833
10,0.000000,0.006914,0.005833
11,0.000000,0.007130,0.007778
12,0.000000,0.008642,0.009722
13,0.000000,0.010370,0.009722
14,0.000000,0.012099,0.011667
15,0.000000,0.013827,0.013611
16,0.000000,0.015556,0.015556
17,0.000216,0.017284,0.017500
18,0.000216,0.019012,0.019444
19,0.001512,0.020741,0.021389
20,0.002160,0.022469,0.025278
21,0.004969,0.024414,0.027222
22,0.008210,0.026142,0.029167
23,0.011019,0.029383,0.031111
24,0.015123,0.031111,0.033056
25,0.015123,0.032840,0.039969
26,0.015556,0.034568,0.046883
27,0.020957,0.036296,0.048827
28,0.027870,0.038025,0.050772
29,0.030679,0.039753,0.057685
30,0.039537,0.041481,0.059630
31,0.049475,0.041698,0.061574
32,0.060062,0.043210,0.063519
33,0.070864,0.044938,0.065463
34,0.072377,0.046667,0.077346
35,0.084043,0.048611,0.079290
36,0.096574,0.050340,0.081235
37,0.104784,0.051852,0.088148
38,0.113210,0.053580,0.095062
39,0.121852,0.055309,0.101975
40,0.132006,0.057037,0.103920
41,0.141512,0.058765,0.110833
42,0.148426,0.060494,0.117747
43,0.159228,0.062222,0.124660
44,0.172840,0.063951,0.126605
45,0.182994,0.065679,0.133519
46,0.193580,0.067407,0.140432
47,0.205895,0.069136,0.147346
48,0.218858,0.070864,0.154259
49,0.230957,0.072593,0.161173
50,0.243920,0.074321,0.168086
51,0.262068,0.076049,0.170031
52,0.275247,0.077778,0.176944
53,0.289227,0.079657,0.184144
54,0.303297,0.081529,0.191318
55,0.276543,0.072593,0.174352
56,0.254506,0.065031,0.158796
57,0.235494,0.058333,0.146049
58,0.213889,0.052716,0.140216
59,0.200062,0.047747,0.129414
60,0.187963,0.043426,0.120556
