Time,Subsystem 65,Subsystem 70
1,0.000000,0.000000
2,0.000000,0.000000
3,0.000000,0.000000
4,0.000000,0.000000
5,0.000000,0.000000
6,0.000000,0.000000
7,0.000000,0.000000
8,0.000000,0.000000
9,0.000000,0.000000
10,0.000000,0.000000
11,0.000000,0.000000
12,0.000000,0.000000
13,0.000000,0.000000
14,0.000000,0.000000
15,0.000000,0.000000
16,0.000000,0.000000
17,0.000000,0.000000
18,0.000000,0.000000
19,0.000000,0.000000
20,0.000000,0.000000
21,0.000000,0.000000
22,0.000000,0.000000
23,0.000000,0.000000
24,0.000000,0.000000
25,0.000000,0.000000
26,0.000000,0.000000
27,0.000000,0.000000
28,0.000000,0.000000
29,0.000000,0.000000
30,0.000000,0.000000
31,0.000000,0.000000
32,0.000000,0.000000
33,0.000000,0.000000
34,0.000000,0.000000
35,0.000000,0.000000
36,0.000000,0.000000
37,0.000000,0.000000
38,0.000000,0.000000
39,0.000000,0.000000
40,0.000000,0.000000
41,0.000000,0.000000
42,0.000000,0.000000
43,0.000000,0.000000
44,0.000000,0.000000
45,0.000000,0.000000
46,0.000000,0.000000
47,0.000000,0.000000
48,0.000000,0.000000
49,0.000000,0.000000
50,0.000000,0.000000
51,0.000000,0.000000
52,0.000000,0.002160
53,0.000000,0.002160
54,0.000000,0.002160
55,0.000000,0.004321
56,0.000000,0.004321
57,0.000000,0.006481
58,0.000000,0.006481
59,0.000000,0.008642
60,0.000000,0.008642
61,0.000000,0.010802
62,0.000000,0.010802
63,0.000000,0.012963
64,0.000000,0.012963
65,0.000000,0.012963
66,0.000000,0.012963
67,0.000000,0.010802
68,0.000000,0.008642
69,0.000000,0.008642
70,0.000000,0.006481
71,0.000000,0.008642
72,0.000000,0.006481
73,0.000000,0.006481
74,0.000000,0.004321
75,0.000000,0.004321
76,0.000000,0.004321
77,0.000000,0.002160
78,0.000000,0.002160
79,0.000000,0.002160
80,0.000000,0.002160
81,0.000000,0.002160
82,-0.000000,-0.000000
83,-0.000000,-0.000000
84,-0.000000,-0.000000
85,-0.000000,-0.000000
86,-0.000000,-0.000000
87,-0.000000,-0.000000
88,-0.000000,-0.000000
89,-0.000000,-0.000000
90,-0.000000,-0.000000
91,-0.000000,-0.000000
92,-0.000000,-0.000000
93,-0.000000,-0.000000
94,-0.000000,-0.000000
95,-0.000000,-0.000000
96,-0.000000,-0.000000
97,-0.000000,-0.000000
98,0.000720,0.000000
99,0.001080,0.000000
100,0.002160,0.000000
101,0.003961,0.000000
102,0.005041,0.000000
103,0.005761,0.000000
104,0.011883,0.000000
105,0.010082,0.000000
106,0.007922,0.000000
107,0.019805,0.000000
108,0.029887,0.000000
109,0.039249,0.000000
110,0.051492,0.000000
111,0.051492,0.000000
112,0.068776,0.000000
113,0.068776,0.000000
114,0.081019,0.000000
115,0.081019,0.000000
116,0.096862,0.000000
117,0.100463,0.002160
118,0.100463,0.006481
119,0.100463,0.010802
120,0.100463,0.015123
121,0.100463,0.019444
122,0.100463,0.023765
123,0.100463,0.028086
124,0.100463,0.032407
125,0.100463,0.036728
126,0.100463,0.041049
127,0.100463,0.045370
128,0.100463,0.049691
129,0.100463,0.054012
130,0.100463,0.058333
131,0.078858,0.049691
132,0.061934,0.056173
133,0.076698,0.045370
134,0.092181,0.036728
135,0.105864,0.030247
136,0.117747,0.023765
137,0.126029,0.019444
138,0.131070,0.017284
139,0.133951,0.015123
140,0.131430,0.012963
141,0.128909,0.010802
142,0.124949,0.008642
143,0.119907,0.008642
144,0.114146,0.006481
145,0.105504,0.006481
146,0.096862,0.004321
147,0.090381,0.004321
148,0.083179,0.004321
149,0.074897,0.002160
150,0.066975,0.002160
151,0.059774,0.002160
152,0.053652,0.002160
153,0.048251,0.002160
154,0.043930,0.000000
155,0.038529,0.000000
156,0.034208,0.000000
157,0.030607,0.000000
158,0.027726,0.000000
159,0.024486,0.000000
160,0.022325,0.000000
161,0.020165,0.000000
162,0.019084,0.000000
163,0.017644,0.000000
164,0.017644,0.000000
165,0.016564,0.000000
166,0.013683,0.000000
167,0.014043,0.000000
168,0.011163,0.000000
169,0.012603,0.000000
170,0.010082,0.000000
171,0.012603,0.000000
172,0.010082,0.000000
173,0.012603,0.000000
174,0.012603,0.000000
175,0.012603,0.000000
176,0.015123,0.000000
177,0.015123,0.000000
178,0.018004,0.000000
179,0.018004,0.002160
180,0.018004,0.006481
181,0.018004,0.011883
182,0.018004,0.019084
183,0.018004,0.025566
184,0.018004,0.032407
185,0.018004,0.039249
186,0.018004,0.045730
187,0.018004,0.054012
188,0.018004,0.061934
189,0.018004,0.069856
190,0.018004,0.077418
191,0.018004,0.084979
192,0.018004,0.092181
193,0.018004,0.099383
194,0.018004,0.106224
195,0.018004,0.110545
196,0.012603,0.091101
197,0.010082,0.073817
198,0.010082,0.060134
199,0.007562,0.049331
200,0.007562,0.041049
201,0.005041,0.034568
202,0.005041,0.028086
203,0.005041,0.025926
204,0.002521,0.021605
205,0.002521,0.019805
206,0.002521,0.017644
207,0.002521,0.015844
208,0.002521,0.013323
209,0.000000,0.010802
210,0.000000,0.008642
211,0.000000,0.008642
212,0.000000,0.006481
213,0.002521,0.006481
214,0.002521,0.004321
215,0.002521,0.004321
216,0.002521,0.004321
217,0.002521,0.002160
218,0.000000,0.002160
219,0.000000,0.002160
220,0.000000,0.002160
221,0.003241,0.002160
222,0.005761,0.000000
223,0.009362,0.000000
224,0.014403,0.000000
225,0.013323,0.000000
226,0.023045,0.000000
227,0.032407,0.000000
228,0.050772,0.000000
229,0.071296,0.000000
230,0.088940,0.000000
231,0.106584,0.000000
232,0.126749,0.000000
233,0.148714,0.000000
234,0.178241,0.000000
235,0.191924,0.000000
236,0.204527,0.000000
237,0.222171,0.000000
238,0.235494,0.000000
239,0.302829,0.000000
240,0.361883,0.000000
241,0.411574,0.000000
242,0.443261,0.000000
243,0.475669,0.000000
244,0.500154,0.000000
245,0.524887,0.000000
246,0.550314,0.000000
