Time,Subsystem 49,Subsystem 51
1,0.000000,0.000000
2,0.000000,0.000000
3,0.000000,0.000000
4,0.000000,0.000000
5,0.000000,0.000000
6,0.000000,0.000000
7,0.000000,0.000000
8,0.000000,0.000000
9,0.000000,0.000000
10,0.000000,0.000000
11,0.000000,0.000000
12,0.000000,0.000000
13,0.000000,0.000000
14,0.000000,0.000000
15,0.000000,0.000000
16,0.000000,0.000000
17,0.000000,0.000000
18,0.000000,0.000000
19,0.000000,0.000000
20,0.000000,0.000000
21,0.000000,0.000000
22,0.000000,0.000000
23,0.000000,0.000000
24,0.000000,0.000000
25,0.000000,0.000000
26,0.000000,0.000000
27,0.000000,0.000000
28,0.000000,0.000000
29,0.000000,0.000000
30,0.000000,0.000000
31,0.000000,0.000000
32,0.000000,0.000000
33,0.000000,0.000000
34,0.000000,0.000000
35,0.000000,0.000000
36,0.000000,0.000000
37,0.000000,0.000000
38,0.000000,0.000000
39,0.000000,0.000000
40,0.000000,0.000000
41,0.000000,0.000000
42,0.000000,0.000000
43,0.000000,0.000000
44,0.000000,0.000000
45,0.000000,0.000000
46,0.000000,0.000000
47,0.000000,0.000000
48,0.000000,0.000000
49,0.000000,0.000000
50,0.000000,0.000000
51,0.000000,0.000000
52,0.000000,0.000000
53,0.000000,0.000000
54,0.000000,0.000000
55,0.000000,0.000000
56,0.000000,0.000000
57,0.000000,0.000000
58,0.000000,0.000000
59,0.000000,0.000000
60,0.000000,0.000000
61,0.000000,0.000000
62,0.000000,0.000000
63,0.000000,0.000000
64,0.000000,0.000000
65,0.000000,0.000000
66,0.000000,0.000000
67,0.000000,0.000000
68,0.000000,0.000000
69,0.000000,0.000000
70,0.000000,0.000000
71,0.000000,0.000000
72,0.000000,0.000000
73,0.000000,0.000000
74,0.000000,0.000000
75,0.000000,0.000000
76,0.000000,0.000000
77,0.000000,0.000000
78,0.000000,0.000000
79,0.000000,0.000000
80,0.000000,0.000074
81,0.000000,0.000074
82,0.000000,0.000074
83,0.000000,0.000149
84,0.000000,0.000149
85,0.000000,0.000149
86,0.000000,0.000223
87,0.000000,0.000223
88,0.000000,0.000298
89,0.000000,0.000298
90,0.000000,0.000298
91,0.000000,0.000298
92,0.000000,0.000372
93,0.000000,0.000372
94,0.000000,0.000447
95,0.000000,0.000372
96,0.000000,0.000447
97,0.000000,0.000447
98,0.000000,0.000521
99,0.000000,0.000447
100,0.000000,0.000521
101,0.000000,0.000521
102,0.000000,0.000596
103,0.000000,0.000521
104,0.000000,0.000596
105,0.000000,0.000596
106,0.000000,0.000596
107,0.000000,0.000596
108,0.000000,0.000670
109,0.000000,0.000670
110,0.000000,0.000670
111,0.000000,0.000819
112,0.000000,0.000745
113,0.000000,0.000894
114,0.000000,0.000894
115,0.000000,0.000968
116,0.000000,0.000968
117,0.000000,0.001043
118,0.000000,0.001043
119,0.000000,0.001117
120,0.000000,0.001117
121,0.000000,0.001117
122,0.000000,0.001192
123,0.000000,0.001266
124,0.000000,0.001564
125,0.000000,0.001788
126,0.000000,0.002160
127,0.000000,0.002533
128,0.000000,0.002905
129,0.000000,0.003427
130,0.000000,0.003874
131,0.000000,0.004246
132,0.000000,0.004693
133,0.000000,0.005140
134,0.000000,0.005587
135,0.000000,0.006034
136,0.000000,0.006407
137,0.000000,0.006779
138,0.000000,0.007077
139,0.000000,0.007375
140,0.000000,0.007822
141,0.000000,0.008195
142,0.000000,0.008642
143,0.000000,0.008940
144,0.000000,0.009238
145,0.000000,0.009610
146,0.000000,0.009983
147,0.000000,0.010281
148,0.000000,0.010430
149,0.000000,0.010430
150,0.000000,0.010579
151,0.000000,0.010728
152,0.000000,0.010877
153,0.000000,0.011026
154,0.000000,0.011175
155,0.000000,0.011398
156,0.000000,0.011398
157,0.000000,0.011622
158,0.000000,0.011845
159,0.000000,0.011994
160,0.000000,0.011920
161,0.000000,0.012069
162,0.000000,0.012218
163,0.000000,0.012292
164,0.000000,0.012143
165,0.000000,0.012218
166,0.000000,0.012218
167,0.000000,0.012069
168,0.000000,0.012069
169,0.000000,0.012143
170,0.000000,0.011994
171,0.000000,0.011994
172,0.000000,0.012069
173,0.000000,0.011845
174,0.000000,0.011920
175,0.000000,0.011920
176,0.000000,0.011920
177,0.000000,0.011845
178,0.000000,0.011547
179,0.000000,0.011622
180,0.000000,0.011696
181,0.000000,0.011696
182,0.000000,0.011696
183,0.000000,0.011696
184,0.000000,0.011696
185,0.000000,0.011622
186,0.000000,0.011398
187,0.000000,0.011398
188,0.000000,0.011398
189,0.000000,0.011249
190,0.000000,0.011249
191,0.000000,0.011249
192,0.000000,0.011249
193,0.000000,0.011249
194,0.000000,0.011175
195,0.000000,0.011249
196,0.000000,0.011324
197,0.000000,0.011324
198,0.000000,0.011473
199,0.000000,0.011547
200,0.000000,0.011696
201,0.000000,0.011771
202,0.000000,0.011845
203,0.000000,0.011920
204,0.000000,0.011994
205,0.000000,0.012143
206,0.000000,0.012292
207,0.000000,0.012441
208,0.000000,0.012665
209,0.000000,0.012888
210,0.000000,0.013037
211,0.000000,0.013261
212,0.000000,0.013410
213,0.000000,0.013559
214,0.000000,0.013708
215,0.000000,0.013857
216,0.000000,0.014006
217,0.000000,0.014155
218,0.000000,0.014304
219,0.000000,0.014453
220,0.000000,0.014602
221,0.000000,0.014751
222,0.000000,0.014900
223,0.000000,0.015049
224,0.000000,0.015123
225,0.000000,0.015198
226,0.000000,0.015272
227,0.000000,0.015272
228,0.000000,0.015272
229,0.000000,0.015272
230,0.000000,0.015347
231,0.000000,0.015347
232,0.000000,0.015347
233,0.000000,0.015421
234,0.000000,0.015496
235,0.000000,0.015570
236,0.000000,0.015645
237,0.000000,0.015719
238,0.000000,0.015794
239,0.000000,0.015868
240,0.000000,0.015943
241,0.000000,0.015943
242,0.000000,0.016092
243,0.000000,0.016390
244,0.000000,0.016837
245,0.000000,0.017284
246,0.000000,0.017805
247,0.000000,0.018401
248,0.000000,0.019072
249,0.000000,0.019668
