Time,Subsystem 135,Subsystem 136
1,0.000000,0.000000
2,0.000000,0.000000
3,0.000000,0.000000
4,0.000000,0.000000
5,0.000000,0.000000
6,0.000000,0.000000
7,0.000000,0.000000
8,0.000000,0.000000
9,0.000000,0.000000
10,0.000000,0.000000
11,0.000000,0.000000
12,0.001080,0.000000
13,0.001080,0.000000
14,0.001080,0.000000
15,0.002160,0.000000
16,0.001080,0.000000
17,0.002160,0.000000
18,0.002160,0.000000
19,0.002160,0.000000
20,0.003241,0.000000
21,0.003241,0.000000
22,0.004321,0.000000
23,0.004321,0.000000
24,0.005401,0.000000
25,0.005401,0.000000
26,0.005401,0.000000
27,0.005401,0.000000
28,0.005401,0.000000
29,0.005401,0.000000
30,0.005401,0.000000
31,0.004681,0.000000
32,0.005401,0.000000
33,0.005401,0.000000
34,0.005761,0.000000
35,0.005761,0.000000
36,0.006121,0.000000
37,0.006121,0.000000
38,0.006121,0.000000
39,0.006481,0.000000
40,0.006481,0.000000
41,0.006842,0.000000
42,0.006481,0.000000
43,0.006842,0.000000
44,0.006481,0.000000
45,0.006842,0.000000
46,0.006842,0.000000
47,0.006842,0.000000
48,0.006842,0.000000
49,0.008282,0.000000
50,0.010442,0.000000
51,0.012963,0.000000
52,0.015123,0.000000
53,0.018004,0.000000
54,0.022685,0.000000
55,0.027006,0.000000
56,0.024486,0.000000
57,0.030967,0.000000
58,0.031327,0.000000
59,0.037449,0.000000
60,0.041770,0.000000
61,0.045010,0.000000
62,0.047531,0.000000
63,0.049691,0.000000
64,0.049691,0.000000
65,0.043210,0.000000
66,0.042850,0.000000
67,0.037809,0.000000
68,0.030607,0.000000
69,0.037449,0.000000
70,0.033848,0.000000
71,0.029527,0.000000
72,0.027006,0.000000
73,0.023765,0.000000
74,0.020885,0.000000
75,0.018724,0.000000
76,0.016924,0.000000
77,0.016564,0.000000
78,0.016564,0.000000
79,0.015844,0.000000
80,0.015484,0.000000
81,0.015484,0.000000
82,0.015484,0.000000
83,0.015484,0.000000
84,0.015484,0.000000
85,0.015484,0.000000
86,0.015484,0.000000
87,0.015484,0.000000
88,0.015484,0.000000
89,0.015484,0.000000
90,0.015484,0.000000
91,0.015484,0.000000
92,0.015484,0.000000
93,0.015484,0.000000
94,0.015484,0.000000
95,0.015484,0.000000
96,0.015484,0.000000
97,0.015484,0.000000
98,0.015484,0.000000
99,0.015484,0.000000
100,0.015484,0.000000
101,0.015484,0.000000
102,0.015484,0.000000
103,0.015484,0.000000
104,0.015484,0.000000
105,0.015484,0.000000
106,0.015484,0.000000
107,0.015484,0.000000
108,0.015484,0.000000
109,0.015484,0.000000
110,0.015484,0.000000
111,0.015484,0.000000
112,0.015484,0.000000
113,0.015484,0.000000
114,0.015484,0.000000
115,0.015484,0.000000
116,0.015484,0.000000
117,0.015484,0.000000
118,0.015484,0.000000
119,0.015484,0.000000
120,0.015484,0.000000
121,0.015484,0.000000
122,0.015484,0.000000
123,0.015484,0.000000
124,0.015484,0.000000
125,0.016564,0.000000
126,0.017644,0.000000
127,0.019084,0.000000
128,0.021605,0.000000
129,0.023765,0.002160
130,0.026286,0.005041
131,0.032407,0.006842
132,0.039249,0.008282
133,0.049331,0.008642
134,0.058333,0.009002
135,0.067335,0.007922
136,0.072016,0.008282
137,0.077778,0.008282
138,0.079218,0.007922
139,0.081019,0.008282
140,0.084619,0.007922
141,0.087500,0.006842
142,0.087500,0.006842
143,0.086780,0.006481
144,0.085340,0.006481
145,0.083179,0.007562
146,0.081739,0.007202
147,0.080298,0.007562
148,0.079578,0.007202
149,0.078498,0.006842
150,0.077418,0.006481
151,0.075977,0.006842
152,0.075977,0.005761
153,0.077778,0.004681
154,0.076698,0.003961
155,0.085700,0.003241
156,0.096142,0.002881
157,0.106944,0.002521
158,0.119907,0.002160
159,0.132870,0.001800
160,0.141872,0.001440
161,0.154475,0.001440
162,0.148714,0.001080
163,0.166358,0.001080
164,0.178961,0.000720
165,0.177521,0.000720
166,0.191204,0.000720
167,0.202726,0.000360
168,0.212449,0.000360
169,0.220370,0.000360
170,0.226852,0.000360
171,0.231893,0.000360
172,0.236214,0.000000
173,0.240175,0.000000
174,0.243056,0.000000
175,0.245576,0.000000
176,0.247377,0.000000
177,0.248817,0.000000
178,0.250257,0.000000
179,0.251337,0.000000
180,0.252418,0.000000
181,0.251337,0.000000
182,0.245576,0.000000
183,0.235494,0.000000
184,0.203807,0.000000
185,0.195525,0.000000
186,0.167798,0.000000
187,0.165278,0.000000
188,0.162757,0.000000
189,0.156276,0.000000
190,0.148354,0.000000
191,0.138992,0.000000
192,0.129630,0.000000
193,0.118827,0.000000
194,0.107665,0.000000
195,0.089300,0.000000
196,0.077418,0.000000
197,0.069136,0.000000
198,0.061214,0.000000
199,0.051132,0.000000
200,0.040329,0.000000
201,0.041409,0.000000
202,0.033128,0.000000
203,0.041770,0.000000
204,0.029167,0.000000
205,0.028086,0.000000
206,0.028086,0.000000
207,0.028086,0.000000
208,0.027006,0.000000
209,0.027006,0.000000
210,0.027006,0.000000
211,0.027006,0.000000
212,0.027006,0.000000
213,0.027006,0.000000
214,0.027006,0.000000
215,0.027006,0.000000
216,0.027006,0.000000
217,0.027006,0.000000
218,0.027006,0.000000
219,0.027006,0.000000
220,0.027006,0.000000
221,0.027006,0.000000
222,0.027006,0.000000
223,0.027006,0.000000
224,0.027006,0.000000
225,0.027006,0.000000
226,0.027006,0.000000
227,0.027006,0.000000
228,0.027006,0.000000
229,0.027006,0.000000
230,0.027006,0.000000
231,0.027006,0.000000
232,0.027006,0.000000
233,0.027006,0.000000
234,0.027006,0.000000
235,0.027006,0.000000
236,0.027006,0.000000
237,0.027006,0.000000
238,0.027006,0.000000
239,0.027006,0.000000
240,0.027006,0.000000
241,0.027006,0.000000
242,0.027006,0.000000
243,0.027006,0.000000
244,0.027006,0.000000
245,0.028086,0.000000
246,0.028086,0.000000
247,0.029167,0.000000
248,0.030247,0.000000
249,0.030967,0.000000
