Time,Subsystem 96,Subsystem 108
1,0.000000,0.000000
2,0.000000,0.000000
3,0.000000,0.000000
4,0.000000,0.000000
5,0.000000,0.000000
6,0.000000,0.000000
7,0.000000,0.000000
8,0.000000,0.000000
9,0.000000,0.000000
10,0.000000,0.000000
11,0.000000,0.000000
12,0.000000,0.000000
13,0.000000,0.000000
14,0.000000,0.000000
15,0.000000,0.000000
16,0.000000,0.000000
17,0.000000,0.000648
18,0.000000,0.000648
19,0.000000,0.003241
20,0.000000,0.003241
21,0.000000,0.003241
22,0.000000,0.004537
23,0.000000,0.005185
24,0.000000,0.005833
25,0.000000,0.007778
26,0.000000,0.008426
27,0.000000,0.010370
28,0.000000,0.009722
29,0.000000,0.012315
30,0.000000,0.013611
31,0.000000,0.014259
32,0.000000,0.015556
33,0.000000,0.014907
34,0.000000,0.016852
35,0.000000,0.016852
36,0.000000,0.018148
37,0.000000,0.018796
38,0.000000,0.019444
39,0.000000,0.020093
40,0.000000,0.020093
41,0.000000,0.020093
42,0.000000,0.020093
43,0.000000,0.020093
44,0.000000,0.020093
45,0.000000,0.020093
46,0.000000,0.020093
47,0.000000,0.020093
48,0.000000,0.020093
49,0.000000,0.020093
50,0.000000,0.016852
51,0.000000,0.012963
52,0.000000,0.032407
53,0.000000,0.057685
54,0.000000,0.077130
55,0.000000,0.088148
56,0.000000,0.101759
57,0.000000,0.122500
58,0.000000,0.128333
59,0.000000,0.140648
60,0.000000,0.145185
61,0.000000,0.140000
62,0.000000,0.142593
63,0.000000,0.140000
64,0.000000,0.130926
65,0.000000,0.124444
66,0.000000,0.120556
67,0.000000,0.109537
68,0.000000,0.097870
69,0.000000,0.085556
70,0.000000,0.073889
71,0.000000,0.051204
72,0.000000,0.048611
73,0.000000,0.048611
74,0.000000,0.049907
75,0.000000,0.046667
76,0.000000,0.045370
77,0.000000,0.042778
78,0.000000,0.044074
79,0.000000,0.045370
80,0.000000,0.047315
81,0.000000,0.050556
82,0.000000,0.047963
83,0.000000,0.049907
84,0.000000,0.050556
85,0.000000,0.051852
86,0.000000,0.054444
87,0.000000,0.054444
88,0.000000,0.055093
89,0.000000,0.055093
90,0.000000,0.055093
91,0.000000,0.055093
92,0.000000,0.055741
93,0.000000,0.056389
94,0.000000,0.057037
95,0.000000,0.057037
96,0.000000,0.057037
97,0.000000,0.057037
98,0.000000,0.057037
99,0.000000,0.057037
100,0.000000,0.057037
101,0.000000,0.057037
102,0.000000,0.057037
103,0.000000,0.057037
104,0.000000,0.057037
105,0.000000,0.057037
106,0.000000,0.057037
107,0.000000,0.057037
108,0.000000,0.057037
109,0.000000,0.057037
110,0.000000,0.051852
111,0.000000,0.036944
112,0.000000,0.023333
113,0.000000,0.032407
114,0.000000,0.025926
115,0.000000,0.028519
116,0.000000,0.012963
117,0.000000,0.012963
118,0.000000,0.015556
119,0.000000,0.000000
120,0.000000,0.000000
121,0.000000,0.000000
122,0.000000,0.012963
123,0.000000,0.030463
124,0.000000,0.046667
125,0.000000,0.059630
126,0.000000,0.068704
127,0.000000,0.073241
128,0.000000,0.075833
129,0.000000,0.076481
130,0.000000,0.075833
131,0.000000,0.074537
132,0.000000,0.073241
133,0.000000,0.071944
134,0.000000,0.069352
135,0.000000,0.070000
136,0.000000,0.068704
137,0.000000,0.069352
138,0.000000,0.070000
139,0.000000,0.070000
140,0.000000,0.069352
141,0.000000,0.068056
142,0.000000,0.069352
143,0.000000,0.068704
144,0.000000,0.066759
145,0.000000,0.064167
146,0.000000,0.062870
147,0.000000,0.062222
148,0.000000,0.060278
149,0.000000,0.058333
150,0.000000,0.055093
151,0.000000,0.052500
152,0.000000,0.049907
153,0.000000,0.047963
154,0.000000,0.045370
155,0.000000,0.042778
156,0.000000,0.040185
157,0.000000,0.036944
158,0.000000,0.035000
159,0.000000,0.033056
160,0.000000,0.030463
161,0.000000,0.029815
162,0.000000,0.029167
163,0.000000,0.026574
164,0.000000,0.026574
165,0.000000,0.026574
166,0.000000,0.025926
167,0.000000,0.023981
168,0.000000,0.022685
169,0.000000,0.022037
170,0.000000,0.019444
171,0.000000,0.015556
172,0.000000,0.016204
173,0.000000,0.042778
174,0.000000,0.057037
175,0.000000,0.076481
176,0.000000,0.088148
177,0.000000,0.095926
178,0.000000,0.089444
179,0.000000,0.099167
180,0.000000,0.105000
181,0.000000,0.099167
182,0.000000,0.103056
183,0.000000,0.105648
184,0.000000,0.104352
185,0.000000,0.104352
186,0.000000,0.096574
187,0.000000,0.092037
188,0.000000,0.085556
189,0.000000,0.079074
190,0.000000,0.072593
191,0.000000,0.066111
192,0.000000,0.060278
193,0.000000,0.053148
194,0.000000,0.046667
195,0.000000,0.040833
196,0.000000,0.031759
197,0.000000,0.023981
198,0.000000,0.017500
199,0.000000,0.015556
200,0.000000,0.018796
201,0.000000,0.022685
202,0.000000,0.016204
203,0.000000,0.029167
204,0.000000,0.042778
205,0.000000,0.045370
206,0.000000,0.049259
207,0.000000,0.053148
208,0.000000,0.055741
209,0.000000,0.055741
210,0.000000,0.055741
211,0.000000,0.055741
212,0.000000,0.055741
213,0.000000,0.055741
214,0.000000,0.055741
215,0.000000,0.055741
216,0.000000,0.055741
217,0.000000,0.055741
218,0.000000,0.055741
219,0.000000,0.056389
220,0.000000,0.057037
221,0.000000,0.057037
222,0.000000,0.057037
223,0.000000,0.057037
224,0.000000,0.057037
225,0.000000,0.057037
226,0.000000,0.057037
227,0.000000,0.057037
228,0.000000,0.057037
229,0.000000,0.057037
230,0.000000,0.051852
231,0.000000,0.036944
232,0.000000,0.023333
233,0.000000,0.032407
234,0.000000,0.025926
235,0.000000,0.028519
236,0.000000,0.012963
237,0.000000,0.012963
238,0.000000,0.015556
239,-0.000000,0.000000
240,-0.000000,0.000000
241,-0.000000,0.000000
242,0.000000,0.009722
243,0.000000,0.025926
244,0.000000,0.039537
245,0.000000,0.049907
246,0.000000,0.058981
247,0.000000,0.064815
248,0.000000,0.069352
249,0.000000,0.071944
