Time,Mean,Mean+SD,Mean-SD,SD
1,0.009429,0.009429,0.009429,0.000000
2,0.009435,0.009435,0.009435,0.000000
3,0.009442,0.009442,0.009442,0.000000
4,0.009449,0.009449,0.009449,0.000000
5,0.009456,0.009456,0.009456,0.000000
6,0.009463,0.009463,0.009463,0.000000
7,0.009470,0.009470,0.009470,0.000000
8,0.009477,0.009477,0.009477,0.000000
9,0.009485,0.009485,0.009485,0.000000
10,0.009492,0.009492,0.009492,0.000000
11,0.009499,0.009499,0.009499,0.000000
12,0.009506,0.009506,0.009506,0.000000
13,0.009513,0.009513,0.009513,0.000000
14,0.009520,0.009520,0.009520,0.000000
15,0.009527,0.009527,0.009527,0.000000
16,0.009534,0.009534,0.009534,0.000000
17,0.009542,0.009542,0.009542,0.000000
18,0.009549,0.009549,0.009549,0.000000
19,0.009556,0.009556,0.009556,0.000000
20,0.009563,0.009563,0.009563,0.000000
21,0.009570,0.009570,0.009570,0.000000
22,0.009578,0.009578,0.009578,0.000000
23,0.009585,0.009585,0.009585,0.000000
24,0.009592,0.009592,0.009592,0.000000
25,0.009599,0.009599,0.009599,0.000000
26,0.009607,0.009607,0.009607,0.000000
27,0.009614,0.009614,0.009614,0.000000
28,0.009622,0.009622,0.009622,0.000000
29,0.009629,0.009629,0.009629,0.000000
30,0.009636,0.009636,0.009636,0.000000
31,0.009643,0.009644,0.009643,0.000000
32,0.009651,0.009651,0.009651,0.000000
33,0.009658,0.009658,0.009658,0.000000
34,0.009666,0.009666,0.009666,0.000000
35,0.009673,0.009673,0.009673,0.000000
36,0.009681,0.009681,0.009681,0.000000
37,0.009688,0.009688,0.009688,0.000000
38,0.009695,0.009696,0.009695,0.000000
39,0.009703,0.009703,0.009703,0.000000
40,0.009711,0.009711,0.009711,0.000000
41,0.009718,0.009718,0.009718,0.000000
42,0.009726,0.009726,0.009726,0.000000
43,0.009733,0.009733,0.009733,0.000000
44,0.009741,0.009741,0.009741,0.000000
45,0.009749,0.009749,0.009749,0.000000
46,0.009757,0.009757,0.009757,0.000000
47,0.009764,0.009764,0.009764,0.000000
48,0.009772,0.009772,0.009772,0.000000
49,0.009780,0.009780,0.009779,0.000000
50,0.009787,0.009787,0.009787,0.000000
51,0.009798,0.009798,0.009798,0.000000
52,0.009805,0.009806,0.009805,0.000000
53,0.009813,0.009813,0.009813,0.000000
54,0.009824,0.009824,0.009824,0.000000
55,0.009832,0.009832,0.009831,0.000000
56,0.009839,0.009839,0.009839,0.000000
57,0.009847,0.009848,0.009847,0.000000
58,0.009855,0.009855,0.009855,0.000000
59,0.009863,0.009863,0.009863,0.000000
60,0.009871,0.009872,0.009871,0.000000
61,0.009879,0.009879,0.009879,0.000000
62,0.009887,0.009888,0.009887,0.000000
63,0.009896,0.009896,0.009896,0.000000
64,0.009904,0.009904,0.009904,0.000000
65,0.009912,0.009912,0.009912,0.000000
66,0.009920,0.009920,0.009920,0.000000
67,0.009928,0.009928,0.009928,0.000000
68,0.009936,0.009936,0.009936,0.000000
69,0.009944,0.009945,0.009944,0.000000
70,0.009952,0.009952,0.009952,0.000000
71,0.009961,0.009961,0.009961,0.000000
72,0.009969,0.009969,0.009969,0.000000
73,0.009952,0.009952,0.009952,0.000000
74,0.009939,0.009939,0.009939,0.000000
75,0.009930,0.009930,0.009930,0.000000
76,0.009920,0.009921,0.009920,0.000000
77,0.009914,0.009914,0.009914,0.000000
78,0.009905,0.009905,0.009905,0.000000
79,0.009899,0.009899,0.009899,0.000000
80,0.009891,0.009891,0.009890,0.000000
81,0.009885,0.009885,0.009884,0.000000
82,0.009876,0.009877,0.009876,0.000000
83,0.009871,0.009871,0.009871,0.000000
84,0.009863,0.009863,0.009863,0.000000
85,0.009858,0.009858,0.009857,0.000000
86,0.009850,0.009850,0.009850,0.000000
87,0.009845,0.009845,0.009845,0.000000
88,0.009837,0.009838,0.009837,0.000000
89,0.009835,0.009835,0.009835,0.000000
90,0.009834,0.009834,0.009834,0.000000
91,0.009836,0.009836,0.009835,0.000000
92,0.009837,0.009837,0.009837,0.000000
93,0.009839,0.009839,0.009839,0.000000
94,0.009838,0.009838,0.009838,0.000000
95,0.009842,0.009842,0.009842,0.000000
96,0.009839,0.009839,0.009839,0.000000
97,0.009840,0.009841,0.009840,0.000000
98,0.009837,0.009837,0.009837,0.000000
99,0.009839,0.009839,0.009839,0.000000
100,0.009839,0.009839,0.009839,0.000000
101,0.009841,0.009841,0.009841,0.000000
102,0.009838,0.009838,0.009838,0.000000
103,0.009840,0.009840,0.009840,0.000000
104,0.009837,0.009837,0.009837,0.000000
105,0.009840,0.009840,0.009840,0.000000
106,0.009837,0.009837,0.009837,0.000000
107,0.009840,0.009840,0.009840,0.000000
108,0.009837,0.009837,0.009837,0.000000
109,0.009840,0.009840,0.009840,0.000000
110,0.009837,0.009837,0.009837,0.000000
111,0.009839,0.009839,0.009839,0.000000
112,0.009839,0.009839,0.009839,0.000000
113,0.009838,0.009838,0.009838,0.000000
114,0.009848,0.009848,0.009848,0.000000
115,0.009858,0.009858,0.009858,0.000000
116,0.009867,0.009868,0.009867,0.000000
117,0.009877,0.009877,0.009877,0.000000
118,0.009886,0.009887,0.009886,0.000000
119,0.009896,0.009896,0.009896,0.000000
120,0.009906,0.009906,0.009906,0.000000
121,0.009916,0.009916,0.009915,0.000000
122,0.009925,0.009925,0.009925,0.000000
123,0.009935,0.009935,0.009934,0.000000
124,0.009944,0.009944,0.009944,0.000000
125,0.009954,0.009954,0.009954,0.000000
126,0.009964,0.009964,0.009963,0.000000
127,0.009974,0.009974,0.009974,0.000000
128,0.009984,0.009984,0.009984,0.000000
129,0.009994,0.009995,0.009994,0.000000
130,0.010005,0.010005,0.010005,0.000000
131,0.010016,0.010016,0.010016,0.000000
132,0.010027,0.010027,0.010027,0.000000
133,0.010039,0.010039,0.010038,0.000000
134,0.010050,0.010051,0.010050,0.000000
135,0.010061,0.010061,0.010060,0.000000
136,0.010071,0.010071,0.010071,0.000000
137,0.010082,0.010082,0.010082,0.000000
138,0.010092,0.010092,0.010092,0.000000
139,0.010103,0.010103,0.010103,0.000000
140,0.010113,0.010113,0.010113,0.000000
141,0.010124,0.010124,0.010124,0.000000
142,0.010135,0.010136,0.010135,0.000000
143,0.010147,0.010147,0.010146,0.000000
144,0.010157,0.010157,0.010157,0.000000
145,0.010172,0.010172,0.010171,0.000000
146,0.010186,0.010186,0.010186,0.000000
147,0.010201,0.010201,0.010201,0.000000
148,0.010218,0.010218,0.010218,0.000000
149,0.010236,0.010236,0.010235,0.000000
150,0.010253,0.010254,0.010253,0.000000
151,0.010271,0.010271,0.010271,0.000000
152,0.010289,0.010289,0.010289,0.000000
153,0.010305,0.010305,0.010304,0.000000
154,0.010322,0.010322,0.010322,0.000000
155,0.010338,0.010338,0.010337,0.000000
156,0.010356,0.010357,0.010356,0.000000
157,0.010376,0.010376,0.010376,0.000000
158,0.010395,0.010396,0.010395,0.000000
159,0.010413,0.010414,0.010413,0.000000
160,0.010434,0.010434,0.010434,0.000000
161,0.010454,0.010455,0.010454,0.000000
162,0.010474,0.010475,0.010474,0.000000
163,0.010494,0.010494,0.010493,0.000000
164,0.010514,0.010515,0.010514,0.000000
165,0.010535,0.010536,0.010535,0.000000
166,0.010558,0.010558,0.010558,0.000000
167,0.010580,0.010581,0.010580,0.000000
168,0.010601,0.010602,0.010601,0.000000
169,0.010624,0.010625,0.010624,0.000000
170,0.010646,0.010647,0.010646,0.000000
171,0.010668,0.010668,0.010667,0.000000
172,0.010690,0.010691,0.010690,0.000000
173,0.010714,0.010715,0.010714,0.000000
174,0.010739,0.010739,0.010739,0.000000
175,0.010757,0.010757,0.010756,0.000000
176,0.010780,0.010780,0.010779,0.000000
177,0.010793,0.010794,0.010793,0.000000
178,0.010811,0.010811,0.010810,0.000000
179,0.010838,0.010838,0.010837,0.000000
180,0.010865,0.010865,0.010864,0.000001
181,0.010892,0.010892,0.010891,0.000001
182,0.010918,0.010919,0.010918,0.000001
183,0.010942,0.010943,0.010942,0.000001
184,0.010969,0.010969,0.010968,0.000001
185,0.010994,0.010995,0.010994,0.000001
186,0.011014,0.011014,0.011013,0.000001
187,0.011040,0.011041,0.011039,0.000001
188,0.011068,0.011068,0.011067,0.000001
189,0.011091,0.011092,0.011090,0.000001
190,0.011116,0.011117,0.011116,0.000001
191,0.011136,0.011137,0.011135,0.000001
192,0.011162,0.011163,0.011162,0.000001
193,0.011072,0.011072,0.011071,0.000001
194,0.010997,0.010998,0.010996,0.000001
195,0.010926,0.010927,0.010926,0.000001
196,0.010856,0.010856,0.010855,0.000001
197,0.010797,0.010797,0.010796,0.000001
198,0.010740,0.010740,0.010739,0.000001
199,0.010680,0.010680,0.010679,0.000001
200,0.010633,0.010634,0.010633,0.000001
201,0.010587,0.010588,0.010587,0.000001
202,0.010549,0.010549,0.010548,0.000001
