Time,Mean,Mean+SD,Mean-SD,SD
1,0.008286,0.008286,0.008286,0.000000
2,0.008288,0.008288,0.008288,0.000000
3,0.008290,0.008290,0.008290,0.000000
4,0.008293,0.008293,0.008293,0.000000
5,0.008295,0.008295,0.008295,0.000000
6,0.008297,0.008297,0.008297,0.000000
7,0.008300,0.008300,0.008300,0.000000
8,0.008302,0.008302,0.008302,0.000000
9,0.008304,0.008304,0.008304,0.000000
10,0.008307,0.008307,0.008307,0.000000
11,0.008309,0.008309,0.008309,0.000000
12,0.008311,0.008311,0.008311,0.000000
13,0.008313,0.008313,0.008313,0.000000
14,0.008315,0.008315,0.008315,0.000000
15,0.008318,0.008318,0.008318,0.000000
16,0.008319,0.008319,0.008319,0.000000
17,0.008321,0.008321,0.008321,0.000000
18,0.008323,0.008323,0.008323,0.000000
19,0.008325,0.008325,0.008325,0.000000
20,0.008327,0.008327,0.008327,0.000000
21,0.008328,0.008328,0.008328,0.000000
22,0.008330,0.008330,0.008330,0.000000
23,0.008332,0.008332,0.008332,0.000000
24,0.008334,0.008334,0.008334,0.000000
25,0.008335,0.008335,0.008335,0.000000
26,0.008337,0.008337,0.008337,0.000000
27,0.008338,0.008338,0.008338,0.000000
28,0.008340,0.008340,0.008340,0.000000
29,0.008341,0.008341,0.008341,0.000000
30,0.008342,0.008342,0.008342,0.000000
31,0.008343,0.008343,0.008343,0.000000
32,0.008344,0.008344,0.008344,0.000000
33,0.008346,0.008346,0.008346,0.000000
34,0.008347,0.008347,0.008347,0.000000
35,0.008348,0.008348,0.008348,0.000000
36,0.008350,0.008350,0.008350,0.000000
37,0.008351,0.008351,0.008351,0.000000
38,0.008352,0.008352,0.008352,0.000000
39,0.008353,0.008353,0.008353,0.000000
40,0.008354,0.008354,0.008354,0.000000
41,0.008355,0.008355,0.008355,0.000000
42,0.008355,0.008355,0.008355,0.000000
43,0.008356,0.008356,0.008356,0.000000
44,0.008358,0.008358,0.008358,0.000000
45,0.008359,0.008359,0.008359,0.000000
46,0.008360,0.008360,0.008360,0.000000
47,0.008360,0.008360,0.008360,0.000000
48,0.008360,0.008360,0.008360,0.000000
49,0.008360,0.008360,0.008360,0.000000
50,0.008361,0.008361,0.008361,0.000000
51,0.008361,0.008361,0.008361,0.000000
52,0.008361,0.008361,0.008361,0.000000
53,0.008361,0.008361,0.008361,0.000000
54,0.008361,0.008361,0.008361,0.000000
55,0.008361,0.008361,0.008361,0.000000
56,0.008361,0.008362,0.008361,0.000000
57,0.008362,0.008362,0.008362,0.000000
58,0.008362,0.008362,0.008362,0.000000
59,0.008363,0.008363,0.008363,0.000000
60,0.008363,0.008363,0.008363,0.000000
61,0.008363,0.008363,0.008363,0.000000
62,0.008363,0.008363,0.008363,0.000000
63,0.008363,0.008363,0.008363,0.000000
64,0.008363,0.008363,0.008363,0.000000
65,0.008364,0.008364,0.008364,0.000000
66,0.008364,0.008364,0.008364,0.000000
67,0.008364,0.008364,0.008364,0.000000
68,0.008365,0.008365,0.008365,0.000000
69,0.008366,0.008366,0.008366,0.000000
70,0.008366,0.008366,0.008366,0.000000
71,0.008367,0.008367,0.008367,0.000000
72,0.008367,0.008367,0.008367,0.000000
73,0.008368,0.008368,0.008368,0.000000
74,0.008368,0.008368,0.008368,0.000000
75,0.008368,0.008368,0.008368,0.000000
76,0.008368,0.008368,0.008368,0.000000
77,0.008369,0.008369,0.008369,0.000000
78,0.008368,0.008368,0.008368,0.000000
79,0.008370,0.008370,0.008370,0.000000
80,0.008370,0.008370,0.008370,0.000000
81,0.008371,0.008371,0.008371,0.000000
82,0.008373,0.008373,0.008373,0.000000
83,0.008373,0.008373,0.008373,0.000000
84,0.008375,0.008375,0.008375,0.000000
85,0.008375,0.008375,0.008375,0.000000
86,0.008376,0.008376,0.008376,0.000000
87,0.008383,0.008383,0.008383,0.000000
88,0.008389,0.008389,0.008389,0.000000
89,0.008394,0.008394,0.008394,0.000000
90,0.008399,0.008399,0.008399,0.000000
91,0.008405,0.008405,0.008405,0.000000
92,0.008410,0.008410,0.008410,0.000000
93,0.008415,0.008415,0.008415,0.000000
94,0.008421,0.008421,0.008421,0.000000
95,0.008424,0.008424,0.008424,0.000000
96,0.008429,0.008429,0.008429,0.000000
97,0.008437,0.008437,0.008437,0.000000
98,0.008442,0.008442,0.008442,0.000000
99,0.008451,0.008451,0.008451,0.000000
100,0.008461,0.008461,0.008461,0.000000
101,0.008468,0.008468,0.008468,0.000000
102,0.008479,0.008479,0.008479,0.000000
103,0.008488,0.008488,0.008488,0.000000
104,0.008497,0.008497,0.008497,0.000000
105,0.008503,0.008503,0.008503,0.000000
106,0.008512,0.008512,0.008512,0.000000
107,0.008520,0.008520,0.008520,0.000000
108,0.008529,0.008529,0.008528,0.000000
109,0.008536,0.008536,0.008536,0.000000
110,0.008542,0.008542,0.008541,0.000000
111,0.008548,0.008549,0.008548,0.000000
112,0.008555,0.008555,0.008555,0.000000
113,0.008559,0.008559,0.008558,0.000000
114,0.008563,0.008563,0.008563,0.000000
115,0.008562,0.008563,0.008562,0.000000
116,0.008566,0.008567,0.008566,0.000000
117,0.008568,0.008568,0.008568,0.000000
118,0.008568,0.008568,0.008568,0.000000
119,0.008570,0.008570,0.008570,0.000000
120,0.008571,0.008571,0.008570,0.000000
121,0.008571,0.008571,0.008571,0.000000
122,0.008572,0.008573,0.008572,0.000000
123,0.008572,0.008573,0.008572,0.000000
124,0.008572,0.008572,0.008572,0.000000
125,0.008572,0.008572,0.008571,0.000000
126,0.008571,0.008571,0.008571,0.000000
127,0.008570,0.008570,0.008570,0.000000
128,0.008568,0.008569,0.008568,0.000000
129,0.008567,0.008567,0.008567,0.000000
130,0.008568,0.008568,0.008568,0.000000
131,0.008566,0.008566,0.008566,0.000000
132,0.008564,0.008564,0.008564,0.000000
133,0.008559,0.008559,0.008559,0.000000
134,0.008557,0.008557,0.008557,0.000000
135,0.008556,0.008556,0.008556,0.000000
136,0.008553,0.008553,0.008553,0.000000
137,0.008551,0.008551,0.008551,0.000000
138,0.008554,0.008554,0.008553,0.000000
139,0.008551,0.008551,0.008550,0.000000
140,0.008548,0.008548,0.008547,0.000000
141,0.008549,0.008550,0.008549,0.000000
142,0.008546,0.008546,0.008546,0.000000
