Time,Mean,Mean+SD,Mean-SD,SD
1,0.012429,0.012429,0.012429,0.000000
2,0.012429,0.012429,0.012429,0.000000
3,0.012429,0.012429,0.012429,0.000000
4,0.012429,0.012429,0.012429,0.000000
5,0.012429,0.012429,0.012429,0.000000
6,0.012429,0.012429,0.012429,0.000000
7,0.012429,0.012429,0.012429,0.000000
8,0.012430,0.012430,0.012430,0.000000
9,0.012430,0.012430,0.012430,0.000000
10,0.012431,0.012431,0.012431,0.000000
11,0.012431,0.012431,0.012431,0.000000
12,0.012434,0.012434,0.012434,0.000000
13,0.012435,0.012435,0.012435,0.000000
14,0.012436,0.012436,0.012436,0.000000
15,0.012438,0.012438,0.012438,0.000000
16,0.012439,0.012439,0.012439,0.000000
17,0.012442,0.012442,0.012442,0.000000
18,0.012444,0.012444,0.012444,0.000000
19,0.012447,0.012447,0.012447,0.000000
20,0.012449,0.012449,0.012449,0.000000
21,0.012452,0.012452,0.012452,0.000000
22,0.012455,0.012455,0.012455,0.000000
23,0.012457,0.012457,0.012457,0.000000
24,0.012460,0.012460,0.012460,0.000000
25,0.012462,0.012462,0.012462,0.000000
26,0.012465,0.012465,0.012465,0.000000
27,0.012468,0.012468,0.012468,0.000000
28,0.012470,0.012470,0.012470,0.000000
29,0.012473,0.012473,0.012473,0.000000
30,0.012475,0.012475,0.012475,0.000000
31,0.012478,0.012478,0.012478,0.000000
32,0.012481,0.012481,0.012481,0.000000
33,0.012483,0.012483,0.012483,0.000000
34,0.012486,0.012486,0.012486,0.000000
35,0.012488,0.012488,0.012488,0.000000
36,0.012491,0.012491,0.012491,0.000000
37,0.012494,0.012494,0.012494,0.000000
38,0.012496,0.012496,0.012496,0.000000
39,0.012499,0.012499,0.012499,0.000000
40,0.012502,0.012502,0.012502,0.000000
41,0.012504,0.012504,0.012504,0.000000
42,0.012507,0.012507,0.012507,0.000000
43,0.012509,0.012509,0.012509,0.000000
44,0.012512,0.012512,0.012512,0.000000
45,0.012515,0.012515,0.012515,0.000000
46,0.012517,0.012517,0.012517,0.000000
47,0.012520,0.012520,0.012520,0.000000
48,0.012523,0.012523,0.012523,0.000000
49,0.012523,0.012523,0.012523,0.000000
50,0.012525,0.012525,0.012525,0.000000
51,0.012525,0.012525,0.012525,0.000000
52,0.012528,0.012528,0.012528,0.000000
53,0.012528,0.012528,0.012528,0.000000
54,0.012530,0.012530,0.012530,0.000000
55,0.012530,0.012530,0.012530,0.000000
56,0.012533,0.012533,0.012533,0.000000
57,0.012533,0.012533,0.012533,0.000000
58,0.012536,0.012536,0.012536,0.000000
59,0.012536,0.012536,0.012536,0.000000
60,0.012538,0.012538,0.012538,0.000000
61,0.012538,0.012538,0.012538,0.000000
62,0.012541,0.012541,0.012541,0.000000
63,0.012541,0.012541,0.012541,0.000000
64,0.012544,0.012544,0.012544,0.000000
65,0.012546,0.012546,0.012546,0.000000
