Time,inflow,outflow
1,0.000000,0.000000
2,0.000000,0.000000
3,0.000000,0.000000
4,0.000000,0.000000
5,0.000000,0.000000
6,0.000000,0.000000
7,0.000000,0.000000
8,0.000000,0.000000
9,0.000000,0.000000
10,0.000000,0.000000
11,0.000000,0.000000
12,0.000000,0.000000
13,0.000000,0.000000
14,0.000000,0.000000
15,0.000000,0.000000
16,18.000000,0.000000
17,0.000000,0.000000
18,0.000000,0.000000
19,18.000000,0.000000
20,0.000000,0.000000
21,18.000000,0.000000
22,0.000000,0.000000
23,18.000000,0.000000
24,0.000000,0.000000
25,18.000000,0.000000
26,18.000000,18.000000
27,18.000000,0.000000
28,18.000000,0.000000
29,18.000000,0.000000
30,18.000000,18.000000
31,18.000000,0.000000
32,6.000000,0.000000
33,18.000000,18.000000
34,18.000000,0.000000
35,18.000000,18.000000
36,18.000000,0.000000
37,18.000000,18.000000
38,18.000000,0.000000
39,18.000000,18.000000
40,18.000000,6.000000
41,18.000000,0.000000
42,24.000000,36.000000
43,18.000000,0.000000
44,24.000000,36.000000
45,18.000000,0.000000
46,24.000000,36.000000
47,24.000000,0.000000
48,24.000000,36.000000
49,24.000000,12.000000
50,24.000000,18.000000
51,36.000000,18.000000
52,42.000000,18.000000
53,54.000000,18.000000
54,60.000000,18.000000
55,78.000000,18.000000
56,96.000000,24.000000
57,84.000000,30.000000
58,108.000000,30.000000
59,90.000000,36.000000
60,126.000000,42.000000
61,150.000000,42.000000
62,162.000000,48.000000
63,168.000000,54.000000
64,174.000000,60.000000
65,174.000000,72.000000
66,150.000000,60.000000
67,150.000000,72.000000
68,120.000000,84.000000
69,108.000000,96.000000
70,132.000000,84.000000
71,120.000000,84.000000
72,96.000000,72.000000
73,96.000000,72.000000
74,84.000000,120.000000
75,72.000000,120.000000
76,54.000000,126.000000
77,42.000000,126.000000
78,36.000000,120.000000
79,36.000000,102.000000
80,24.000000,120.000000
81,18.000000,114.000000
82,18.000000,108.000000
83,18.000000,102.000000
84,18.000000,90.000000
85,18.000000,72.000000
86,18.000000,66.000000
87,18.000000,66.000000
88,18.000000,66.000000
89,18.000000,60.000000
90,18.000000,54.000000
91,18.000000,18.000000
92,18.000000,18.000000
93,18.000000,24.000000
94,18.000000,18.000000
95,18.000000,18.000000
96,18.000000,18.000000
97,18.000000,18.000000
98,18.000000,18.000000
99,18.000000,18.000000
100,18.000000,18.000000
101,18.000000,18.000000
102,18.000000,18.000000
103,18.000000,18.000000
104,18.000000,18.000000
105,18.000000,18.000000
106,18.000000,18.000000
107,18.000000,18.000000
108,18.000000,18.000000
109,18.000000,18.000000
110,18.000000,18.000000
111,18.000000,18.000000
112,18.000000,18.000000
113,18.000000,18.000000
114,18.000000,18.000000
115,18.000000,18.000000
116,18.000000,18.000000
117,18.000000,18.000000
118,18.000000,18.000000
119,18.000000,18.000000
120,18.000000,18.000000
121,18.000000,18.000000
122,18.000000,18.000000
123,18.000000,18.000000
124,18.000000,18.000000
125,18.000000,18.000000
126,36.000000,18.000000
127,54.000000,18.000000
128,66.000000,36.000000
129,72.000000,36.000000
130,84.000000,36.000000
131,84.000000,36.000000
132,114.000000,54.000000
133,132.000000,54.000000
134,174.000000,54.000000
135,204.000000,72.000000
136,240.000000,72.000000
137,258.000000,72.000000
138,276.000000,84.000000
139,282.000000,90.000000
140,288.000000,78.000000
141,300.000000,126.000000
142,312.000000,138.000000
143,312.000000,144.000000
144,312.000000,156.000000
145,306.000000,168.000000
146,294.000000,168.000000
147,294.000000,186.000000
148,288.000000,216.000000
149,282.000000,222.000000
150,282.000000,222.000000
151,276.000000,234.000000
152,270.000000,246.000000
153,270.000000,240.000000
154,276.000000,252.000000
155,276.000000,258.000000
156,306.000000,264.000000
157,342.000000,258.000000
158,384.000000,276.000000
159,426.000000,258.000000
160,474.000000,270.000000
161,510.000000,258.000000
162,552.000000,294.000000
163,534.000000,306.000000
164,594.000000,324.000000
165,642.000000,354.000000
166,636.000000,348.000000
167,684.000000,366.000000
168,726.000000,378.000000
169,762.000000,420.000000
170,792.000000,426.000000
171,816.000000,456.000000
172,834.000000,486.000000
173,846.000000,510.000000
174,864.000000,540.000000
175,870.000000,570.000000
176,882.000000,612.000000
177,888.000000,630.000000
178,894.000000,660.000000
179,900.000000,690.000000
180,900.000000,714.000000
181,906.000000,738.000000
182,900.000000,756.000000
183,882.000000,708.000000
184,846.000000,744.000000
185,732.000000,768.000000
186,702.000000,792.000000
187,600.000000,810.000000
188,594.000000,822.000000
189,582.000000,756.000000
190,558.000000,768.000000
191,534.000000,768.000000
192,498.000000,768.000000
193,462.000000,756.000000
194,426.000000,684.000000
195,384.000000,684.000000
196,318.000000,672.000000
197,276.000000,660.000000
198,246.000000,648.000000
199,216.000000,630.000000
200,180.000000,600.000000
201,144.000000,516.000000
202,138.000000,510.000000
203,0.000000,492.000000
204,264.000000,468.000000
205,54.000000,444.000000
206,36.000000,420.000000
207,36.000000,396.000000
208,36.000000,366.000000
209,18.000000,342.000000
210,18.000000,300.000000
211,18.000000,276.000000
212,18.000000,240.000000
213,18.000000,216.000000
214,18.000000,192.000000
215,18.000000,180.000000
216,18.000000,168.000000
217,18.000000,114.000000
218,18.000000,0.000000
219,18.000000,120.000000
220,18.000000,0.000000
221,18.000000,144.000000
222,18.000000,54.000000
223,18.000000,54.000000
224,18.000000,36.000000
225,18.000000,36.000000
226,18.000000,36.000000
227,18.000000,36.000000
228,18.000000,36.000000
229,18.000000,18.000000
230,18.000000,18.000000
231,18.000000,18.000000
232,18.000000,18.000000
233,18.000000,18.000000
234,18.000000,18.000000
235,18.000000,18.000000
236,18.000000,18.000000
237,18.000000,18.000000
238,18.000000,18.000000
239,18.000000,18.000000
240,18.000000,18.000000
241,18.000000,18.000000
242,18.000000,18.000000
243,18.000000,18.000000
244,18.000000,18.000000
245,18.000000,18.000000
246,36.000000,18.000000
247,36.000000,18.000000
248,54.000000,36.000000
249,72.000000,36.000000
250,84.000000,36.000000
