Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.028569,0.029997,0.027140,0.000002,0.020202
3,0.101282,0.105159,0.097406,0.000015,0.060606
4,0.215540,0.222319,0.208762,0.000046,0.161616
5,0.368895,0.378869,0.358921,0.000099,0.222222
6,0.559042,0.572402,0.545681,0.000178,0.222222
7,0.763611,0.780475,0.746747,0.000284,0.464646
8,1.020967,1.041399,1.000536,0.000417,0.464646
9,1.278685,1.302708,1.254662,0.000577,0.949495
10,1.555160,1.582766,1.527553,0.000762,1.171717
11,1.848690,1.879849,1.817532,0.000971,1.474747
12,2.157677,2.192338,2.123017,0.001201,1.575758
13,2.470514,2.508610,2.432417,0.001451,1.757576
14,2.755479,2.796935,2.714023,0.001719,2.080808
15,3.081947,3.126676,3.037217,0.002001,2.292929
16,3.428460,3.476371,3.380549,0.002295,2.666667
17,3.763534,3.814530,3.712539,0.002601,2.818182
18,4.116361,4.170341,4.062382,0.002914,3.191919
19,4.425289,4.482151,4.368428,0.003233,3.545455
20,4.800444,4.860084,4.740804,0.003557,3.878788
21,5.149991,5.212306,5.087677,0.003883,4.202020
22,5.533664,5.598550,5.468779,0.004210,4.606061
23,5.830026,5.897393,5.762659,0.004538,4.797980
24,6.148786,6.218530,6.079041,0.004864,5.050505
25,6.479117,6.551138,6.407096,0.005187,5.404040
26,6.749631,6.823829,6.675433,0.005505,5.494949
27,7.071988,7.148291,6.995685,0.005822,5.717172
28,7.393819,7.472129,7.315508,0.006132,6.111111
29,7.655738,7.735995,7.575480,0.006441,6.434343
30,7.947423,8.029554,7.865293,0.006745,6.797980
31,8.186314,8.270219,8.102408,0.007040,6.868687
32,8.486035,8.571680,8.400390,0.007335,7.020202
33,8.733083,8.820391,8.645774,0.007623,7.343434
34,9.008393,9.097302,8.919484,0.007905,7.686869
35,9.241378,9.331835,9.150920,0.008183,7.989899
36,9.502263,9.594215,9.410312,0.008455,8.252525
37,9.717507,9.810853,9.624162,0.008713,8.505051
38,9.957531,10.052180,9.862883,0.008958,8.808081
39,10.151358,10.247224,10.055491,0.009190,8.777778
40,10.389642,10.486649,10.292635,0.009410,9.080808
41,10.575301,10.673453,10.477149,0.009634,9.323232
42,10.798775,10.898067,10.699483,0.009859,9.595960
43,10.968711,11.069131,10.868291,0.010084,9.828283
44,11.153019,11.254505,11.051533,0.010299,10.050505
45,11.364524,11.467072,11.261977,0.010516,10.323232
46,11.521412,11.624999,11.417824,0.010730,10.525253
47,11.711857,11.816414,11.607299,0.010932,10.737374
48,11.858430,11.963960,11.752901,0.011136,10.929293
49,11.985688,12.092087,11.879290,0.011321,11.111111
50,12.103680,12.210857,11.996502,0.011487,11.272727
51,12.218307,12.326288,12.110325,0.011660,11.434343
52,12.323220,12.431917,12.214524,0.011815,11.575758
53,12.426136,12.535605,12.316667,0.011983,11.686869
54,12.536081,12.646355,12.425807,0.012160,11.787879
55,12.643136,12.754246,12.532026,0.012345,11.878788
56,12.747471,12.859448,12.635495,0.012539,11.959596
57,13.555722,13.668585,13.442860,0.012738,12.808081
58,14.368725,14.482451,14.254999,0.012934,13.656566
59,15.187984,15.302581,15.073387,0.013132,14.505051
60,16.013132,16.128599,15.897665,0.013333,15.313131
61,16.843821,16.960152,16.727489,0.013533,16.171717
