Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.043210,0.045370,0.041049,0.000005,0.000000
3,0.124028,0.128485,0.119571,0.000020,0.000000
4,0.237580,0.244457,0.230704,0.000047,0.000000
5,0.379622,0.388910,0.370335,0.000086,0.333333
6,0.546461,0.558078,0.534845,0.000135,0.333333
7,0.734883,0.748703,0.721063,0.000191,0.666667
8,0.942090,0.957965,0.926214,0.000252,0.666667
9,1.165646,1.183419,1.147873,0.000316,1.000000
10,1.070099,1.089610,1.050589,0.000381,0.666667
11,1.320272,1.341363,1.299180,0.000445,1.000000
12,1.581224,1.603746,1.558702,0.000507,1.000000
13,1.518226,1.542037,1.494414,0.000567,1.000000
14,1.796727,1.821696,1.771758,0.000623,1.333333
15,2.082337,2.108342,2.056332,0.000676,1.666667
16,2.040799,2.067728,2.013870,0.000725,1.666667
17,2.337980,2.365732,2.310228,0.000770,2.000000
18,2.306513,2.334996,2.278030,0.000811,2.000000
19,2.612459,2.641590,2.583328,0.000849,2.333333
20,2.588622,2.618327,2.558917,0.000882,2.333333
21,2.901208,2.931420,2.870996,0.000913,2.666667
22,2.883150,2.913809,2.852491,0.000940,2.666667
23,2.867433,2.898487,2.836379,0.000964,2.666667
24,2.853753,2.885154,2.822353,0.000986,2.666667
25,2.841847,2.873553,2.810141,0.001005,2.666667
26,2.831484,2.863458,2.799510,0.001022,2.666667
27,2.822465,2.854674,2.790255,0.001037,2.666667
28,2.814614,2.847031,2.782198,0.001051,2.666667
29,2.807782,2.840379,2.775184,0.001063,2.666667
30,2.801835,2.834591,2.769078,0.001073,2.666667
31,2.796658,2.829553,2.763764,0.001082,2.666667
32,2.792153,2.825170,2.759137,0.001090,2.666667
33,2.788232,2.821355,2.755109,0.001097,2.666667
34,2.784819,2.818035,2.751604,0.001103,2.666667
35,2.781849,2.815146,2.748552,0.001109,2.666667
36,2.779264,2.812631,2.745896,0.001113,2.666667
37,2.777013,2.810443,2.743584,0.001118,2.666667
38,2.775055,2.808539,2.741571,0.001121,2.666667
39,2.773350,2.806881,2.739819,0.001124,2.666667
40,2.771867,2.805439,2.738295,0.001127,2.666667
41,2.770575,2.804183,2.736967,0.001129,2.666667
42,2.769451,2.803090,2.735812,0.001132,2.666667
43,2.768473,2.802139,2.734807,0.001133,2.666667
44,2.767622,2.801312,2.733931,0.001135,2.666667
45,2.766881,2.800591,2.733170,0.001136,2.666667
46,2.766236,2.799965,2.732506,0.001138,2.666667
47,2.765674,2.799419,2.731929,0.001139,2.666667
48,2.765185,2.798944,2.731427,0.001140,2.666667
49,2.764760,2.798531,2.730990,0.001140,2.666667
50,2.764390,2.798171,2.730609,0.001141,2.666667
51,2.764068,2.797858,2.730278,0.001142,2.666667
52,2.763787,2.797585,2.729990,0.001142,2.666667
53,2.763543,2.797348,2.729739,0.001143,2.666667
54,2.763331,2.797142,2.729520,0.001143,2.666667
55,2.763146,2.796962,2.729330,0.001144,2.666667
56,2.762985,2.796806,2.729165,0.001144,2.666667
57,2.762845,2.796669,2.729021,0.001144,2.666667
58,2.762723,2.796551,2.728895,0.001144,2.666667
59,2.762617,2.796448,2.728786,0.001145,2.666667
60,2.762525,2.796358,2.728691,0.001145,2.666667
61,2.762444,2.796280,2.728609,0.001145,2.666667
62,2.762374,2.796212,2.728537,0.001145,2.666667
63,2.762314,2.796153,2.728474,0.001145,2.666667
64,2.822754,2.858183,2.787326,0.001255,2.666667
65,2.875360,2.911737,2.838984,0.001323,2.666667
66,2.984521,3.023148,2.945895,0.001492,2.666667
67,3.079532,3.119394,3.039670,0.001589,2.666667
68,3.222720,3.264809,3.180631,0.001771,2.666667
69,3.407841,3.452719,3.362963,0.002014,2.666667
70,3.632339,3.680336,3.584341,0.002304,2.666667
71,3.888229,3.939349,3.837109,0.002613,2.666667
72,4.174323,4.228535,4.120110,0.002939,2.800000
73,4.486705,4.543879,4.429530,0.003269,3.133333
74,4.819087,4.878957,4.759217,0.003584,3.622222
75,5.146654,5.208961,5.084347,0.003882,4.066667
76,5.517355,5.582010,5.452700,0.004180,4.533333
77,5.906258,5.973123,5.839392,0.004471,5.022222
78,6.285899,6.354735,6.217063,0.004738,5.466667
79,7.032377,7.102966,6.961788,0.004983,6.288889
80,7.785793,7.857863,7.713724,0.005194,7.111111
81,8.605742,8.680680,8.530804,0.005616,7.911111
82,9.423105,9.500076,9.346133,0.005925,8.711111
83,10.301591,10.381702,10.221480,0.006418,9.555556
84,11.178545,11.260914,11.096176,0.006785,10.400000
85,12.054166,12.138170,11.970162,0.007057,11.222222
86,12.983358,13.069987,12.896730,0.007505,12.044444
87,13.901565,13.989844,13.813286,0.007793,12.844444
88,14.810210,14.899474,14.720946,0.007968,13.644444
89,15.707652,15.797374,15.617930,0.008050,14.444444
90,16.655837,16.747194,16.564479,0.008346,15.244444
91,17.587693,17.679856,17.495531,0.008494,16.200000
92,18.505338,18.597750,18.412926,0.008540,17.066667
93,19.407733,19.499958,19.315507,0.008506,17.933333
94,20.357347,20.450611,20.264084,0.008698,18.733333
95,21.287568,21.381125,21.194011,0.008753,19.555556
96,22.203788,22.297221,22.110356,0.008730,20.400000
97,23.104943,23.197915,23.011972,0.008644,21.244444
98,23.995866,24.088239,23.903494,0.008533,22.066667
99,24.875003,24.966635,24.783371,0.008396,23.022222
100,25.743881,25.834702,25.653060,0.008248,23.844444
101,26.603831,26.693818,26.513844,0.008098,24.666667
102,27.456009,27.545173,27.366845,0.007950,25.466667
103,28.307185,28.395696,28.218674,0.007834,26.266667
104,29.151727,29.239580,29.063873,0.007718,27.066667
105,29.996256,30.083608,29.908904,0.007630,27.866667
106,30.837894,30.924793,30.750994,0.007552,28.688889
107,31.677014,31.763508,31.590520,0.007481,29.488889
108,32.516825,32.603028,32.430623,0.007431,30.311111
109,33.354356,33.440282,33.268431,0.007383,31.111111
110,34.189903,34.275569,34.104236,0.007339,31.911111
111,35.020841,35.106199,34.935484,0.007286,32.711111
112,35.853530,35.938696,35.768365,0.007253,33.511111
113,36.742476,36.828908,36.656044,0.007470,34.355556
114,37.680386,37.769035,37.591736,0.007859,35.155556
115,38.600418,38.690250,38.510586,0.008070,36.000000
116,39.510652,39.601122,39.420182,0.008185,36.822222
117,40.415238,40.506048,40.324428,0.008246,37.644444
118,41.366761,41.459015,41.274506,0.008511,38.488889
119,42.301522,42.394432,42.208613,0.008632,39.777778
120,43.224576,43.317687,43.131465,0.008670,40.933333
121,38.842789,38.935661,38.749918,0.008625,36.488889
122,35.085391,35.179243,34.991539,0.008808,32.711111
123,31.799836,31.893997,31.705675,0.008866,29.288889
124,28.966112,29.060141,28.872083,0.008841,26.333333
125,26.602192,26.697311,26.507074,0.009048,24.288889
126,24.724130,24.821129,24.627132,0.009409,22.622222
127,22.859891,22.959228,22.760555,0.009868,20.977778
128,21.436078,21.536477,21.335679,0.010080,19.355556
129,20.005887,20.106370,19.905405,0.010097,17.777778
130,18.684136,18.784074,18.584199,0.009988,16.288889
131,17.540719,17.639721,17.441718,0.009801,15.133333
132,16.534001,16.631836,16.436165,0.009572,14.355556
133,15.688647,15.785200,15.592093,0.009323,13.422222
134,14.962341,15.057574,14.867107,0.009069,12.755556
135,14.163107,14.255650,14.070565,0.008564,11.933333
136,13.716449,13.806832,13.626066,0.008169,11.488889
137,13.184482,13.271781,13.097183,0.007621,11.155556
138,12.791431,12.876444,12.706419,0.007227,10.844444
139,12.187192,12.269195,12.105190,0.006724,10.333333
140,11.639470,11.719386,11.559554,0.006387,9.866667
141,11.175094,11.252276,11.097912,0.005957,9.533333
142,10.927705,11.003133,10.852278,0.005689,9.400000
143,10.434608,10.507648,10.361567,0.005335,9.066667
144,9.901727,9.972033,9.831420,0.004943,8.266667
145,9.594713,9.663455,9.525971,0.004725,8.133333
146,9.249719,9.316392,9.183046,0.004445,7.533333
147,9.005002,9.069334,8.940671,0.004139,7.200000
148,8.731514,8.793388,8.669641,0.003828,7.066667
149,8.493479,8.554222,8.432735,0.003690,6.733333
150,8.225805,8.284998,8.166613,0.003504,6.600000
151,7.932337,7.989746,7.874927,0.003296,6.266667
152,7.616417,7.671939,7.560894,0.003083,6.133333
153,7.614289,7.667907,7.560670,0.002875,6.133333
154,7.395152,7.446909,7.343396,0.002679,5.800000
155,7.361213,7.411188,7.311238,0.002497,5.666667
156,7.314389,7.362687,7.266091,0.002333,5.533333
157,7.116845,7.164984,7.068705,0.002317,5.333333
158,7.101698,7.149294,7.054103,0.002265,5.533333
159,6.871231,6.918048,6.824414,0.002192,5.200000
160,6.827430,6.873338,6.781521,0.002108,5.066667
161,6.905355,6.950294,6.860417,0.002019,5.200000
162,6.639846,6.683804,6.595889,0.001932,4.866667
163,6.565545,6.608542,6.522548,0.001849,4.733333
164,6.616925,6.659004,6.574847,0.001771,4.733333
165,6.528311,6.569527,6.487096,0.001699,4.600000
166,6.567234,6.607649,6.526819,0.001633,4.600000
167,6.601111,6.640791,6.561431,0.001575,4.600000
168,6.630597,6.669608,6.591585,0.001522,4.600000
169,6.522927,6.561335,6.484519,0.001475,4.466667
170,6.545263,6.583129,6.507397,0.001434,4.600000
171,6.564705,6.602086,6.527323,0.001397,4.600000
172,6.581626,6.618576,6.544675,0.001365,4.600000
173,6.668370,6.706782,6.629957,0.001476,4.933333
174,6.682552,6.723733,6.641371,0.001696,5.133333
175,6.882962,6.927650,6.838275,0.001997,5.466667
176,6.796076,6.844586,6.747566,0.002353,5.466667
177,6.749260,6.801636,6.696883,0.002743,5.466667
178,6.737319,6.793443,6.681194,0.003150,5.466667
179,6.755732,6.815395,6.696069,0.003560,5.333333
180,6.981224,7.044252,6.918195,0.003973,5.733333
181,7.362258,7.430249,7.294268,0.004623,6.200000
182,7.781966,7.855899,7.708032,0.005466,6.622222
183,8.207349,8.287592,8.127105,0.006439,6.977778
184,8.648371,8.734818,8.561925,0.007473,7.288889
185,9.157739,9.251881,9.063597,0.008863,7.955556
186,9.399020,9.501812,9.296228,0.010566,8.333333
187,10.001204,10.114189,9.888220,0.012766,8.977778
188,10.350431,10.472915,10.227946,0.015002,9.311111
189,10.751918,10.884587,10.619250,0.017601,9.577778
190,11.234694,11.377570,11.091818,0.020414,10.200000
191,11.713324,11.863981,11.562668,0.022697,10.800000
192,12.246371,12.402935,12.089806,0.024512,11.266667
193,12.704969,12.866250,12.543688,0.026012,11.622222
194,12.953913,13.119008,12.788819,0.027256,11.977778
195,13.407624,13.577426,13.237823,0.028833,12.155556
196,13.856842,14.031767,13.681916,0.030599,12.755556
197,14.114905,14.294433,13.935378,0.032230,12.955556
198,14.513179,14.696295,14.330063,0.033532,13.266667
199,16.434310,16.620401,16.248219,0.034630,15.044444
200,18.365665,18.554240,18.177090,0.035560,16.866667
201,20.303038,20.493625,20.112450,0.036324,18.688889
202,22.248529,22.440832,22.056225,0.036981,20.422222
203,24.192444,24.385997,23.998890,0.037463,22.288889
204,26.143629,26.338306,25.948951,0.037899,24.111111
205,28.095381,28.290919,27.899842,0.038235,26.177778
206,30.038984,30.234970,29.842997,0.038411,28.177778
207,31.981255,32.177547,31.784964,0.038530,30.133333
208,33.913726,34.110007,33.717445,0.038526,32.133333
209,35.829025,36.024877,35.633174,0.038358,34.155556
