Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.000000,0.000000,0.000000
7,0.037037,0.037037,0.037037,0.000000,0.037037
8,0.029035,0.029435,0.028635,0.000000,0.037037
9,0.059799,0.060243,0.059356,0.000000,0.074074
10,0.120954,0.121687,0.120220,0.000001,0.148148
11,0.131859,0.133286,0.130431,0.000002,0.148148
12,0.251519,0.253330,0.249707,0.000003,0.296296
13,0.308290,0.311355,0.305224,0.000009,0.333333
14,0.426869,0.430976,0.422762,0.000017,0.481481
15,0.519829,0.525454,0.514205,0.000032,0.592593
16,0.666780,0.673920,0.659640,0.000051,0.740741
17,0.819019,0.828141,0.809896,0.000083,0.888889
18,1.012441,1.023817,1.001064,0.000129,1.074074
19,1.238148,1.252261,1.224035,0.000199,1.333333
20,1.378054,1.395413,1.360696,0.000301,1.481481
21,1.561808,1.581978,1.541638,0.000407,1.703704
22,1.854010,1.877134,1.830886,0.000535,2.000000
23,2.157156,2.184171,2.130141,0.000730,2.518519
24,2.431844,2.463334,2.400354,0.000992,2.740741
25,2.647187,2.683237,2.611136,0.001300,2.962963
26,2.927116,2.967323,2.886908,0.001617,3.555556
27,3.072492,3.117141,3.027842,0.001994,3.703704
28,3.297571,3.345810,3.249331,0.002327,3.888889
29,3.436984,3.488940,3.385029,0.002699,4.000000
30,3.620352,3.675468,3.565236,0.003038,4.185185
31,3.838177,3.896459,3.779895,0.003397,4.333333
32,4.083015,4.144717,4.021314,0.003807,4.629630
33,4.311994,4.377458,4.246529,0.004286,4.851852
34,4.528538,4.597849,4.459227,0.004804,5.148148
35,4.772373,4.845490,4.699255,0.005346,5.259259
36,4.963527,5.040624,4.886429,0.005944,5.444444
37,5.150419,5.231219,5.069619,0.006529,5.629630
38,5.333970,5.418283,5.249658,0.007109,5.740741
39,5.514903,5.602594,5.427212,0.007690,5.851852
40,5.656745,5.747717,5.565772,0.008276,6.296296
41,5.804979,5.898900,5.711057,0.008821,6.333333
42,5.921187,6.017907,5.824468,0.009355,6.555556
43,6.049326,6.148531,5.950121,0.009842,6.555556
44,6.223854,6.325441,6.122267,0.010320,6.666667
45,6.360676,6.464906,6.256446,0.010864,6.962963
46,6.467937,6.574704,6.361170,0.011399,7.074074
47,6.589062,6.698098,6.480026,0.011889,7.074074
48,6.684018,6.795258,6.572778,0.012374,7.074074
49,6.758458,6.871683,6.645234,0.012820,7.111111
50,6.816816,6.931753,6.701879,0.013210,7.333333
51,6.899603,7.015977,6.783228,0.013543,7.370370
52,6.964503,7.082317,6.846690,0.013880,7.370370
53,7.015382,7.134513,6.896252,0.014192,7.407407
54,6.981195,7.101473,6.860916,0.014467,7.370370
55,6.991430,7.112178,6.870683,0.014580,7.333333
56,7.036492,7.157596,6.915387,0.014666,7.518519
57,7.108855,7.230481,6.987228,0.014793,7.555556
58,7.165584,7.288019,7.043148,0.014990,7.592593
59,7.210056,7.333370,7.086743,0.015206,7.703704
60,7.281958,7.406109,7.157807,0.015413,7.777778
61,7.375362,7.500512,7.250212,0.015662,7.888889
62,7.448586,7.574980,7.322193,0.015975,7.962963
63,7.505990,7.633639,7.378341,0.016294,8.037037
64,7.588030,7.716834,7.459225,0.016590,8.111111
65,7.652344,7.782410,7.522278,0.016917,8.185185
66,7.739801,7.871072,7.608529,0.017232,8.259259
67,7.845399,7.978000,7.712798,0.017583,8.259259
68,7.928183,8.062313,7.794054,0.017991,8.370370
69,7.993082,8.128705,7.857459,0.018394,8.555556
70,8.043959,8.180934,7.906985,0.018762,8.629630
71,8.083845,8.221988,7.945701,0.019084,8.666667
72,8.115113,8.254240,7.975986,0.019356,8.666667
73,8.102588,8.242528,7.962649,0.019583,8.629630
74,8.055733,8.196085,7.915381,0.019699,8.592593
75,8.056038,8.196328,7.915747,0.019682,8.555556
76,8.056276,8.196532,7.916021,0.019672,8.518519
77,8.056464,8.196698,7.916229,0.019666,8.481481
78,7.945499,8.085723,7.805276,0.019663,8.370370
79,7.895546,8.035021,7.756070,0.019453,8.333333
80,7.819348,7.958029,7.680666,0.019233,8.222222
81,7.759612,7.897297,7.621927,0.018957,8.111111
82,7.712782,7.849454,7.576111,0.018679,8.000000
83,7.639033,7.774767,7.503299,0.018424,8.000000
84,7.470106,7.604771,7.335441,0.018135,7.814815
85,7.189528,7.322415,7.056640,0.017659,7.518519
86,6.858457,6.988406,6.728508,0.016887,7.148148
87,6.672988,6.798961,6.547015,0.015869,6.925926
88,6.675737,6.798011,6.553463,0.014951,7.037037
89,6.863078,6.983040,6.743116,0.014391,7.148148
90,7.195129,7.314889,7.075369,0.014342,7.555556
91,7.640626,7.762517,7.518735,0.014857,8.037037
92,8.138022,8.264296,8.011747,0.015945,8.555556
93,8.639066,8.771466,8.506666,0.017530,9.037037
94,9.217046,9.356633,9.077458,0.019485,9.555556
95,9.670153,9.818108,9.522198,0.021891,10.000000
96,10.136478,10.292582,9.980375,0.024368,10.407407
97,10.427980,10.592203,10.263757,0.026969,10.666667
98,10.619466,10.790543,10.448389,0.029267,10.814815
99,10.769581,10.946076,10.593086,0.031150,10.962963
100,10.961338,11.142121,10.780555,0.032683,11.259259
101,11.074629,11.259320,10.889939,0.034111,11.333333
102,11.089370,11.277199,10.901541,0.035280,12.148148
103,11.026852,11.216685,10.837019,0.036037,11.925926
104,10.829692,11.020324,10.639061,0.036340,11.703704
105,10.601055,10.790856,10.411254,0.036024,11.370370
106,10.273667,10.461439,10.085895,0.035258,10.888889
107,9.831825,10.016189,9.647462,0.033990,10.370370
108,9.374332,9.553702,9.194962,0.032174,9.925926
