Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.000000,0.000000,0.000000
7,0.000000,0.000000,0.000000,0.000000,0.000000
8,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.018519,0.018519,0.018519,0.000000,0.018519
14,0.035037,0.035137,0.034937,0.000000,0.037037
15,0.031252,0.031461,0.031043,0.000000,0.037037
16,0.027876,0.028127,0.027624,0.000000,0.037037
17,0.024865,0.025135,0.024594,0.000000,0.037037
18,0.059216,0.059492,0.058940,0.000000,0.074074
19,0.052819,0.053222,0.052415,0.000000,0.055556
20,0.047113,0.047572,0.046654,0.000000,0.055556
21,0.042024,0.042506,0.041541,0.000000,0.055556
22,0.074521,0.075008,0.074035,0.000000,0.092593
23,0.066471,0.067063,0.065879,0.000000,0.074074
24,0.059291,0.059929,0.058652,0.000000,0.074074
25,0.089923,0.090576,0.089269,0.000000,0.111111
26,0.080209,0.080967,0.079450,0.000001,0.092593
27,0.090063,0.090866,0.089259,0.000001,0.111111
28,0.098852,0.099719,0.097986,0.000001,0.111111
29,0.106692,0.107632,0.105753,0.000001,0.129630
30,0.113685,0.114702,0.112669,0.000001,0.129630
31,0.119923,0.121018,0.118828,0.000001,0.148148
32,0.125487,0.126659,0.124315,0.000001,0.148148
33,0.130450,0.131696,0.129204,0.000002,0.166667
34,0.134877,0.136193,0.133561,0.000002,0.166667
35,0.138825,0.140207,0.137444,0.000002,0.185185
36,0.142347,0.143790,0.140905,0.000002,0.166667
37,0.145489,0.146987,0.143990,0.000002,0.185185
38,0.166809,0.168360,0.165258,0.000002,0.185185
39,0.167308,0.168959,0.165657,0.000003,0.185185
40,0.186272,0.188000,0.184544,0.000003,0.203704
41,0.203187,0.205027,0.201346,0.000003,0.222222
42,0.218275,0.220249,0.216300,0.000004,0.240741
43,0.213214,0.215334,0.211095,0.000004,0.240741
44,0.245737,0.247951,0.243524,0.000005,0.277778
45,0.237710,0.240089,0.235331,0.000006,0.277778
46,0.267587,0.270068,0.265107,0.000006,0.314815
47,0.275718,0.278361,0.273075,0.000007,0.333333
48,0.282971,0.285759,0.280183,0.000008,0.351852
49,0.289440,0.292359,0.286521,0.000009,0.351852
50,0.295210,0.298248,0.292173,0.000009,0.351852
51,0.300357,0.303501,0.297214,0.000010,0.351852
52,0.304948,0.308188,0.301709,0.000010,0.351852
53,0.309044,0.312370,0.305717,0.000011,0.351852
54,0.312696,0.316100,0.309292,0.000012,0.351852
55,0.315954,0.319429,0.312480,0.000012,0.351852
56,0.318861,0.322399,0.315322,0.000013,0.351852
57,0.321453,0.325048,0.317857,0.000013,0.351852
58,0.323765,0.327412,0.320118,0.000013,0.351852
59,0.325827,0.329521,0.322134,0.000014,0.351852
60,0.327667,0.331402,0.323932,0.000014,0.351852
61,0.329308,0.333080,0.325536,0.000014,0.351852
62,0.330772,0.334578,0.326965,0.000014,0.351852
63,0.332077,0.335914,0.328241,0.000015,0.351852
64,0.333242,0.337105,0.329378,0.000015,0.351852
65,0.352799,0.356687,0.348911,0.000015,0.370370
66,0.370243,0.374201,0.366286,0.000016,0.388889
67,0.385804,0.389860,0.381747,0.000016,0.407407
68,0.418201,0.422377,0.414026,0.000017,0.444444
69,0.373025,0.377381,0.368669,0.000019,0.407407
70,0.332729,0.337106,0.328352,0.000019,0.370370
71,0.296786,0.301084,0.292488,0.000018,0.333333
72,0.264726,0.268881,0.260571,0.000017,0.314815
73,0.402796,0.406769,0.398823,0.000016,0.462963
74,0.470395,0.474553,0.466237,0.000017,0.537037
75,0.530692,0.535188,0.526196,0.000020,0.592593
76,0.584475,0.589404,0.579546,0.000024,0.648148
77,0.613930,0.619343,0.608517,0.000029,0.685185
78,0.621684,0.627542,0.615827,0.000034,0.703704
79,0.628601,0.634812,0.622391,0.000039,0.703704
80,0.597734,0.604231,0.591236,0.000042,0.666667
81,0.570201,0.576835,0.563567,0.000044,0.648148
82,0.545642,0.552313,0.538971,0.000045,0.648148
83,0.523736,0.530377,0.517096,0.000044,0.648148
84,0.504197,0.510761,0.497633,0.000043,0.648148
85,0.486768,0.493226,0.480311,0.000042,0.648148
86,0.489741,0.496072,0.483409,0.000040,0.666667
87,0.473874,0.480110,0.467637,0.000039,0.666667
88,0.459721,0.465844,0.453597,0.000037,0.666667
89,0.447097,0.453097,0.441097,0.000036,0.666667
90,0.435836,0.441708,0.429965,0.000034,0.666667
91,0.425792,0.431534,0.420050,0.000033,0.666667
92,0.416833,0.422448,0.411219,0.000032,0.648148
93,0.408842,0.414333,0.403351,0.000030,0.648148
94,0.420232,0.425605,0.414860,0.000029,0.666667
95,0.411874,0.417177,0.406571,0.000028,0.666667
96,0.404418,0.409645,0.399191,0.000027,0.666667
97,0.397768,0.402917,0.392620,0.000027,0.666667
98,0.391837,0.396907,0.386766,0.000026,0.666667
99,0.386546,0.391539,0.381552,0.000025,0.666667
100,0.381826,0.386745,0.376907,0.000024,0.666667
101,0.377617,0.382465,0.372768,0.000024,0.666667
102,0.373862,0.378643,0.369080,0.000023,0.666667
103,0.370512,0.375231,0.365793,0.000022,0.648148
104,0.367525,0.372186,0.362864,0.000022,0.648148
105,0.364860,0.369467,0.360253,0.000021,0.648148
106,0.362483,0.367041,0.357926,0.000021,0.648148
107,0.360363,0.364875,0.355851,0.000020,0.648148
108,0.358472,0.362943,0.354001,0.000020,0.648148
