Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.000000,0.000000,0.000000
7,0.000000,0.000000,0.000000,0.000000,0.000000
8,0.064015,0.067215,0.060814,0.000010,0.000000
9,0.114199,0.117748,0.110650,0.000013,0.000000
10,0.217556,0.223425,0.211686,0.000034,0.000000
11,0.362597,0.371186,0.354008,0.000074,0.296296
12,0.540316,0.551466,0.529167,0.000124,0.296296
13,0.743655,0.757063,0.730247,0.000180,0.592593
14,0.967076,0.982416,0.951737,0.000235,0.592593
15,0.957957,0.976687,0.939227,0.000351,0.888889
16,1.295115,1.317472,1.272759,0.000500,1.185185
17,1.375160,1.400877,1.349444,0.000661,1.185185
18,1.782219,1.810868,1.753570,0.000821,1.185185
19,1.917062,1.948194,1.885929,0.000969,1.407407
20,2.367079,2.400277,2.333882,0.001102,1.925926
21,2.599615,2.636717,2.562512,0.001377,2.148148
22,2.671714,2.713166,2.630263,0.001718,2.148148
23,3.310770,3.356346,3.265194,0.002077,2.666667
24,3.172984,3.222205,3.123762,0.002423,2.666667
25,3.879781,3.932108,3.827453,0.002738,3.481481
26,3.795100,3.850017,3.740183,0.003016,3.481481
27,4.025011,4.082057,3.967965,0.003254,3.777778
28,3.972968,4.031747,3.914190,0.003455,3.777778
29,4.228466,4.288644,4.168287,0.003621,4.074074
30,4.204483,4.266043,4.142923,0.003790,4.074074
31,4.185682,4.248240,4.123123,0.003914,4.074074
32,4.178944,4.242491,4.115398,0.004038,4.074074
33,4.173663,4.237854,4.109471,0.004121,3.814815
34,4.428781,4.493402,4.364160,0.004176,4.074074
35,4.425535,4.490447,4.360624,0.004214,4.074074
36,4.422990,4.488102,4.357879,0.004239,4.111111
37,4.351951,4.416217,4.287685,0.004130,4.074074
38,4.325295,4.389262,4.261328,0.004092,4.074074
39,4.304398,4.368359,4.240437,0.004091,4.074074
40,4.288016,4.352113,4.223919,0.004108,4.074074
41,4.275173,4.339464,4.210882,0.004133,3.925926
42,4.709549,4.774045,4.645053,0.004160,4.370370
43,4.701656,4.766346,4.636966,0.004185,4.370370
44,4.703470,4.768582,4.638358,0.004240,4.370370
45,4.712894,4.778503,4.647286,0.004304,4.370370
46,4.720282,4.786130,4.654434,0.004336,4.370370
47,4.734076,4.800271,4.667881,0.004382,4.370370
48,4.744889,4.811204,4.678575,0.004398,4.407407
49,4.724331,4.790896,4.657767,0.004431,4.407407
50,4.660204,4.725587,4.594821,0.004275,4.370370
51,4.646968,4.712038,4.581899,0.004234,4.407407
52,4.599555,4.664520,4.534590,0.004220,4.370370
53,4.591421,4.656391,4.526451,0.004221,4.407407
54,4.556009,4.621286,4.490731,0.004261,4.185185
55,4.520246,4.585700,4.454791,0.004284,4.185185
56,4.484207,4.549762,4.418652,0.004297,4.148148
57,4.447953,4.513562,4.382343,0.004305,4.111111
58,4.419531,4.485419,4.353644,0.004341,4.111111
59,4.461265,4.529564,4.392966,0.004665,4.074074
60,4.587032,4.658300,4.515764,0.005079,4.074074
61,4.757644,4.832140,4.683147,0.005550,4.074074
62,5.003420,5.082310,4.924531,0.006224,4.111111
63,5.239078,5.321433,5.156723,0.006782,4.407407
64,5.495839,5.580936,5.410741,0.007242,4.666667
65,5.772115,5.860689,5.683541,0.007845,4.925926
66,6.137765,6.230113,6.045416,0.008528,5.407407
67,6.581480,6.677408,6.485553,0.009202,5.777778
68,6.983287,7.082389,6.884185,0.009821,6.074074
69,7.402307,7.503863,7.300751,0.010314,6.555556
70,7.916898,8.020618,7.813177,0.010758,7.148148
71,7.884783,7.990093,7.779473,0.011090,7.185185
72,7.859607,7.966101,7.753113,0.011341,7.222222
73,7.717785,7.823678,7.611892,0.011213,7.148148
74,7.616663,7.721163,7.512163,0.010920,7.148148
75,7.481376,7.583973,7.378779,0.010526,6.888889
76,7.282268,7.382868,7.181668,0.010120,6.333333
77,7.625719,7.724678,7.526760,0.009793,6.851852
78,7.488475,7.587577,7.389374,0.009821,6.629630
79,7.547092,7.645468,7.448717,0.009678,6.592593
80,7.127567,7.225596,7.029538,0.009610,6.074074
81,7.731694,7.829097,7.634291,0.009487,6.888889
82,7.510512,7.607205,7.413818,0.009350,6.370370
83,7.791620,7.887377,7.695862,0.009169,6.851852
84,7.626535,7.722806,7.530263,0.009268,6.666667
85,7.396065,7.491773,7.300357,0.009160,6.407407
86,7.447670,7.542593,7.352746,0.009010,6.407407
87,7.109753,7.203604,7.015902,0.008808,6.074074
88,7.616676,7.709648,7.523705,0.008644,6.555556
89,7.628620,7.720633,7.536607,0.008466,6.259259
90,7.921248,8.013328,7.829167,0.008479,6.777778
91,7.797201,7.891370,7.703032,0.008868,6.814815
92,7.694925,7.792245,7.597605,0.009471,6.777778
93,7.318678,7.409742,7.227615,0.008293,6.259259
94,7.283207,7.364545,7.201869,0.006616,6.259259
95,7.079359,7.150069,7.008649,0.005000,5.962963
96,7.842964,7.929126,7.756802,0.007424,6.962963
97,8.141866,8.250688,8.033044,0.011842,7.333333
98,8.558175,8.685782,8.430569,0.016283,7.666667
99,8.864422,9.003628,8.725216,0.019378,8.111111
100,9.403773,9.548788,9.258758,0.021029,8.555556
101,9.514298,9.658598,9.369997,0.020823,8.703704
102,9.538987,9.678050,9.399923,0.019339,8.666667
103,9.179055,9.311160,9.046949,0.017452,8.370370
104,8.961129,9.084420,8.837838,0.015201,8.111111
105,8.622248,8.736460,8.508035,0.013045,7.851852
106,7.836234,7.940438,7.732030,0.010858,7.037037
107,7.487528,7.581971,7.393085,0.008919,6.777778
108,7.046121,7.131618,6.960623,0.007310,6.259259
