Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.054012,0.056713,0.051312,0.000007,0.000000
3,0.158203,0.163942,0.152463,0.000033,0.129630
4,0.307151,0.316188,0.298114,0.000082,0.129630
5,0.496022,0.508438,0.483606,0.000154,0.370370
6,0.720503,0.736271,0.704734,0.000249,0.518519
7,0.976747,0.995773,0.957721,0.000362,0.648148
8,1.261323,1.283470,1.239177,0.000490,0.888889
9,1.571171,1.596276,1.546066,0.000630,1.166667
10,1.903561,1.931448,1.875674,0.000778,1.537037
11,2.256057,2.286543,2.225571,0.000929,1.925926
12,2.626487,2.659389,2.593586,0.001083,2.203704
13,3.012915,3.048052,2.977778,0.001235,2.592593
14,3.413612,3.450810,3.376413,0.001384,2.962963
15,3.827036,3.866129,3.787943,0.001528,3.240741
16,4.251813,4.292643,4.210984,0.001667,3.629630
17,4.686717,4.729134,4.644300,0.001799,4.129630
18,5.130653,5.174519,5.086787,0.001924,4.518519
19,5.582646,5.627832,5.537460,0.002042,4.796296
20,6.041825,6.088211,5.995439,0.002152,5.314815
21,6.507414,6.554889,6.459939,0.002254,5.833333
22,6.978721,7.027184,6.930259,0.002349,6.351852
23,7.455128,7.504485,7.405771,0.002436,6.870370
24,7.936084,7.986250,7.885919,0.002517,7.388889
25,8.421098,8.471994,8.370202,0.002590,7.907407
26,8.909731,8.961287,8.858176,0.002658,8.425926
27,9.401593,9.453743,9.349443,0.002720,8.944444
28,9.896334,9.949019,9.843648,0.002776,9.462963
29,10.393643,10.446811,10.340475,0.002827,9.981481
30,10.893244,10.946846,10.839642,0.002873,10.500000
31,11.394888,11.448881,11.340896,0.002915,11.018519
32,11.898356,11.952698,11.844013,0.002953,11.537037
33,12.403449,12.458106,12.348791,0.002987,12.055556
34,12.909992,12.964932,12.855052,0.003018,12.574074
35,13.417829,13.473023,13.362635,0.003046,13.092593
36,13.926820,13.982241,13.871398,0.003072,13.611111
37,14.436840,14.492465,14.381215,0.003094,14.129630
38,14.947778,15.003586,14.891970,0.003115,14.648148
39,15.459535,15.515506,15.403563,0.003133,15.166667
40,15.972022,16.028140,15.915904,0.003149,15.685185
41,16.485161,16.541410,16.428912,0.003164,16.203704
42,16.998881,17.055247,16.942515,0.003177,16.722222
43,17.513119,17.569591,17.456648,0.003189,17.240741
44,18.027820,18.084385,17.971255,0.003200,17.759259
45,18.542933,18.599583,18.486284,0.003209,18.277778
46,19.058414,19.115139,19.001690,0.003218,18.796296
47,19.574224,19.631015,19.517432,0.003225,19.314815
48,20.090325,20.147177,20.033474,0.003232,19.833333
49,20.606688,20.663593,20.549783,0.003238,20.351852
50,21.123284,21.180237,21.066331,0.003244,20.870370
51,21.640087,21.697083,21.583092,0.003249,21.388889
52,22.157076,22.214110,22.100042,0.003253,21.907407
53,22.674230,22.731298,22.617162,0.003257,22.425926
54,23.191532,23.248630,23.134433,0.003260,22.944444
55,23.708964,23.766090,23.651839,0.003263,23.462963
56,24.226515,24.283665,24.169365,0.003266,23.981481
57,24.744169,24.801341,24.686998,0.003269,24.500000
58,25.261917,25.319108,25.204726,0.003271,25.018519
59,25.779749,25.836957,25.722540,0.003273,25.537037
60,26.297654,26.354878,26.240430,0.003275,26.055556
61,26.815626,26.872864,26.758388,0.003276,26.574074
62,27.333657,27.390907,27.276407,0.003278,27.092593
63,27.851740,27.909001,27.794479,0.003279,27.611111
64,28.369871,28.427141,28.312600,0.003280,28.129630
65,28.888043,28.945322,28.830764,0.003281,28.648148
66,29.406253,29.463540,29.348966,0.003282,29.166667
67,29.924496,29.981790,29.867202,0.003283,29.685185
68,30.442769,30.500069,30.385469,0.003283,30.203704
69,30.961068,31.018374,30.903762,0.003284,30.722222
70,31.479391,31.536702,31.422081,0.003285,31.240741
71,31.997736,32.055051,31.940420,0.003285,31.759259
72,32.516099,32.573418,32.458780,0.003285,32.277778
73,33.034479,33.091801,32.977156,0.003286,32.796296
74,33.552873,33.610199,33.495548,0.003286,33.314815
75,34.071281,34.128610,34.013953,0.003287,33.833333
76,34.589702,34.647033,34.532371,0.003287,34.351852
77,35.108132,35.165466,35.050799,0.003287,34.870370
78,35.626573,35.683908,35.569237,0.003287,35.388889
79,36.145021,36.202358,36.087684,0.003288,35.907407
80,36.663477,36.720816,36.606139,0.003288,36.425926
81,37.181940,37.239280,37.124600,0.003288,36.944444
82,37.700409,37.757751,37.643068,0.003288,37.462963
83,38.218884,38.276226,38.161541,0.003288,37.981481
84,38.737363,38.794706,38.680019,0.003288,38.500000
85,35.126216,35.183561,35.068872,0.003288,34.888889
86,31.978037,32.035382,31.920692,0.003288,31.740741
87,29.200231,29.257577,29.142885,0.003289,28.962963
88,26.626132,26.683479,26.568786,0.003289,26.388889
89,24.385369,24.442716,24.328022,0.003289,24.148148
90,22.329794,22.387141,22.272446,0.003289,22.092593
91,20.570517,20.627865,20.513169,0.003289,20.333333
92,18.996427,19.053775,18.939078,0.003289,18.759259
93,17.607524,17.664873,17.550175,0.003289,17.370370
94,16.366770,16.424120,16.309421,0.003289,16.129630
95,15.181574,15.238923,15.124225,0.003289,14.944444
96,14.144527,14.201877,14.087177,0.003289,13.907407
97,13.255629,13.312979,13.198279,0.003289,13.018519
98,12.422288,12.479638,12.364938,0.003289,12.185185
99,11.718577,11.775927,11.661227,0.003289,11.481481
100,11.051904,11.109254,10.994554,0.003289,10.814815
101,10.514861,10.572212,10.457511,0.003289,10.277778
102,9.996338,10.053689,9.938987,0.003289,9.759259
103,9.496333,9.553684,9.438983,0.003289,9.259259
104,9.125959,9.183310,9.068608,0.003289,8.888889
105,8.774104,8.831455,8.716753,0.003289,8.537037
106,8.422249,8.479600,8.364898,0.003289,8.185185
107,8.107431,8.164782,8.050080,0.003289,7.870370
108,7.829651,7.887002,7.772299,0.003289,7.592593
109,7.700019,7.757370,7.642667,0.003289,7.462963
110,7.588906,7.646257,7.531554,0.003289,7.351852
111,7.477793,7.535144,7.420441,0.003289,7.240741
112,7.348161,7.405513,7.290810,0.003289,7.111111
113,7.237049,7.294400,7.179698,0.003289,7.000000
114,7.125936,7.183288,7.068585,0.003289,6.888889
