Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.000000,0.000000,0.000000
7,0.000000,0.000000,0.000000,0.000000,0.000000
8,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.015873,0.015873,0.015873,0.000000,0.015873
11,0.014403,0.014477,0.014330,0.000000,0.015873
12,0.013070,0.013164,0.012975,0.000000,0.015873
13,0.027733,0.027837,0.027628,0.000000,0.031746
14,0.025165,0.025324,0.025005,0.000000,0.031746
15,0.038708,0.038894,0.038522,0.000000,0.047619
16,0.035124,0.035370,0.034877,0.000000,0.047619
17,0.047744,0.048021,0.047468,0.000000,0.047619
18,0.043324,0.043658,0.042989,0.000000,0.047619
19,0.055185,0.055549,0.054822,0.000000,0.063492
20,0.065948,0.066366,0.065531,0.000000,0.079365
21,0.075715,0.076202,0.075229,0.000000,0.079365
22,0.084578,0.085141,0.084014,0.000000,0.095238
23,0.092619,0.093263,0.091975,0.000000,0.095238
24,0.099916,0.100641,0.099192,0.000001,0.111111
25,0.106538,0.107342,0.105734,0.000001,0.111111
26,0.112546,0.113427,0.111666,0.000001,0.126984
27,0.117998,0.118952,0.117044,0.000001,0.126984
28,0.138819,0.139842,0.137795,0.000001,0.158730
29,0.157711,0.158841,0.156582,0.000001,0.174603
30,0.174854,0.176113,0.173596,0.000002,0.190476
31,0.174537,0.175937,0.173137,0.000002,0.190476
32,0.205995,0.207501,0.204490,0.000002,0.222222
33,0.234541,0.236207,0.232875,0.000003,0.253968
34,0.260443,0.262304,0.258582,0.000003,0.285714
35,0.299820,0.301895,0.297745,0.000004,0.333333
36,0.335551,0.337890,0.333212,0.000005,0.380952
37,0.367973,0.370604,0.365343,0.000007,0.412698
38,0.397394,0.400326,0.394461,0.000009,0.444444
39,0.439963,0.443198,0.436728,0.000010,0.492063
40,0.478591,0.482164,0.475018,0.000013,0.539683
41,0.497769,0.501696,0.493842,0.000015,0.555556
42,0.483425,0.487669,0.479182,0.000018,0.539683
43,0.438664,0.443118,0.434210,0.000020,0.492063
44,0.493285,0.497808,0.488762,0.000020,0.555556
45,0.463483,0.468180,0.458786,0.000022,0.523810
46,0.468187,0.472959,0.463415,0.000023,0.523810
47,0.520075,0.524917,0.515232,0.000023,0.571429
48,0.535412,0.540422,0.530401,0.000025,0.587302
49,0.485837,0.491015,0.480658,0.000027,0.539683
50,0.774185,0.779394,0.768976,0.000027,0.825397
51,0.702501,0.708434,0.696569,0.000035,0.761905
52,1.240629,1.246919,1.234340,0.000040,1.301587
53,1.395598,1.403694,1.387501,0.000066,1.460317
54,1.599709,1.609493,1.589925,0.000096,1.666667
55,1.721429,1.732991,1.709867,0.000134,1.809524
56,1.831879,1.845054,1.818704,0.000174,2.079365
57,1.932102,1.946760,1.917444,0.000215,2.015873
58,2.054791,2.070819,2.038762,0.000257,2.317460
59,2.134373,2.151753,2.116994,0.000302,2.317460
60,2.238334,2.256944,2.219723,0.000346,2.619048
61,2.300922,2.320735,2.281108,0.000393,2.555556
62,2.119619,2.140517,2.098722,0.000437,2.587302
63,1.923358,1.944710,1.902007,0.000456,2.317460
64,2.919873,2.941196,2.898550,0.000455,3.492063
65,2.649514,2.673118,2.625911,0.000557,3.158730
66,3.610538,3.635220,3.585856,0.000609,4.095238
67,3.339721,3.367668,3.311774,0.000781,3.888889
68,3.062234,3.091935,3.032532,0.000882,3.650794
69,2.810440,2.840892,2.779987,0.000927,3.380952
70,2.581960,2.612503,2.551416,0.000933,3.142857
71,3.152413,3.182597,3.122230,0.000911,3.666667
72,3.431952,3.462987,3.400917,0.000963,3.920635
73,3.415766,3.448100,3.383431,0.001046,4.222222
74,4.242348,4.275679,4.209017,0.001111,5.365079
75,4.992395,5.028458,4.956332,0.001301,5.333333
76,5.672994,5.713057,5.632930,0.001605,6.476190
77,6.290574,6.335423,6.245725,0.002011,7.619048
78,6.850970,6.901014,6.800926,0.002504,7.126984
79,7.359478,7.414869,7.304088,0.003068,7.730159
80,7.820902,7.881625,7.760180,0.003687,8.301587
81,7.096745,7.162677,7.030812,0.004347,8.000000
82,6.439639,6.507895,6.371382,0.004659,8.000000
83,5.843376,5.912115,5.774637,0.004725,6.857143
84,5.302322,5.370311,5.234334,0.004622,6.857143
85,7.224065,7.290464,7.157666,0.004409,8.126984
86,8.666281,8.735193,8.597370,0.004749,10.238095
87,9.768610,9.842906,9.694313,0.005520,11.000000
88,10.673633,10.754814,10.592451,0.006590,12.809524
89,11.288508,11.377213,11.199803,0.007869,13.269841
90,11.751212,11.847182,11.655242,0.009210,13.634921
91,11.980597,12.083279,11.877915,0.010544,13.809524
92,12.077632,12.186067,11.969197,0.011758,13.777778
93,12.054571,12.167744,11.941397,0.012808,13.666667
94,11.954280,12.071160,11.837400,0.013661,13.476190
95,11.847402,11.967033,11.727771,0.014312,13.269841
96,11.655182,11.776808,11.533557,0.014793,12.968254
97,11.385523,11.508372,11.262673,0.015092,12.666667
98,11.124958,11.248268,11.001648,0.015205,12.460317
99,10.809155,10.932334,10.685977,0.015173,12.063492
100,10.506720,10.629186,10.384255,0.014998,11.761905
101,10.137050,10.258357,10.015743,0.014715,11.460317
102,9.801609,9.921272,9.681946,0.014319,11.158730
103,9.497227,9.614913,9.379542,0.013850,10.857143
104,9.125791,9.241278,9.010304,0.013337,10.460317
105,8.772874,8.885865,8.659883,0.012767,10.047619
106,8.468507,8.578789,8.358225,0.012162,9.650794
107,8.192323,8.299801,8.084845,0.011551,9.349206
108,7.925838,8.030481,7.821195,0.010950,9.142857
