Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.022222,0.022222,0.022222,0.000000,0.022222
3,0.020782,0.020854,0.020710,0.000000,0.022222
4,0.041657,0.041752,0.041562,0.000000,0.044444
5,0.038957,0.039119,0.038795,0.000000,0.044444
6,0.058654,0.058851,0.058457,0.000000,0.066667
7,0.054853,0.055117,0.054588,0.000000,0.055556
8,0.073520,0.073824,0.073215,0.000000,0.077778
9,0.068754,0.069126,0.068383,0.000000,0.077778
10,0.086520,0.086933,0.086108,0.000000,0.088889
11,0.080913,0.081390,0.080436,0.000000,0.088889
12,0.097890,0.098408,0.097373,0.000000,0.100000
13,0.091546,0.092124,0.090967,0.000000,0.100000
14,0.107834,0.108452,0.107217,0.000000,0.111111
15,0.100845,0.101520,0.100170,0.000000,0.111111
16,0.116531,0.117242,0.115821,0.000001,0.122222
17,0.120089,0.120854,0.119325,0.000001,0.133333
18,0.134528,0.135342,0.133714,0.000001,0.144444
19,0.136920,0.137797,0.136042,0.000001,0.155556
20,0.150267,0.151200,0.149335,0.000001,0.166667
21,0.140528,0.141527,0.139529,0.000001,0.166667
22,0.175864,0.176903,0.174825,0.000001,0.200000
23,0.164465,0.165592,0.163339,0.000001,0.188889
24,0.187139,0.188320,0.185958,0.000001,0.211111
25,0.175010,0.176269,0.173750,0.000002,0.200000
26,0.219222,0.220530,0.217914,0.000002,0.244444
27,0.205013,0.206427,0.203599,0.000002,0.233333
28,0.213947,0.215428,0.212467,0.000002,0.244444
29,0.244525,0.246073,0.242977,0.000002,0.277778
30,0.250898,0.252549,0.249248,0.000003,0.288889
31,0.290192,0.291937,0.288447,0.000003,0.333333
32,0.293605,0.295489,0.291722,0.000004,0.344444
33,0.330131,0.332133,0.328129,0.000004,0.377778
34,0.330956,0.333112,0.328800,0.000005,0.377778
35,0.420616,0.422900,0.418332,0.000005,0.466667
36,0.460021,0.462554,0.457487,0.000006,0.511111
37,0.430204,0.433004,0.427405,0.000008,0.488889
38,0.424543,0.427509,0.421577,0.000009,0.488889
39,0.441471,0.444567,0.438374,0.000010,0.522222
40,0.490635,0.493865,0.487405,0.000010,0.566667
41,0.458834,0.462248,0.455421,0.000012,0.533333
42,0.473540,0.477061,0.470018,0.000012,0.544444
43,0.542847,0.546481,0.539214,0.000013,0.622222
44,0.629885,0.633711,0.626059,0.000015,0.744444
45,0.689059,0.693179,0.684939,0.000017,0.766667
46,0.766620,0.771073,0.762167,0.000020,0.888889
47,0.728043,0.732892,0.723194,0.000024,0.822222
48,0.803077,0.808189,0.797965,0.000026,0.944444
49,0.828804,0.834247,0.823360,0.000030,0.911111
50,0.875085,0.880840,0.869329,0.000033,0.966667
51,0.929477,0.935561,0.923393,0.000037,1.022222
52,0.913678,0.920116,0.907240,0.000041,1.011111
53,0.954458,0.961167,0.947749,0.000045,1.055556
54,0.992595,0.999591,0.985600,0.000049,1.111111
55,1.039371,1.046661,1.032081,0.000053,1.222222
56,1.083116,1.090720,1.075511,0.000058,1.211111
57,1.090692,1.098622,1.082761,0.000063,1.288889
58,1.175554,1.183770,1.167338,0.000068,1.344444
59,1.221583,1.230159,1.213007,0.000074,1.466667
60,1.331295,1.340239,1.322351,0.000080,1.533333
61,1.345008,1.354419,1.335596,0.000089,1.633333
62,1.480053,1.489875,1.470232,0.000096,1.722222
63,1.584124,1.594486,1.573762,0.000107,1.822222
64,1.703672,1.714638,1.692705,0.000120,1.944444
65,1.848804,1.860451,1.837156,0.000136,2.122222
66,2.028974,2.041406,2.016542,0.000155,2.288889
67,2.175244,2.188601,2.161888,0.000178,2.422222
68,2.345367,2.359710,2.331024,0.000206,2.655556
69,2.493353,2.508770,2.477936,0.000238,2.811111
70,2.553969,2.570497,2.537441,0.000273,2.855556
71,2.710656,2.728189,2.693123,0.000307,3.022222
72,2.557188,2.575789,2.538586,0.000346,2.855556
73,2.680333,2.699602,2.661064,0.000371,2.966667
74,2.528830,2.548834,2.508825,0.000400,2.800000
75,2.653813,2.674238,2.633389,0.000417,2.911111
76,2.504029,2.524977,2.483081,0.000439,2.833333
77,2.586175,2.607379,2.564971,0.000450,2.911111
78,2.440775,2.462303,2.419246,0.000463,2.822222
79,2.615910,2.637541,2.594279,0.000468,2.977778
80,2.468582,2.490516,2.446648,0.000481,2.822222
81,2.930804,2.952821,2.908787,0.000485,3.266667
82,3.251955,3.274631,3.229280,0.000514,3.566667
83,3.574514,3.598194,3.550834,0.000561,3.877778
84,4.098388,4.123380,4.073396,0.000625,4.433333
85,4.388307,4.415190,4.361425,0.000723,4.766667
86,4.659436,4.688320,4.630551,0.000834,5.022222
87,4.890768,4.921715,4.859822,0.000958,5.233333
88,5.429330,5.462326,5.396333,0.001089,5.777778
89,5.788540,5.824062,5.753018,0.001262,6.122222
90,5.991134,6.029285,5.952984,0.001455,6.311111
91,6.402820,6.443439,6.362201,0.001650,6.855556
92,6.854489,6.897773,6.811205,0.001874,7.288889
93,6.999106,7.045279,6.952932,0.002132,7.822222
94,7.245460,7.294236,7.196684,0.002379,8.033333
95,7.498069,7.549373,7.446766,0.002632,8.288889
96,7.867639,7.921420,7.813858,0.002892,8.633333
97,7.913255,7.969644,7.856866,0.003180,8.877778
98,8.133692,8.192331,8.075052,0.003439,9.044444
99,8.462064,8.522909,8.401218,0.003702,9.355556
100,8.491374,8.554540,8.428209,0.003990,9.377778
101,8.663230,8.728397,8.598063,0.004247,9.544444
102,8.823946,8.891046,8.756847,0.004502,9.988889
103,9.163135,9.232094,9.094176,0.004755,10.277778
104,9.480339,9.551338,9.409341,0.005041,10.655556
105,9.754762,9.827922,9.681601,0.005353,10.900000
106,10.022509,10.097878,9.947139,0.005681,11.488889
107,10.150679,10.228288,10.073071,0.006023,11.844444
108,10.359432,10.439117,10.279746,0.006350,11.977778
109,10.443543,10.525277,10.361808,0.006681,12.011111
110,10.577757,10.661352,10.494162,0.006988,12.122222
111,10.669940,10.755303,10.584577,0.007287,12.144444
112,10.756147,10.843145,10.669150,0.007569,12.544444
113,10.825656,10.914169,10.737144,0.007834,12.733333
114,10.901771,10.991675,10.811868,0.008083,12.800000
115,10.906286,10.997484,10.815088,0.008317,12.688889
116,10.932730,11.025052,10.840409,0.008523,12.811111
117,10.257461,10.350786,10.164136,0.008710,12.100000
118,10.325959,10.419352,10.232566,0.008722,12.133333
119,10.334461,10.427993,10.240930,0.008748,12.033333
120,9.797969,9.891631,9.704306,0.008773,11.388889
121,9.162915,9.256085,9.069745,0.008681,10.655556
122,9.291245,9.383297,9.199192,0.008474,10.688889
123,9.333479,9.424680,9.242278,0.008318,10.700000
124,8.872976,8.963470,8.782481,0.008189,10.177778
125,9.042320,9.131701,8.952938,0.007989,10.366667
126,9.189577,9.278153,9.101000,0.007846,10.677778
127,9.305067,9.393094,9.217040,0.007749,10.766667
128,9.435294,9.522965,9.347623,0.007686,10.844444
129,9.545970,9.633475,9.458464,0.007657,11.277778
130,9.671694,9.759180,9.584207,0.007654,11.355556
131,9.722603,9.810217,9.634988,0.007676,11.300000
132,9.770212,9.857998,9.682426,0.007706,11.266667
133,9.781402,9.869393,9.693411,0.007742,11.211111
134,9.825200,9.913382,9.737017,0.007776,11.177778
135,9.810603,9.899005,9.722202,0.007815,11.444444
136,9.819175,9.907750,9.730601,0.007845,11.366667
137,10.238303,10.327039,10.149567,0.007874,11.711111
138,10.463598,10.552971,10.374226,0.007987,11.866667
139,10.718735,10.808933,10.628538,0.008136,12.066667
140,11.068447,11.159671,10.977223,0.008322,12.377778
141,11.239936,11.332483,11.147390,0.008565,12.488889
142,11.644755,11.738657,11.550854,0.008817,12.833333
143,11.990003,12.085584,11.894422,0.009136,13.155556
144,12.323984,12.421451,12.226517,0.009500,13.544444
145,12.614096,12.713612,12.514580,0.009903,13.900000
146,12.474294,12.575942,12.372645,0.010332,13.866667
147,12.287997,12.391296,12.184697,0.010671,13.788889
148,12.080441,12.184932,11.975951,0.010918,13.722222
149,12.364117,12.469386,12.258847,0.011082,14.122222
150,12.684961,12.791250,12.578672,0.011297,14.588889
151,12.940565,13.048131,12.833000,0.011570,15.022222
152,13.179603,13.288589,13.070617,0.011878,15.477778
153,13.247591,13.358102,13.137081,0.012213,15.800000
154,13.355618,13.467529,13.243707,0.012524,16.122222
155,13.478865,13.592119,13.365610,0.012827,16.411111
156,13.594124,13.708692,13.479555,0.013126,16.444444
