Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.303030,0.303030,0.303030,0.000000,0.303030
2,0.618508,0.619401,0.617616,0.000001,0.636364
3,0.915398,0.917404,0.913391,0.000004,0.969697
4,1.194793,1.198086,1.191501,0.000011,1.303030
5,1.457726,1.462416,1.453037,0.000022,1.636364
6,1.705167,1.711325,1.699009,0.000038,1.696970
7,1.938027,1.945697,1.930358,0.000059,1.969697
8,2.157167,2.166370,2.147964,0.000085,2.303030
9,2.363395,2.374137,2.352652,0.000115,2.404040
10,2.557471,2.569746,2.545195,0.000151,2.636364
11,2.740111,2.753903,2.726319,0.000190,2.969697
12,2.911990,2.927275,2.896705,0.000234,3.000000
13,3.073742,3.090490,3.056993,0.000281,3.303030
14,3.225962,3.244140,3.207784,0.000330,3.636364
15,3.369214,3.388783,3.349644,0.000383,3.636364
16,3.504024,3.524946,3.483103,0.000438,3.969697
17,3.630892,3.653123,3.608661,0.000494,3.969697
18,3.750283,3.773781,3.726786,0.000552,4.070707
19,3.862641,3.887360,3.837921,0.000611,4.303030
20,3.968377,3.994275,3.942480,0.000671,4.404040
21,4.067884,4.094914,4.040853,0.000731,4.636364
22,4.161527,4.189647,4.133407,0.000791,4.696970
23,4.249652,4.278818,4.220487,0.000851,4.969697
24,4.332585,4.362753,4.302418,0.000910,5.030303
25,4.420733,4.451860,4.389605,0.000969,5.080808
26,4.493585,4.525644,4.461527,0.001028,5.313131
27,4.572246,4.605192,4.539299,0.001085,5.353535
28,4.636171,4.669976,4.602366,0.001143,5.383838
29,4.696329,4.730951,4.661708,0.001199,5.424242
30,4.752943,4.788340,4.717545,0.001253,5.656566
31,4.816321,4.852457,4.780186,0.001306,5.696970
32,4.865865,4.902713,4.829017,0.001358,5.696970
33,4.912489,4.950012,4.874965,0.001408,5.696970
34,4.966467,5.004630,4.928303,0.001456,5.707071
35,5.007163,5.045944,4.968382,0.001504,5.707071
36,5.045462,5.084826,5.006097,0.001550,5.707071
37,5.081504,5.121420,5.041587,0.001593,5.707071
38,5.125523,5.165961,5.085085,0.001635,5.717172
39,5.156847,5.197789,5.115905,0.001676,5.717172
40,5.186326,5.227743,5.144909,0.001715,5.717172
41,5.224169,5.266033,5.182304,0.001753,5.727273
42,5.249681,5.291978,5.207383,0.001789,5.727273
43,5.283790,5.326495,5.241086,0.001824,5.757576
44,5.305789,5.348887,5.262691,0.001857,5.757576
45,5.336593,5.380060,5.293126,0.001889,5.797980
46,5.355480,5.399304,5.311657,0.001920,5.797980
47,5.373255,5.417412,5.329099,0.001950,5.797980
48,5.389983,5.434450,5.345515,0.001977,5.797980
49,5.405724,5.450484,5.360965,0.002003,6.020202
50,5.551852,5.596884,5.506819,0.002028,6.151515
51,5.558056,5.603482,5.512629,0.002064,6.151515
52,5.563894,5.609673,5.518116,0.002096,6.141414
53,5.690601,5.736695,5.644506,0.002125,6.262626
54,5.688629,5.735135,5.642124,0.002163,6.262626
55,5.686774,5.733639,5.639909,0.002196,6.262626
56,5.695129,5.742308,5.647950,0.002226,6.262626
57,5.692891,5.740355,5.645427,0.002253,6.262626
58,5.690785,5.738497,5.643072,0.002276,6.262626
59,5.698903,5.746832,5.650974,0.002297,6.262626
60,5.696443,5.744571,5.648314,0.002316,6.262626
61,5.694127,5.742429,5.645825,0.002333,6.252525
62,5.702049,5.750502,5.653596,0.002348,6.262626
63,5.699403,5.747997,5.650808,0.002361,6.252525
64,5.696913,5.745629,5.648196,0.002373,6.252525
65,5.694569,5.743391,5.645748,0.002384,6.252525
66,5.702465,5.751378,5.653553,0.002392,6.262626
67,5.699795,5.748795,5.650794,0.002401,6.262626
68,5.697282,5.746358,5.648205,0.002408,6.292929
69,5.694916,5.744057,5.645776,0.002415,6.464646
70,5.702792,5.751986,5.653597,0.002420,6.474747
71,5.700102,5.749352,5.650852,0.002426,6.474747
72,5.697571,5.746868,5.648274,0.002430,6.505051
73,5.695189,5.744525,5.645853,0.002434,6.686869
74,5.814159,5.863527,5.764791,0.002437,6.808081
75,5.804907,5.854424,5.755391,0.002452,6.808081
76,5.907312,5.956950,5.857673,0.002464,6.909091
77,5.892571,5.942421,5.842721,0.002485,6.909091
78,5.989810,6.039832,5.939788,0.002502,7.020202
79,5.970209,6.020482,5.919935,0.002527,7.010101
80,6.062873,6.113349,6.012397,0.002548,7.121212
81,6.038966,6.089715,5.988217,0.002575,7.121212
82,6.127579,6.178545,6.076614,0.002597,7.222222
83,6.099860,6.151108,6.048613,0.002626,7.222222
84,6.184885,6.236353,6.133418,0.002649,7.333333
85,6.153789,6.205538,6.102040,0.002678,7.333333
86,6.245738,6.297703,6.193772,0.002700,7.444444
87,6.211056,6.263307,6.158805,0.002730,7.444444
88,6.400640,6.453107,6.348174,0.002753,7.666667
89,6.366933,6.419787,6.314079,0.002794,7.676768
90,6.436221,6.489380,6.383062,0.002826,7.777778
91,6.501427,6.554927,6.447927,0.002862,7.888889
92,6.562791,6.616659,6.508922,0.002902,8.000000
93,6.509428,6.563684,6.455171,0.002944,8.000000
94,6.681431,6.735974,6.626888,0.002975,8.101010
95,6.631178,6.686152,6.576204,0.003022,8.111111
96,6.684897,6.740198,6.629596,0.003058,8.111111
97,6.624339,6.679983,6.568694,0.003096,8.111111
98,6.688561,6.744446,6.632677,0.003123,8.121212
99,6.738899,6.795061,6.682736,0.003154,8.232323
100,6.786270,6.842729,6.729811,0.003188,8.232323
101,6.729840,6.786610,6.673070,0.003223,8.242424
102,6.777745,6.834731,6.720759,0.003247,8.242424
103,6.711716,6.768941,6.654491,0.003275,8.242424
104,6.770790,6.828159,6.713421,0.003291,8.252525
105,6.705171,6.762727,6.647615,0.003313,8.252525
106,6.754530,6.812185,6.696875,0.003324,8.242424
107,6.689869,6.747661,6.632077,0.003340,8.242424
108,6.750230,6.808078,6.692382,0.003346,8.282828
109,6.685823,6.743781,6.627864,0.003359,8.131313
110,6.837331,6.895323,6.779340,0.003363,8.232323
111,6.858701,6.916874,6.800527,0.003384,8.212121
112,6.878811,6.937167,6.820455,0.003405,8.191919
113,6.897736,6.956274,6.839198,0.003427,8.282828
114,6.905445,6.964163,6.846728,0.003448,8.282828
115,6.912700,6.971585,6.853816,0.003467,8.212121
116,6.909427,6.968465,6.850388,0.003486,8.171717
117,6.906346,6.965518,6.847174,0.003501,8.242424
118,6.913548,6.972834,6.854261,0.003515,8.202020
119,6.910224,6.969619,6.850829,0.003528,8.161616
120,6.907097,6.966584,6.847609,0.003539,8.121212
121,6.904153,6.963720,6.844587,0.003548,8.181818
122,6.891282,6.950915,6.831649,0.003556,8.131313
123,6.889271,6.948950,6.829591,0.003562,8.202020
124,6.887378,6.947096,6.827660,0.003566,8.151515
125,6.875495,6.935246,6.815745,0.003570,8.212121
126,6.884515,6.944282,6.824747,0.003572,8.181818
127,6.903104,6.962895,6.843313,0.003575,8.272727
128,6.920598,6.980429,6.860767,0.003580,8.242424
129,6.947162,7.007046,6.887278,0.003586,8.343434
130,6.982262,7.042219,6.922305,0.003595,8.313131
131,7.025395,7.085452,6.965337,0.003607,8.303030
132,7.065986,7.126175,7.005796,0.003623,8.303030
133,7.124387,7.184735,7.064040,0.003642,8.353535
134,7.108641,7.169187,7.048094,0.003666,8.343434
135,7.093822,7.154528,7.033115,0.003685,8.333333
136,7.110179,7.171011,7.049347,0.003701,8.363636
137,7.085168,7.146129,7.024208,0.003716,8.353535
138,7.102036,7.163084,7.040988,0.003727,8.373737
139,7.077505,7.138648,7.016362,0.003738,8.363636
140,7.094824,7.156025,7.033622,0.003746,8.393939
141,7.111122,7.172393,7.049850,0.003754,8.424242
142,7.126460,7.187809,7.065110,0.003764,8.464646
143,7.110591,7.172025,7.049157,0.003774,8.464646
144,7.267374,7.328867,7.205882,0.003781,8.636364
145,7.414920,7.476623,7.353216,0.003807,8.818182
146,7.563872,7.625913,7.501831,0.003849,8.989899
147,7.805058,7.867552,7.742564,0.003905,9.252525
148,8.042134,8.105281,7.978986,0.003988,9.525253
149,8.265240,8.329216,8.201264,0.004093,9.787879
150,8.475201,8.540145,8.410257,0.004218,10.040404
151,8.672790,8.738812,8.606768,0.004359,10.282828
152,8.757727,8.824907,8.690546,0.004513,10.424242
153,8.918467,8.986751,8.850182,0.004663,10.626263
154,8.988928,9.058353,8.919502,0.004820,10.818182
155,9.146146,9.216644,9.075647,0.004970,10.868687
156,9.344605,9.416213,9.272997,0.005128,11.010101
157,9.531371,9.604166,9.458575,0.005299,11.313131
158,9.616223,9.690261,9.542184,0.005482,11.333333
159,9.797085,9.872300,9.721869,0.005657,11.444444
160,9.957189,10.033632,9.880747,0.005843,11.515152
161,10.097759,10.175449,10.020069,0.006036,11.646465
162,10.199743,10.278676,10.120809,0.006230,11.767677
163,10.315920,10.396050,10.235789,0.006421,11.797980
164,10.465655,10.546959,10.384351,0.006610,11.969697
165,10.636871,10.719363,10.554378,0.006805,12.060606
166,10.777796,10.861514,10.694077,0.007009,12.131313
167,10.849811,10.934755,10.764867,0.007215,12.141414
168,11.008492,11.094585,10.922399,0.007412,12.242424
169,11.087117,11.174387,10.999846,0.007616,12.252525
170,11.130805,11.219191,11.042419,0.007812,12.242424
171,11.252727,11.342137,11.163318,0.007994,12.424242
172,11.407870,11.498307,11.317432,0.008179,12.555556
173,11.543769,11.635274,11.452265,0.008373,12.626263
174,11.368632,11.461217,11.276046,0.008572,12.393939
175,11.456338,11.549685,11.362992,0.008714,12.505051
176,11.114635,11.208743,11.020527,0.008856,12.121212
177,10.954682,11.049105,10.860259,0.008916,11.929293
178,11.198093,11.292632,11.103554,0.008938,12.151515
179,11.427161,11.522050,11.332273,0.009004,12.373737
180,11.632632,11.728065,11.537198,0.009108,12.555556
181,11.795692,11.891820,11.699565,0.009240,12.707071
182,11.817831,11.914741,11.720922,0.009391,12.707071
183,11.949777,12.047397,11.852158,0.009530,12.858586
184,12.023444,12.121826,11.925061,0.009679,12.919192
185,11.830143,11.929274,11.731012,0.009827,12.727273
186,11.910859,12.010447,11.811270,0.009918,12.777778
187,12.037323,12.137398,11.937248,0.010015,12.878788
188,11.964417,12.065051,11.863783,0.010127,12.777778
189,11.976615,12.077667,11.875562,0.010212,12.757576
190,11.806275,11.907709,11.704842,0.010289,12.707071
191,11.827791,11.929388,11.726194,0.010322,12.676768
192,11.666221,11.767984,11.564458,0.010356,12.646465
193,11.766696,11.868444,11.664948,0.010353,12.707071
194,11.790544,11.892379,11.688709,0.010370,12.747475
195,11.651371,11.753307,11.549434,0.010391,12.818182
196,11.742620,11.844507,11.640733,0.010381,13.010101
197,11.636573,11.738507,11.534639,0.010391,12.909091
198,11.284250,11.386120,11.182379,0.010378,12.727273
199,11.346626,11.448095,11.245157,0.010296,12.888889
200,11.243710,11.344883,11.142537,0.010236,12.747475
201,11.298374,11.399183,11.197564,0.010163,12.717172
202,11.077089,11.177629,10.976549,0.010108,12.747475
203,11.141570,11.241657,11.041484,0.010017,12.939394
204,10.929525,11.029270,10.829779,0.009949,12.636364
205,11.002701,11.101939,10.903463,0.009848,12.808081
206,10.909949,11.008806,10.811093,0.009773,12.616162
207,10.984279,11.082707,10.885851,0.009688,12.616162
208,10.781501,10.879621,10.683382,0.009627,12.424242
209,10.863400,10.961048,10.765751,0.009535,12.696970
210,10.829361,10.926670,10.732052,0.009469,12.585859
211,10.908439,11.005413,10.811464,0.009404,12.767677
212,10.770736,10.867491,10.673982,0.009361,12.555556
213,10.863370,10.959794,10.766945,0.009298,12.747475
214,10.667717,10.763939,10.571494,0.009259,12.474747
215,10.766420,10.862272,10.670568,0.009188,12.484848
216,10.849207,10.944826,10.753588,0.009143,12.575758
217,10.543277,10.638770,10.447784,0.009119,12.202020
218,10.881636,10.976720,10.786552,0.009041,12.474747
219,10.573796,10.668847,10.478745,0.009035,12.080808
220,10.859852,10.954572,10.765131,0.008972,12.424242
221,10.553295,10.648002,10.458587,0.008969,12.040404
222,10.800154,10.894549,10.705760,0.008910,12.232323
223,10.497115,10.591475,10.402755,0.008904,11.848485
224,10.777588,10.871619,10.683557,0.008842,12.232323
225,10.475878,10.569894,10.381863,0.008839,11.848485
226,10.757603,10.851307,10.663898,0.008781,12.191919
227,10.457070,10.550777,10.363364,0.008781,11.808081
228,10.689398,10.782810,10.595986,0.008726,12.212121
229,10.635309,10.728688,10.541930,0.008720,12.070707
230,10.372286,10.465582,10.278990,0.008704,11.828283
231,10.094457,10.187422,10.001492,0.008642,11.474747
232,10.216838,10.309242,10.124434,0.008539,11.656566
233,10.079482,10.171504,9.987460,0.008468,11.464646
234,9.818906,9.910457,9.727356,0.008381,11.282828
235,10.018129,10.109012,9.927246,0.008260,11.404040
236,9.963189,10.053667,9.872711,0.008186,11.454545
237,9.901385,9.991449,9.811321,0.008112,11.343434
238,9.833121,9.922759,9.743484,0.008035,11.202020
239,9.768880,9.858072,9.679688,0.007955,11.080808
240,9.688222,9.776956,9.599488,0.007874,10.969697
241,9.622418,9.710667,9.534169,0.007788,10.838384
242,9.540289,9.628044,9.452534,0.007701,10.757576
243,9.473100,9.560337,9.385864,0.007610,10.646465
244,9.419971,9.506682,9.333261,0.007519,10.525253
245,9.359872,9.446064,9.273680,0.007429,10.414141
246,9.313415,9.399088,9.227742,0.007340,10.323232
247,9.310099,9.395266,9.224933,0.007253,10.272727
248,9.327181,9.411893,9.242469,0.007176,10.252525
249,9.353357,9.437681,9.269033,0.007111,10.252525
250,9.408294,9.492298,9.324290,0.007057,10.464646
251,9.500398,9.584171,9.416625,0.007018,10.505051
252,9.536570,9.620228,9.452911,0.006999,10.656566
253,9.540307,9.623900,9.456715,0.006988,10.757576
254,9.533723,9.617261,9.450186,0.006979,10.707071
255,9.537629,9.621111,9.454146,0.006969,10.767677
256,9.581708,9.665146,9.498270,0.006962,10.838384
257,9.562584,9.646026,9.479142,0.006963,10.858586
258,9.625394,9.708821,9.541968,0.006960,10.969697
259,9.997635,10.081111,9.914160,0.006968,11.393939
260,10.358044,10.441942,10.274146,0.007039,11.848485
261,10.656813,10.741459,10.572166,0.007165,12.252525
262,10.948078,11.033701,10.862454,0.007331,12.454545
263,11.191878,11.278672,11.105084,0.007533,12.626263
264,11.441515,11.529599,11.353430,0.007759,12.989899
265,11.686543,11.776030,11.597057,0.008008,13.171717
266,11.896932,11.987913,11.805952,0.008277,13.313131
267,12.115126,12.207643,12.022610,0.008559,13.535354
268,12.310363,12.404461,12.216265,0.008854,13.838384
269,12.564803,12.660496,12.469110,0.009157,14.171717
270,12.844655,12.942021,12.747289,0.009480,14.363636
271,13.390845,13.489981,13.291709,0.009828,14.828283
272,13.723034,13.824328,13.621741,0.010260,15.101010
273,14.278074,14.381619,14.174529,0.010722,15.575758
274,14.467077,14.573213,14.360941,0.011265,15.717172
275,14.907569,15.016165,14.798972,0.011793,16.303030
276,15.433217,15.544453,15.321981,0.012373,16.757576
277,15.614762,15.728892,15.500632,0.013026,16.939394
278,15.795710,15.912553,15.678867,0.013652,17.121212
279,16.087209,16.206609,15.967808,0.014257,17.454545
