Time,Mean,Mean+SD,Mean-SD,SD,Real
1,0.000000,0.000000,0.000000,0.000000,0.000000
2,1.184271,1.243484,1.125057,0.003506,0.703704
3,3.180810,3.297663,3.063958,0.013654,2.555556
4,5.559899,5.731316,5.388482,0.029384,4.962963
5,8.084795,8.304965,7.864625,0.048475,6.703704
6,10.627975,10.890301,10.365649,0.068815,8.925926
7,13.089466,13.387481,12.791452,0.088813,11.740741
8,15.279785,15.607566,14.952004,0.107440,12.296296
9,17.507861,17.860196,17.155525,0.124140,14.851852
10,19.281083,19.653500,18.908665,0.138695,16.481481
11,20.932060,21.320789,20.543331,0.151110,18.629630
12,22.134896,22.536801,21.732991,0.161527,20.222222
13,23.199716,23.612214,22.787218,0.170155,21.592593
14,23.960180,24.381162,23.539198,0.177226,22.592593
15,24.550173,24.977928,24.122418,0.182974,23.370370
16,24.995552,25.428698,24.562406,0.187616,23.962963
17,25.361625,25.799052,24.924197,0.191343,24.444444
18,25.641521,26.082342,25.200700,0.194323,24.814815
19,25.866889,26.310395,25.423384,0.196697,25.111111
20,26.033508,26.479135,25.587881,0.198583,25.333333
21,26.175103,26.622403,25.727802,0.200078,25.518519
22,26.289078,26.737698,25.840458,0.201260,25.666667
23,26.373399,26.823058,25.923741,0.202193,25.777778
24,26.426471,26.876948,25.975995,0.202929,25.851852
25,26.484081,26.935200,26.032962,0.203508,25.925926
26,26.545248,26.996872,26.093623,0.203965,26.000000
27,26.572166,27.024188,26.120145,0.204323,26.037037
28,26.601271,27.053604,26.148937,0.204605,26.074074
29,26.632089,27.084667,26.179511,0.204827,26.111111
30,26.627214,27.079984,26.174444,0.205001,26.111111
31,26.623392,27.076313,26.170471,0.205137,26.111111
32,26.620396,27.073435,26.167357,0.205244,26.111111
33,26.618047,27.071179,26.164915,0.205328,26.111111
34,26.616205,27.069410,26.163001,0.205394,26.111111
35,26.614762,27.068024,26.161500,0.205446,26.111111
36,26.613630,27.066937,26.160324,0.205487,26.111111
37,26.612743,27.066085,26.159401,0.205519,26.111111
38,26.612047,27.065417,26.158678,0.205544,26.111111
39,26.611502,27.064893,26.158112,0.205563,26.111111
40,26.611075,27.064482,26.157667,0.205578,26.111111
41,26.610740,27.064161,26.157319,0.205591,26.111111
42,26.610477,27.063908,26.157046,0.205600,26.111111
43,26.610271,27.063711,26.156832,0.205607,26.111111
44,26.610110,27.063555,26.156664,0.205613,26.111111
45,26.609983,27.063434,26.156532,0.205618,26.111111
46,26.609884,27.063339,26.156429,0.205621,26.111111
47,26.646843,27.100301,26.193385,0.205624,26.148148
48,26.646782,27.100242,26.193322,0.205626,26.148148
49,26.683771,27.137234,26.230309,0.205628,26.185185
50,26.720771,27.174235,26.267307,0.205629,26.222222
51,26.757779,27.211243,26.304314,0.205630,26.259259
52,26.757756,27.211221,26.304290,0.205631,26.259259
53,26.757737,27.211204,26.304271,0.205632,26.259259
54,26.757723,27.211190,26.304256,0.205632,26.259259
55,26.720675,27.174143,26.267208,0.205633,26.222222
56,26.720666,27.174134,26.267199,0.205633,26.222222
57,26.720660,27.174128,26.267192,0.205633,26.222222
58,26.720654,27.174123,26.267186,0.205633,26.222222
59,26.720650,27.174119,26.267182,0.205634,26.222222
60,26.720647,27.174115,26.267178,0.205634,26.222222
61,26.720644,27.174113,26.267176,0.205634,26.222222
62,26.720642,27.174111,26.267173,0.205634,26.222222
63,26.794715,27.248184,26.341246,0.205634,26.296296
64,26.794713,27.248182,26.341245,0.205634,26.296296
65,27.165083,27.618552,26.711614,0.205634,26.666667
66,27.461378,27.914847,27.007909,0.205634,26.962963
67,27.683600,28.137069,27.230131,0.205634,27.185185
68,27.868785,28.322254,27.415316,0.205634,27.370370
69,27.979896,28.433365,27.526427,0.205634,27.481481
70,28.091006,28.544475,27.637537,0.205634,27.592593
71,28.165080,28.618549,27.711611,0.205634,27.666667
72,28.239154,28.692623,27.785685,0.205634,27.740741
73,28.276191,28.729660,27.822722,0.205634,27.777778
74,28.313228,28.766697,27.859759,0.205634,27.814815
75,28.350265,28.803734,27.896796,0.205634,27.851852
76,28.387302,28.840771,27.933833,0.205634,27.888889
77,28.387302,28.840771,27.933833,0.205634,27.888889
78,28.387302,28.840771,27.933833,0.205634,27.888889
79,28.387302,28.840771,27.933833,0.205634,27.888889
80,28.387302,28.840771,27.933833,0.205634,27.888889
81,28.387302,28.840771,27.933833,0.205634,27.888889
82,28.387302,28.840771,27.933833,0.205634,27.888889
83,28.387302,28.840771,27.933833,0.205634,27.888889
84,28.387302,28.840771,27.933833,0.205634,27.888889
85,28.387302,28.840771,27.933833,0.205634,27.888889
86,28.387302,28.840771,27.933833,0.205634,27.888889
87,28.387302,28.840771,27.933833,0.205634,27.888889
88,28.387302,28.840771,27.933833,0.205634,27.888889
89,28.387302,28.840771,27.933833,0.205634,27.888889
90,28.387302,28.840771,27.933833,0.205634,27.888889
91,28.387302,28.840771,27.933833,0.205634,27.888889
92,28.387302,28.840771,27.933833,0.205634,27.888889
93,28.387302,28.840771,27.933833,0.205634,27.888889
94,28.387302,28.840771,27.933833,0.205634,27.888889
95,28.387302,28.840771,27.933833,0.205634,27.888889
96,28.387302,28.840771,27.933833,0.205634,27.888889
97,28.387302,28.840771,27.933833,0.205634,27.888889
98,28.387302,28.840771,27.933833,0.205634,27.888889
99,28.387302,28.840771,27.933833,0.205634,27.888889
100,28.387302,28.840771,27.933833,0.205634,27.888889
101,28.387302,28.840771,27.933833,0.205634,27.888889
102,28.387302,28.840771,27.933833,0.205634,27.888889
103,28.387302,28.840771,27.933833,0.205634,27.888889
